function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_abs,CPU-linear-quad,8,0,2.83243e+06,353.054,8, 0.485522,,0.485522,0.232645,0.305254,
Nonsmooth_abs,CPU-linear-quad,12,0,8.52233e+06,117.339,8, 0.342779,,0.342779,0.1767,0.291587,
Nonsmooth_abs,CPU-linear-quad,16,0,1.97565e+07,50.6161,8, 0.21116,,0.21116,0.0805128,0.12525,
Nonsmooth_abs,CPU-linear-quad,20,0,4.1014e+07,24.3819,8, 0.119104,,0.119104,0.0595218,0.0693656,
Nonsmooth_abs,CPU-linear-quad,24,0,6.21386e+07,16.0931,8, 0.06315,,0.0556338,0.0559269,0.06315,
Nonsmooth_abs,CPU-linear-quad,28,0,1.06292e+08,9.408,8, 0.0882986,,0.0104521,0.0520032,0.0882986,
Nonsmooth_abs,CPU-linear-quad,32,0,1.46685e+08,6.81734,8, 0.0452626,,0.0229865,0.0452626,0.0294059,
Nonsmooth_abs,CPU-linear-quad,36,0,2.22664e+08,4.49106,8, 0.0539656,,0.0539656,0.0346531,0.023882,
Nonsmooth_abs,CPU-linear-quad,40,0,3.04578e+08,3.28323,8, 0.0650078,,0.0650078,0.0230567,0.0227194,
Nonsmooth_abs,CPU-linear-quad,44,0,4.00647e+08,2.49596,8, 0.061086,,0.061086,0.0170258,0.0365513,
Nonsmooth_abs,CPU-linear-quad,48,0,4.57635e+08,2.18515,8, 0.044146,,0.044146,0.0413323,0.0125751,
Nonsmooth_abs,CPU-linear-quad,52,0,6.44706e+08,1.5511,8, 0.0496484,,0.0213319,0.0496484,0.0132273,
Nonsmooth_abs,CPU-linear-quad,56,0,8.14553e+08,1.22767,8, 0.0345716,,0.0105058,0.0345716,0.0153379,
Nonsmooth_abs,CPU-linear-quad,60,0,9.36625e+08,1.06766,8, 0.0274488,,0.0140031,0.0274488,0.021514,
Nonsmooth_abs,CPU-linear-quad,64,0,1.1569e+09,0.864376,8, 0.0277108,,0.0277108,0.0181016,0.0107895,
Nonsmooth_abs,CPU-linear-quad,68,0,1.48343e+09,0.674114,8, 0.0185351,,0.0185351,0.0120676,0.0091754,
Nonsmooth_abs,CPU-linear-quad,72,0,1.54033e+09,0.649212,8, 0.0294547,,0.0294547,0.0092742,0.0108229,
Nonsmooth_abs,CPU-linear-quad,76,0,1.91317e+09,0.522692,8, 0.0242026,,0.0242026,0.00658245,0.0138303,
Nonsmooth_abs,CPU-linear-quad,80,0,2.28293e+09,0.438033,8, 0.0167339,,0.0167339,0.0055979,0.00802262,
Nonsmooth_abs,CPU-linear-quad,84,0,2.67027e+09,0.374495,8, 0.00951478,,0.00951478,0.00755036,0.00709394,
Nonsmooth_abs,CPU-linear-quad,88,0,2.99202e+09,0.334222,8, 0.00885373,,0.00485838,0.00885373,0.00820853,
Nonsmooth_abs,CPU-linear-quad,92,0,3.31961e+09,0.30124,8, 0.00955756,,0.00621817,0.00827159,0.00955756,
Nonsmooth_abs,CPU-linear-quad,96,0,3.87295e+09,0.258201,8, 0.0163953,,0.0163953,0.00773414,0.00616969,
Nonsmooth_abs,CPU-linear-quad,100,0,4.44566e+09,0.224938,8, 0.00904881,,0.00904881,0.00771499,0.00553071,
Nonsmooth_abs,CPU-linear-quad,104,0,4.98564e+09,0.200576,8, 0.0135287,,0.0135287,0.00578671,0.00685844,
Nonsmooth_abs,CPU-linear-quad,108,0,5.34234e+09,0.187184,8, 0.0124285,,0.0124285,0.00458497,0.00713965,
Nonsmooth_abs,CPU-linear-quad,112,0,6.20728e+09,0.161101,8, 0.0104166,,0.0104166,0.0100107,0.00478442,
Nonsmooth_abs,CPU-linear-quad,116,0,6.78991e+09,0.147277,8, 0.0127116,,0.00728636,0.0127116,0.00438238,
