functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothRunge,CPUBicubicSparse,8,0.007,65782,15201.7,4, 0.138518,,0.07278,0.138518,0.130252,
SmoothRunge,CPUBicubicSparse,12,0,36701,27247.2,4, 0.0513083,,0.0125925,0.038656,0.0513083,
SmoothRunge,CPUBicubicSparse,16,0.006,62766,15932.2,4, 0.525485,,0.0086819,0.0381714,0.525485,
SmoothRunge,CPUBicubicSparse,20,0.005,130495,7663.13,4, 0.190606,,0.0075042,0.0414547,0.190606,
SmoothRunge,CPUBicubicSparse,24,0.01,184103,5431.74,4, 0.385369,,0.007317,0.105063,0.385369,
SmoothRunge,CPUBicubicSparse,28,0.013,270592,3695.6,4, 0.48201,,0.0197239,0.160306,0.48201,
SmoothRunge,CPUBicubicSparse,32,0.018,371511,2691.71,4, 0.735224,,0.0488087,0.340358,0.735224,
SmoothRunge,CPUBicubicSparse,36,0.027,545940,1831.7,4, 1.40238,,0.0806701,0.542035,1.40238,
SmoothRunge,CPUBicubicSparse,40,0.039,742635,1346.56,4, 1.76814,,0.154949,0.864893,1.76814,
SmoothRunge,CPUBicubicSparse,44,0.045,1.03476e+06,966.409,4, 1.84772,,0.236492,0.88081,1.84772,
SmoothRunge,CPUBicubicSparse,48,0.046,1.29296e+06,773.42,4, 3.8606,,0.337441,1.84516,3.8606,
SmoothRunge,CPUBicubicSparse,52,0.057,1.46606e+06,682.102,4, 4.54692,,0.477971,2.71479,4.54692,
SmoothRunge,CPUBicubicSparse,56,0.074,1.9559e+06,511.273,4, 7.86551,,0.837021,3.79518,7.86551,
SmoothRunge,CPUBicubicSparse,60,0.093,2.15072e+06,464.961,4, 8.64528,,0.855181,3.41053,8.64528,
SmoothRunge,CPUBicubicSparse,64,0.118,2.65937e+06,376.029,4, 9.3842,,1.16589,7.39619,9.3842,
SmoothRunge,CPUBicubicSparse,68,0.145,3.25327e+06,307.383,4, 14.101,,1.43007,9.49377,14.101,
SmoothRunge,CPUBicubicSparse,72,0.173,4.16574e+06,240.053,4, 22.224,,2.33817,15.4426,22.224,
SmoothRunge,CPUBicubicSparse,76,0.201,4.55971e+06,219.312,4, 24.1709,,2.62298,13.6334,24.1709,
SmoothRunge,CPUBicubicSparse,80,0.239,5.67516e+06,176.206,4, 29.6248,,3.63313,13.6111,29.6248,
SmoothRunge,CPUBicubicSparse,84,0.279,6.14255e+06,162.799,4, 40.9901,,8.26117,24.6393,40.9901,
SmoothRunge,CPUBicubicSparse,88,0.323,7.06891e+06,141.465,4, 126.95,,11.146,23.8476,126.95,
SmoothRunge,CPUBicubicSparse,92,0.361,8.0705e+06,123.908,4, 89.3074,,19.6877,50.1141,89.3074,
SmoothRunge,CPUBicubicSparse,96,0.404,9.67855e+06,103.321,4, 140.613,,24.4258,122.261,140.613,
SmoothRunge,CPUBicubicSparse,100,0.478,1.12134e+07,89.1786,4, 643.753,,188.591,340.728,643.753,
SmoothRunge,CPUBicubicSparse,104,0.536,1.21286e+07,82.4501,4, 117.195,,21.5467,69.0071,117.195,
