functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,CPUDCTPadded,8,0.007,50705,19721.9,8, 0.0692704,,0.0692704,0.0648682,0.0597367,
NonsmoothAbs,CPUDCTPadded,12,0.028,59473,16814.4,8, 0.0476354,,0.0476354,0.0438507,0.0439225,
NonsmoothAbs,CPUDCTPadded,16,0.013,74600,13404.8,8, 0.0322677,,0.0322677,0.0203009,0.0178114,
NonsmoothAbs,CPUDCTPadded,20,0.043,153660,6507.87,8, 0.0206847,,0.0206847,0.0117659,0.0173254,
NonsmoothAbs,CPUDCTPadded,24,0.043,208499,4796.19,8, 0.0122708,,0.0121728,0.0122708,0.00816148,
NonsmoothAbs,CPUDCTPadded,28,0.025,310444,3221.19,8, 0.0101226,,0.00631348,0.00782319,0.0101226,
NonsmoothAbs,CPUDCTPadded,32,0.027,310226,3223.46,8, 0.00607683,,0.00607683,0.00539539,0.0048057,
NonsmoothAbs,CPUDCTPadded,36,0.067,467722,2138.02,8, 0.00682468,,0.00621321,0.0062907,0.00682468,
NonsmoothAbs,CPUDCTPadded,40,0.072,680601,1469.29,8, 0.00544476,,0.00544476,0.00451935,0.0034925,
NonsmoothAbs,CPUDCTPadded,44,0.022,792730,1261.46,8, 0.00498519,,0.00418149,0.00316067,0.00498519,
NonsmoothAbs,CPUDCTPadded,48,0.08,1.0523e+06,950.301,8, 0.00397323,,0.00281169,0.00397323,0.0029081,
NonsmoothAbs,CPUDCTPadded,52,0.025,1.15689e+06,864.389,8, 0.00378373,,0.00218305,0.00305862,0.00378373,
NonsmoothAbs,CPUDCTPadded,56,0.044,1.30698e+06,765.12,8, 0.00264248,,0.00264248,0.00208875,0.00250261,
NonsmoothAbs,CPUDCTPadded,60,0.146,1.56678e+06,638.254,8, 0.00297106,,0.0026875,0.00278356,0.00297106,
NonsmoothAbs,CPUDCTPadded,64,0.031,1.42962e+06,699.487,8, 0.00236768,,0.00236768,0.00226077,0.00219997,
NonsmoothAbs,CPUDCTPadded,68,0.065,2.52743e+06,395.659,8, 0.00236139,,0.001829,0.00148514,0.00236139,
NonsmoothAbs,CPUDCTPadded,72,0.115,2.30681e+06,433.499,8, 0.00207941,,0.00123282,0.00207941,0.0019626,
NonsmoothAbs,CPUDCTPadded,76,0.069,3.60688e+06,277.248,8, 0.00189972,,0.00136882,0.00177097,0.00189972,
NonsmoothAbs,CPUDCTPadded,80,0.121,3.103e+06,322.269,8, 0.00176312,,0.00158293,0.00110735,0.00176312,
NonsmoothAbs,CPUDCTPadded,84,0.099,2.63996e+06,378.794,8, 0.00162311,,0.00156191,0.00162311,0.00153344,
NonsmoothAbs,CPUDCTPadded,88,0.059,3.65125e+06,273.879,8, 0.0015964,,0.00134468,0.00144091,0.0015964,
