functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,GPULinearSparse,8,0.119,355802,2810.55,4, 0.485522,,0.485522,0.23264,0.305254,
NonsmoothAbs,GPULinearSparse,12,0.035,65952,15162.5,4, 0.342779,,0.342779,0.176704,0.29159,
NonsmoothAbs,GPULinearSparse,16,0.023,67154,14891.1,4, 0.21116,,0.21116,0.0805151,0.125246,
NonsmoothAbs,GPULinearSparse,20,0.015,73680,13572.2,4, 0.119104,,0.119104,0.0595231,0.0693694,
NonsmoothAbs,GPULinearSparse,24,0.024,75441,13255.4,4, 0.0631556,,0.0556338,0.0559293,0.0631556,
NonsmoothAbs,GPULinearSparse,28,0.028,81041,12339.4,4, 0.0883108,,0.0104521,0.0520027,0.0883108,
NonsmoothAbs,GPULinearSparse,32,0.047,94006,10637.6,4, 0.0452634,,0.0229866,0.0452634,0.0294115,
NonsmoothAbs,GPULinearSparse,36,0.07,102372,9768.3,4, 0.0539657,,0.0539657,0.0346536,0.0238865,
NonsmoothAbs,GPULinearSparse,40,0.081,113187,8834.94,4, 0.0650082,,0.0650082,0.0230573,0.0227254,
NonsmoothAbs,GPULinearSparse,44,0.103,131871,7583.17,4, 0.0610851,,0.0610851,0.0170241,0.0365516,
NonsmoothAbs,GPULinearSparse,48,0.121,150196,6657.97,4, 0.0441458,,0.0441458,0.0413427,0.0126585,
NonsmoothAbs,GPULinearSparse,52,0.137,171796,5820.86,4, 0.0496495,,0.0213317,0.0496495,0.0132127,
NonsmoothAbs,GPULinearSparse,56,0.187,193959,5155.73,4, 0.0345746,,0.0105062,0.0345746,0.0153299,
NonsmoothAbs,GPULinearSparse,60,0.239,208582,4794.28,4, 0.0274477,,0.0140029,0.0274477,0.0215146,
NonsmoothAbs,GPULinearSparse,64,0.293,239274,4179.31,4, 0.0277108,,0.0277108,0.0181045,0.0108065,
NonsmoothAbs,GPULinearSparse,68,0.348,246333,4059.55,4, 0.0185351,,0.0185351,0.0120793,0.0091774,
NonsmoothAbs,GPULinearSparse,72,0.412,264770,3776.86,4, 0.0294547,,0.0294547,0.00927467,0.0108641,
NonsmoothAbs,GPULinearSparse,76,0.475,273795,3652.37,4, 0.0242027,,0.0242027,0.00658587,0.0138464,
NonsmoothAbs,GPULinearSparse,80,0.511,297984,3355.88,4, 0.0167337,,0.0167337,0.00559825,0.00805622,
NonsmoothAbs,GPULinearSparse,84,0.639,329343,3036.35,4, 0.00951422,,0.00951422,0.00758137,0.00710103,
NonsmoothAbs,GPULinearSparse,88,0.691,353465,2829.13,4, 0.00885181,,0.00485822,0.00885181,0.00822483,
NonsmoothAbs,GPULinearSparse,92,0.791,387721,2579.17,4, 0.00957921,,0.00621834,0.00828011,0.00957921,
NonsmoothAbs,GPULinearSparse,96,0.855,406763,2458.43,4, 0.0163944,,0.0163944,0.00773602,0.00619148,
NonsmoothAbs,GPULinearSparse,100,0.976,449459,2224.9,4, 0.0090487,,0.0090487,0.00771277,0.00553579,
NonsmoothAbs,GPULinearSparse,104,1.101,479519,2085.42,4, 0.0135289,,0.0135289,0.00578755,0.0068586,
NonsmoothAbs,GPULinearSparse,108,1.354,506360,1974.88,4, 0.0124285,,0.0124285,0.0045889,0.00716768,
NonsmoothAbs,GPULinearSparse,112,1.497,540156,1851.32,4, 0.0104173,,0.0104173,0.0100169,0.00484316,
NonsmoothAbs,GPULinearSparse,116,1.594,577658,1731.13,4, 0.0127127,,0.00728619,0.0127127,0.00438738,
NonsmoothAbs,GPULinearSparse,120,1.843,682981,1464.17,4, 0.0109571,,0.00323403,0.0109571,0.00544765,
NonsmoothAbs,GPULinearSparse,124,1.995,652336,1532.95,4, 0.0087073,,0.00560673,0.0087073,0.00556791,
NonsmoothAbs,GPULinearSparse,128,2.281,701261,1426,4, 0.0114146,,0.0114146,0.00593811,0.00388926,
NonsmoothAbs,GPULinearSparse,132,2.521,760387,1315.12,4, 0.00594485,,0.00594485,0.00483874,0.00387526,
NonsmoothAbs,GPULinearSparse,136,2.75,932192,1072.74,4, 0.00897789,,0.00897789,0.00342603,0.00416837,
NonsmoothAbs,GPULinearSparse,140,2.995,847142,1180.44,4, 0.00875367,,0.00875367,0.00198737,0.00490578,
NonsmoothAbs,GPULinearSparse,144,3.252,929322,1076.05,4, 0.0072292,,0.0072292,0.00279155,0.00312061,
NonsmoothAbs,GPULinearSparse,148,3.544,970501,1030.4,4, 0.00357675,,0.00357675,0.00316737,0.00302991,
NonsmoothAbs,GPULinearSparse,152,3.843,1.03229e+06,968.72,4, 0.00355394,,0.00270096,0.00355394,0.00340337,
NonsmoothAbs,GPULinearSparse,156,3.726,1.13138e+06,883.878,4, 0.00458431,,0.00397639,0.00383343,0.00458431,
NonsmoothAbs,GPULinearSparse,160,4.058,1.17654e+06,849.953,4, 0.00774871,,0.00774871,0.00355629,0.00244872,
NonsmoothAbs,GPULinearSparse,164,4.435,1.26266e+06,791.977,4, 0.00432706,,0.00432706,0.00347458,0.00262981,
NonsmoothAbs,GPULinearSparse,168,4.924,1.33313e+06,750.114,4, 0.0059006,,0.0059006,0.00274224,0.00278738,
NonsmoothAbs,GPULinearSparse,172,5.217,1.4374e+06,695.698,4, 0.00623973,,0.00623973,0.00223754,0.00393328,
NonsmoothAbs,GPULinearSparse,176,5.583,1.55696e+06,642.278,4, 0.00470888,,0.00470888,0.00464452,0.00188124,
NonsmoothAbs,GPULinearSparse,180,5.925,1.60272e+06,623.94,4, 0.00681983,,0.00273428,0.00681983,0.00240044,
NonsmoothAbs,GPULinearSparse,184,6.496,1.69448e+06,590.152,4, 0.00582846,,0.00158721,0.00582846,0.00226214,
NonsmoothAbs,GPULinearSparse,188,6.858,1.77879e+06,562.179,4, 0.0041434,,0.00312174,0.0041434,0.00360514,
NonsmoothAbs,GPULinearSparse,192,7.309,1.86437e+06,536.374,4, 0.00651987,,0.00651987,0.00325051,0.00157029,
NonsmoothAbs,GPULinearSparse,196,7.959,2.06102e+06,485.196,4, 0.00310159,,0.00310159,0.00263705,0.00201215,
NonsmoothAbs,GPULinearSparse,200,8.44,2.09216e+06,477.975,4, 0.00452927,,0.00452927,0.00152175,0.00196056,
NonsmoothAbs,GPULinearSparse,204,9.019,2.18795e+06,457.049,4, 0.0048771,,0.0048771,0.00103939,0.00320056,
NonsmoothAbs,GPULinearSparse,208,9.512,2.32135e+06,430.783,4, 0.00383168,,0.00383168,0.00164932,0.00140895,
NonsmoothAbs,GPULinearSparse,212,10.172,2.84482e+06,351.516,4, 0.0020233,,0.0020233,0.0018626,0.00179183,
NonsmoothAbs,GPULinearSparse,216,10.888,3.02433e+06,330.652,4, 0.00205961,,0.00122981,0.00205961,0.00179292,
NonsmoothAbs,GPULinearSparse,220,11.26,3.10017e+06,322.563,4, 0.0027795,,0.00259729,0.00220857,0.0027795,
NonsmoothAbs,GPULinearSparse,224,12.037,3.24493e+06,308.173,4, 0.00508775,,0.00508775,0.00212601,0.00140838,
NonsmoothAbs,GPULinearSparse,228,12.668,3.43921e+06,290.764,4, 0.00233064,,0.00233064,0.0019732,0.00168591,
NonsmoothAbs,GPULinearSparse,232,13.582,3.57685e+06,279.575,4, 0.00374018,,0.00374018,0.00175875,0.00176791,
NonsmoothAbs,GPULinearSparse,236,14.244,3.69508e+06,270.63,4, 0.00361353,,0.00361353,0.00129116,0.00237272,
