functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothPoly,CPULinearSparse,8,0,11091,90163.2,8, 0.100091,,0.100091,0.0580411,0.0847293,
SmoothPoly,CPULinearSparse,12,0,13739,72785.5,8, 0.0471354,,0.0443927,0.031387,0.0471354,
SmoothPoly,CPULinearSparse,16,0,17182,58200.4,8, 0.0419509,,0.0235623,0.0229532,0.0419509,
SmoothPoly,CPULinearSparse,20,0,24084,41521.3,8, 0.0492365,,0.0110747,0.0178136,0.0492365,
SmoothPoly,CPULinearSparse,24,0.029,31612,31633.6,8, 0.0141872,,0.00366894,0.0141872,0.010787,
SmoothPoly,CPULinearSparse,28,0.029,40738,24547.1,8, 0.0122957,,0.00320166,0.0115567,0.0122957,
SmoothPoly,CPULinearSparse,32,0.032,54931,18204.7,8, 0.0127038,,0.00765937,0.00918021,0.0127038,
SmoothPoly,CPULinearSparse,36,0.028,73917,13528.7,8, 0.0184641,,0.00573838,0.00693694,0.0184641,
SmoothPoly,CPULinearSparse,40,0.052,101701,9832.75,8, 0.00625355,,0.00625355,0.00478348,0.00496735,
SmoothPoly,CPULinearSparse,44,0.059,121771,8212.14,8, 0.00654961,,0.00526772,0.00228446,0.00654961,
SmoothPoly,CPULinearSparse,48,0.063,155050,6449.53,8, 0.00633286,,0.00373374,0.00324529,0.00633286,
SmoothPoly,CPULinearSparse,52,0.042,194080,5152.51,8, 0.0100114,,0.00203582,0.00424013,0.0100114,
SmoothPoly,CPULinearSparse,56,0.042,220869,4527.57,8, 0.00340974,,0.00061483,0.00276157,0.00340974,
SmoothPoly,CPULinearSparse,60,0.073,287614,3476.88,8, 0.00434873,,0.00138466,0.00183437,0.00434873,
SmoothPoly,CPULinearSparse,64,0.079,359047,2785.15,8, 0.00377714,,0.00292245,0.00107408,0.00377714,
SmoothPoly,CPULinearSparse,68,0.079,406071,2462.62,8, 0.00647152,,0.00220462,0.000513621,0.00647152,
SmoothPoly,CPULinearSparse,72,0.086,505746,1977.28,8, 0.00254841,,0.00254841,0.000702623,0.00250265,
SmoothPoly,CPULinearSparse,76,0.079,572418,1746.98,8, 0.00311023,,0.00225154,0.00109142,0.00311023,
SmoothPoly,CPULinearSparse,80,0.097,687952,1453.59,8, 0.00259246,,0.00168106,0.00136238,0.00259246,
SmoothPoly,CPULinearSparse,84,0.136,806092,1240.55,8, 0.00465665,,0.000968289,0.00151912,0.00465665,
SmoothPoly,CPULinearSparse,88,0.098,965313,1035.93,8, 0.00192501,,0.000232453,0.00158683,0.00192501,
SmoothPoly,CPULinearSparse,92,0.164,1.09432e+06,913.807,8, 0.00235171,,0.000803321,0.00156853,0.00235171,
SmoothPoly,CPULinearSparse,96,0.125,1.22952e+06,813.324,8, 0.00190312,,0.00164538,0.00145479,0.00190312,
SmoothPoly,CPULinearSparse,100,0.157,1.43177e+06,698.437,8, 0.00353032,,0.00124313,0.00125043,0.00353032,
SmoothPoly,CPULinearSparse,104,0.169,1.61346e+06,619.786,8, 0.00157545,,0.00145775,0.000928474,0.00157545,
SmoothPoly,CPULinearSparse,108,0.196,1.86572e+06,535.986,8, 0.00189867,,0.00132184,0.000652368,0.00189867,
SmoothPoly,CPULinearSparse,112,0.218,2.04995e+06,487.817,8, 0.00146548,,0.00101181,0.00102235,0.00146548,
SmoothPoly,CPULinearSparse,116,0.209,4.37162e+06,228.748,8, 0.00278979,,0.000597287,0.00137016,0.00278979,
SmoothPoly,CPULinearSparse,120,0.205,2.56374e+06,390.055,8, 0.00129439,,0.000117397,0.00094314,0.00129439,
SmoothPoly,CPULinearSparse,124,0.246,2.85057e+06,350.807,8, 0.00155414,,0.000547017,0.000605548,0.00155414,
SmoothPoly,CPULinearSparse,128,0.31,3.03998e+06,328.95,8, 0.00118873,,0.00109154,0.000374178,0.00118873,
SmoothPoly,CPULinearSparse,132,0.297,3.42782e+06,291.731,8, 0.00228314,,0.000823917,0.00018698,0.00228314,
SmoothPoly,CPULinearSparse,136,0.322,3.71985e+06,268.828,8, 0.00107512,,0.00097379,0.000211469,0.00107512,
SmoothPoly,CPULinearSparse,140,0.331,4.05556e+06,246.575,8, 0.00131168,,0.000895349,0.000384811,0.00131168,
SmoothPoly,CPULinearSparse,144,0.402,4.51053e+06,221.704,8, 0.000976724,,0.000694618,0.000513733,0.000976724,
SmoothPoly,CPULinearSparse,148,0.404,4.86259e+06,205.652,8, 0.00189365,,0.00041005,0.000604366,0.00189365,
SmoothPoly,CPULinearSparse,152,0.499,4.7876e+06,208.873,8, 0.000926674,,7.93165e-05,0.000657958,0.000926674,
SmoothPoly,CPULinearSparse,156,0.385,4.98673e+06,200.532,8, 0.00114068,,0.000402551,0.000669288,0.00114068,
SmoothPoly,CPULinearSparse,160,0.472,6.16659e+06,162.164,8, 0.000823816,,0.000792807,0.000638393,0.000823816,
SmoothPoly,CPULinearSparse,164,0.51,6.62533e+06,150.936,8, 0.00160782,,0.000597523,0.000560667,0.00160782,
SmoothPoly,CPULinearSparse,168,0.497,6.25307e+06,159.922,8, 0.00080213,,0.000709945,0.000416758,0.00080213,
SmoothPoly,CPULinearSparse,172,0.577,6.71938e+06,148.823,8, 0.000991292,,0.000658109,0.000333284,0.000991292,
SmoothPoly,CPULinearSparse,176,0.593,8.33818e+06,119.93,8, 0.000714132,,0.000511847,0.000542762,0.000714132,
SmoothPoly,CPULinearSparse,180,0.634,8.25897e+06,121.081,8, 0.00138981,,0.000305495,0.000731947,0.00138981,
SmoothPoly,CPULinearSparse,184,0.676,9.01649e+06,110.908,8, 0.000700903,,6.06654e-05,0.000516932,0.000700903,
SmoothPoly,CPULinearSparse,188,0.733,1.0995e+07,90.9503,8, 0.000874102,,0.000311721,0.000325443,0.000874102,
SmoothPoly,CPULinearSparse,192,0.771,1.04262e+07,95.912,8, 0.000618377,,0.000610889,0.000203298,0.000618377,
SmoothPoly,CPULinearSparse,196,0.79,1.13049e+07,88.4573,8, 0.00121188,,0.000458828,0.000102295,0.00121188,
SmoothPoly,CPULinearSparse,200,0.837,1.85913e+07,53.7885,8, 0.000628359,,0.000547246,0.000107185,0.000628359,
SmoothPoly,CPULinearSparse,204,0.871,1.25805e+07,79.4883,8, 0.000778864,,0.000509501,0.000203197,0.000778864,
