functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothSqrt,GPULinearSparse,8,0.182,359038,2785.22,8, 0.140203,,0.140203,0.0280518,0.018559,
NonsmoothSqrt,GPULinearSparse,12,0.001,66645,15004.9,8, 0.0870173,,0.0870173,0.018028,0.0128247,
NonsmoothSqrt,GPULinearSparse,16,0.026,75745,13202.2,8, 0.0611646,,0.0611646,0.0114984,0.00630446,
NonsmoothSqrt,GPULinearSparse,20,0.034,84641,11814.6,8, 0.0424922,,0.0424922,0.0105588,0.00649969,
NonsmoothSqrt,GPULinearSparse,24,0.013,93761,10665.4,8, 0.022176,,0.022176,0.00827356,0.00408335,
NonsmoothSqrt,GPULinearSparse,28,0.077,97232,10284.7,8, 0.0126838,,0.0126838,0.00729018,0.00359502,
NonsmoothSqrt,GPULinearSparse,32,0.047,114803,8710.57,8, 0.00665559,,0.00665559,0.00590009,0.0023535,
NonsmoothSqrt,GPULinearSparse,36,0.064,125225,7985.63,8, 0.0178522,,0.0178522,0.00513366,0.00341666,
NonsmoothSqrt,GPULinearSparse,40,0.08,144627,6914.34,8, 0.0194846,,0.0194846,0.00365435,0.00195375,
NonsmoothSqrt,GPULinearSparse,44,0.122,178365,5606.48,8, 0.0194069,,0.0194069,0.00289129,0.0015934,
NonsmoothSqrt,GPULinearSparse,48,0.139,200044,4998.9,8, 0.0156433,,0.0156433,0.00271663,0.00136321,
NonsmoothSqrt,GPULinearSparse,52,0.178,217033,4607.59,8, 0.0100522,,0.0100522,0.00280003,0.00176529,
NonsmoothSqrt,GPULinearSparse,56,0.262,234272,4268.54,8, 0.00742297,,0.00742297,0.00190847,0.00152239,
NonsmoothSqrt,GPULinearSparse,60,0.291,367950,2717.76,8, 0.00704867,,0.00704867,0.00192366,0.00118842,
NonsmoothSqrt,GPULinearSparse,64,0.341,295081,3388.9,8, 0.0102224,,0.0102224,0.00143473,0.000909849,
NonsmoothSqrt,GPULinearSparse,68,0.4,322433,3101.42,8, 0.00749387,,0.00749387,0.00121007,0.00131281,
NonsmoothSqrt,GPULinearSparse,72,0.482,343998,2906.99,8, 0.010161,,0.010161,0.00118584,0.00107553,
NonsmoothSqrt,GPULinearSparse,76,0.572,371987,2688.27,8, 0.00835845,,0.00835845,0.00111428,0.000757857,
NonsmoothSqrt,GPULinearSparse,80,0.639,486743,2054.47,8, 0.00648636,,0.00648636,0.00122163,0.000733869,
NonsmoothSqrt,GPULinearSparse,84,0.706,458887,2179.19,8, 0.00503846,,0.00503846,0.00130311,0.0010143,
NonsmoothSqrt,GPULinearSparse,88,0.771,491005,2036.64,8, 0.0041027,,0.0041027,0.00145132,0.000809758,
NonsmoothSqrt,GPULinearSparse,92,1.009,589319,1696.87,8, 0.00342104,,0.00342104,0.00131345,0.000634991,
NonsmoothSqrt,GPULinearSparse,96,1.037,566885,1764.03,8, 0.00582528,,0.00582528,0.00129733,0.000658113,
NonsmoothSqrt,GPULinearSparse,100,1.211,628997,1589.83,8, 0.00452491,,0.00452491,0.00129155,0.000794956,
NonsmoothSqrt,GPULinearSparse,104,1.466,670240,1492,8, 0.00506637,,0.00506637,0.00110631,0.000635674,
NonsmoothSqrt,GPULinearSparse,108,1.638,689576,1450.17,8, 0.00481268,,0.00481268,0.00105436,0.000480896,
NonsmoothSqrt,GPULinearSparse,112,1.737,759838,1316.07,8, 0.00436306,,0.00436306,0.000795528,0.000459829,
NonsmoothSqrt,GPULinearSparse,116,1.952,804290,1243.33,8, 0.00310935,,0.00310935,0.000942902,0.000682141,
NonsmoothSqrt,GPULinearSparse,120,2.184,932356,1072.55,8, 0.00273086,,0.00273086,0.000803138,0.000536713,
NonsmoothSqrt,GPULinearSparse,124,2.4,937333,1066.86,8, 0.0024079,,0.0024079,0.000615442,0.000395392,
NonsmoothSqrt,GPULinearSparse,128,2.637,997859,1002.15,8, 0.00390945,,0.00390945,0.000541892,0.000435759,
NonsmoothSqrt,GPULinearSparse,132,2.952,1.08027e+06,925.697,8, 0.00300387,,0.00300387,0.000518417,0.000583589,
NonsmoothSqrt,GPULinearSparse,136,3.355,1.16841e+06,855.862,8, 0.00361411,,0.00361411,0.000480408,0.000511944,
NonsmoothSqrt,GPULinearSparse,140,3.545,1.24288e+06,804.58,8, 0.00357681,,0.00357681,0.000535257,0.00034875,
NonsmoothSqrt,GPULinearSparse,144,3.885,1.33394e+06,749.662,8, 0.00296192,,0.00296192,0.000606638,0.000340884,
NonsmoothSqrt,GPULinearSparse,148,4.173,1.46165e+06,684.159,8, 0.00256142,,0.00256142,0.000584128,0.000479747,
NonsmoothSqrt,GPULinearSparse,152,4.509,1.54786e+06,646.053,8, 0.00226116,,0.00226116,0.000642684,0.000416183,
NonsmoothSqrt,GPULinearSparse,156,4.793,1.66236e+06,601.553,8, 0.0017484,,0.0017484,0.000749885,0.000277507,
NonsmoothSqrt,GPULinearSparse,160,5.272,1.8073e+06,553.31,8, 0.00274577,,0.00274577,0.000646066,0.000314186,
NonsmoothSqrt,GPULinearSparse,164,5.732,1.92599e+06,519.213,8, 0.00245765,,0.00245765,0.000713073,0.000438299,
NonsmoothSqrt,GPULinearSparse,168,6.135,2.03801e+06,490.674,8, 0.0026067,,0.0026067,0.000613032,0.00039853,
NonsmoothSqrt,GPULinearSparse,172,6.536,2.58043e+06,387.532,8, 0.00265657,,0.00265657,0.000525139,0.000272207,
NonsmoothSqrt,GPULinearSparse,176,6.938,2.69973e+06,370.407,8, 0.0022403,,0.0022403,0.000385182,0.000293716,
NonsmoothSqrt,GPULinearSparse,180,7.465,2.80712e+06,356.238,8, 0.00180217,,0.00180217,0.000532007,0.000399034,
NonsmoothSqrt,GPULinearSparse,184,7.929,2.99805e+06,333.55,8, 0.00146402,,0.00146402,0.00041068,0.000342396,
NonsmoothSqrt,GPULinearSparse,188,8.391,3.13921e+06,318.551,8, 0.00124141,,0.00124141,0.000366596,0.00023202,
NonsmoothSqrt,GPULinearSparse,192,8.891,3.41135e+06,293.139,8, 0.00218698,,0.00218698,0.000340109,0.000240408,
NonsmoothSqrt,GPULinearSparse,196,9.626,3.50804e+06,285.059,8, 0.00209548,,0.00209548,0.000292295,0.000361245,
NonsmoothSqrt,GPULinearSparse,200,10.15,3.69128e+06,270.909,8, 0.00210654,,0.00210654,0.000285757,0.000290275,
NonsmoothSqrt,GPULinearSparse,204,10.748,3.86139e+06,258.974,8, 0.00212074,,0.00212074,0.000304294,0.000200357,
NonsmoothSqrt,GPULinearSparse,208,11.524,4.07013e+06,245.692,8, 0.00166129,,0.00166129,0.000392518,0.000244472,
NonsmoothSqrt,GPULinearSparse,212,12.27,4.3761e+06,228.514,8, 0.0014155,,0.0014155,0.000383963,0.000303938,
NonsmoothSqrt,GPULinearSparse,216,12.816,4.56263e+06,219.172,8, 0.0011857,,0.0011857,0.000440155,0.000273982,
NonsmoothSqrt,GPULinearSparse,220,13.436,4.77521e+06,209.415,8, 0.00131854,,0.00131854,0.000437425,0.000193452,
NonsmoothSqrt,GPULinearSparse,224,14.35,5.04591e+06,198.18,8, 0.00180689,,0.00180689,0.00044658,0.000197957,
NonsmoothSqrt,GPULinearSparse,228,15.318,5.2139e+06,191.795,8, 0.00153223,,0.00153223,0.000424619,0.000296732,
NonsmoothSqrt,GPULinearSparse,232,16.062,5.59678e+06,178.674,8, 0.00172422,,0.00172422,0.000431036,0.000240959,
NonsmoothSqrt,GPULinearSparse,236,17.061,5.76977e+06,173.317,8, 0.0017516,,0.0017516,0.000405802,0.00016007,
NonsmoothSqrt,GPULinearSparse,240,17.737,6.15191e+06,162.551,8, 0.00141867,,0.00141867,0.00029144,0.000191865,
NonsmoothSqrt,GPULinearSparse,244,18.609,6.32726e+06,158.046,8, 0.00105458,,0.00105458,0.00035901,0.000274815,
NonsmoothSqrt,GPULinearSparse,248,19.518,6.54025e+06,152.899,8, 0.0010498,,0.0010498,0.000291796,0.000228678,
NonsmoothSqrt,GPULinearSparse,252,20.557,6.75873e+06,147.957,8, 0.00100742,,0.00100742,0.000265553,0.000166165,
NonsmoothSqrt,GPULinearSparse,256,21.742,6.99404e+06,142.979,8, 0.00153232,,0.00153232,0.000200994,0.00019024,
NonsmoothSqrt,GPULinearSparse,260,22.867,7.39912e+06,135.151,8, 0.00121731,,0.00121731,0.000199671,0.000234637,
NonsmoothSqrt,GPULinearSparse,264,23.892,7.6554e+06,130.627,8, 0.00156473,,0.00156473,0.000203887,0.000219925,
NonsmoothSqrt,GPULinearSparse,268,25.086,8.02769e+06,124.569,8, 0.00141006,,0.00141006,0.000211569,0.000137152,
NonsmoothSqrt,GPULinearSparse,272,26.357,8.52564e+06,117.293,8, 0.00114698,,0.00114698,0.000261311,0.000156699,
NonsmoothSqrt,GPULinearSparse,276,23.837,9.04092e+06,110.608,8, 0.000896157,,0.000896157,0.000293542,0.000235125,
NonsmoothSqrt,GPULinearSparse,280,24.279,9.55693e+06,104.636,8, 0.000933503,,0.000933503,0.00030518,0.00020017,
NonsmoothSqrt,GPULinearSparse,284,25.262,9.99114e+06,100.089,8, 0.000799716,,0.000799716,0.000312734,0.000131266,
NonsmoothSqrt,GPULinearSparse,288,26.459,1.03526e+07,96.5945,8, 0.00125562,,0.00125562,0.000342411,0.00015889,
NonsmoothSqrt,GPULinearSparse,292,28.461,1.1403e+07,87.696,8, 0.00100588,,0.00100588,0.000313777,0.000213358,
NonsmoothSqrt,GPULinearSparse,296,29,1.15385e+07,86.6662,8, 0.00147731,,0.00147731,0.000306678,0.000210675,
