functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,GPUBicubicSparse,8,0.131,384419,2601.33,8, 0.136066,,0.0659345,0.136066,0.0875636,
NonsmoothAbs,GPUBicubicSparse,12,0.021,138977,7195.44,8, 0.0401306,,0.0331385,0.0401306,0.0281682,
NonsmoothAbs,GPUBicubicSparse,16,0.088,194493,5141.57,8, 0.020831,,0.020831,0.0193162,0.01403,
NonsmoothAbs,GPUBicubicSparse,20,0.091,261089,3830.11,8, 0.0122648,,0.0122648,0.0111466,0.0118772,
NonsmoothAbs,GPUBicubicSparse,24,0.135,413061,2420.95,8, 0.00797606,,0.00659426,0.00797606,0.00739476,
NonsmoothAbs,GPUBicubicSparse,28,0.203,504103,1983.72,8, 0.00720234,,0.00519068,0.00666511,0.00720234,
NonsmoothAbs,GPUBicubicSparse,32,0.31,669274,1494.16,8, 0.00553948,,0.00553948,0.0043404,0.00504798,
NonsmoothAbs,GPUBicubicSparse,36,0.528,870478,1148.79,8, 0.00491499,,0.00491499,0.0042884,0.00486578,
NonsmoothAbs,GPUBicubicSparse,40,0.697,1.04733e+06,954.811,8, 0.00391249,,0.00372005,0.00391249,0.00376027,
NonsmoothAbs,GPUBicubicSparse,44,0.871,1.13953e+06,877.557,8, 0.00350689,,0.00304694,0.00271317,0.00350689,
NonsmoothAbs,GPUBicubicSparse,48,1.201,1.37161e+06,729.069,8, 0.00302502,,0.00302502,0.00274758,0.00297467,
NonsmoothAbs,GPUBicubicSparse,52,1.462,1.52857e+06,654.208,8, 0.00264782,,0.0026226,0.00264782,0.00260907,
NonsmoothAbs,GPUBicubicSparse,56,1.971,1.69558e+06,589.767,8, 0.00244436,,0.00199251,0.0019156,0.00244436,
NonsmoothAbs,GPUBicubicSparse,60,2.343,1.83401e+06,545.254,8, 0.0020996,,0.0020996,0.00191999,0.00199554,
NonsmoothAbs,GPUBicubicSparse,64,2.801,2.11739e+06,472.28,8, 0.00205806,,0.0019123,0.0019413,0.00205806,
NonsmoothAbs,GPUBicubicSparse,68,3.417,2.41785e+06,413.59,8, 0.00154018,,0.0015262,0.00145728,0.00154018,
NonsmoothAbs,GPUBicubicSparse,72,4.478,3.0466e+06,328.235,8, 0.00176502,,0.00133684,0.00142479,0.00176502,
