function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_runge_abs,CPU-DCT-padded,8,0.004,34447,29030.1,8, 0.0853648,,0.038277,0.0853648,0.0624319,
Nonsmooth_runge_abs,CPU-DCT-padded,12,0.028,62162,16087,8, 0.0451877,,0.0375092,0.0322682,0.0451877,
Nonsmooth_runge_abs,CPU-DCT-padded,16,0.013,86451,11567.2,8, 0.0309749,,0.0309749,0.0220325,0.0277763,
Nonsmooth_runge_abs,CPU-DCT-padded,20,0.046,197786,5055.97,8, 0.0271559,,0.0271559,0.0182534,0.0203312,
Nonsmooth_runge_abs,CPU-DCT-padded,24,0.043,238368,4195.19,8, 0.0219233,,0.0219233,0.0138523,0.0189949,
Nonsmooth_runge_abs,CPU-DCT-padded,28,0.027,335213,2983.18,8, 0.0219488,,0.0208535,0.0111614,0.0219488,
Nonsmooth_runge_abs,CPU-DCT-padded,32,0.018,428091,2335.95,8, 0.0199099,,0.0199099,0.00977524,0.0152236,
Nonsmooth_runge_abs,CPU-DCT-padded,36,0.067,562619,1777.4,8, 0.0132221,,0.0118622,0.00884997,0.0132221,
Nonsmooth_runge_abs,CPU-DCT-padded,40,0.072,711251,1405.97,8, 0.0130441,,0.0103477,0.00804504,0.0130441,
Nonsmooth_runge_abs,CPU-DCT-padded,44,0.022,884848,1130.14,8, 0.0151605,,0.00979437,0.00809212,0.0151605,
Nonsmooth_runge_abs,CPU-DCT-padded,48,0.076,990651,1009.44,8, 0.010961,,0.0095636,0.00819799,0.010961,
Nonsmooth_runge_abs,CPU-DCT-padded,52,0.024,1.20694e+06,828.54,8, 0.0101664,,0.0101664,0.00939177,0.00992367,
Nonsmooth_runge_abs,CPU-DCT-padded,56,0.028,1.29461e+06,772.435,8, 0.0110958,,0.0110958,0.00865594,0.0100404,
Nonsmooth_runge_abs,CPU-DCT-padded,60,0.146,1.56683e+06,638.231,8, 0.0127278,,0.0127278,0.0080734,0.0117602,
Nonsmooth_runge_abs,CPU-DCT-padded,64,0.03,1.54142e+06,648.75,8, 0.0126128,,0.0126128,0.00706533,0.0086767,
Nonsmooth_runge_abs,CPU-DCT-padded,68,0.058,2.94305e+06,339.784,8, 0.00851723,,0.00851723,0.00633947,0.00803322,
Nonsmooth_runge_abs,CPU-DCT-padded,72,0.117,2.10442e+06,475.19,8, 0.00823848,,0.0077247,0.00532164,0.00823848,
Nonsmooth_runge_abs,CPU-DCT-padded,76,0.062,3.91728e+06,255.279,8, 0.00969562,,0.0073898,0.00462166,0.00969562,
