function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,GPU-bicubic-sparse,8,2.435,9.49773e+07,10.5288,4, 0.0117388,,0.0117388,0.00783485,0.00515224,
Nonsmooth_sqrt,GPU-bicubic-sparse,12,0.009,354051,2824.45,4, 0.0107602,,0.0107602,0.00572884,0.00450423,
Nonsmooth_sqrt,GPU-bicubic-sparse,16,0.022,726380,1376.69,4, 0.0635522,,0.00894271,0.00514208,0.0635522,
Nonsmooth_sqrt,GPU-bicubic-sparse,20,0.053,1.24342e+06,804.235,4, 0.0385437,,0.0109748,0.0097321,0.0385437,
Nonsmooth_sqrt,GPU-bicubic-sparse,24,0.101,1.99139e+06,502.162,4, 0.315533,,0.0108146,0.0826021,0.315533,
Nonsmooth_sqrt,GPU-bicubic-sparse,28,0.157,2.81794e+06,354.869,4, 0.836313,,0.0160515,0.0826475,0.836313,
Nonsmooth_sqrt,GPU-bicubic-sparse,32,0.258,3.88598e+06,257.335,4, 1.40788,,0.0353478,0.114605,1.40788,
Nonsmooth_sqrt,GPU-bicubic-sparse,36,0.374,5.31532e+06,188.135,4, 5.31171,,0.088029,0.62019,5.31171,
Nonsmooth_sqrt,GPU-bicubic-sparse,40,0.565,7.02452e+06,142.358,4, 2.52851,,0.172402,0.250381,2.52851,
Nonsmooth_sqrt,GPU-bicubic-sparse,44,0.652,8.89469e+06,112.427,4, 9.20911,,0.284046,1.70334,9.20911,
Nonsmooth_sqrt,GPU-bicubic-sparse,48,0.862,1.12698e+07,88.7331,4, 30.0705,,0.366337,1.88969,30.0705,
Nonsmooth_sqrt,GPU-bicubic-sparse,52,1.09,1.62348e+07,61.5963,4, 15.8967,,0.471452,3.10691,15.8967,
Nonsmooth_sqrt,GPU-bicubic-sparse,56,1.465,2.00861e+07,49.7858,4, 75.8494,,1.0323,6.286,75.8494,
Nonsmooth_sqrt,GPU-bicubic-sparse,60,1.804,2.34948e+07,42.5626,4, 52.0492,,0.797865,2.63868,52.0492,
Nonsmooth_sqrt,GPU-bicubic-sparse,64,2.201,2.81206e+07,35.5611,4, 138.056,,0.97002,14.8472,138.056,
Nonsmooth_sqrt,GPU-bicubic-sparse,68,2.737,3.49592e+07,28.6048,4, 146.071,,2.13348,21.7323,146.071,
Nonsmooth_sqrt,GPU-bicubic-sparse,72,3.324,4.07394e+07,24.5463,4, 166.429,,2.09069,14.5527,166.429,
Nonsmooth_sqrt,GPU-bicubic-sparse,76,3.82,4.70688e+07,21.2455,4, 299.018,,2.52259,46.9582,299.018,
Nonsmooth_sqrt,GPU-bicubic-sparse,80,4.596,5.44381e+07,18.3695,4, 215.072,,3.00813,21.0244,215.072,
Nonsmooth_sqrt,GPU-bicubic-sparse,84,5.384,6.55395e+07,15.258,4, 424.349,,6.37175,59.9946,424.349,
Nonsmooth_sqrt,GPU-bicubic-sparse,88,6.229,7.33629e+07,13.6309,4, 700.747,,6.35322,80.8094,700.747,
Nonsmooth_sqrt,GPU-bicubic-sparse,92,6.954,8.25527e+07,12.1135,4, 424.685,,8.01407,59.908,424.685,
Nonsmooth_sqrt,GPU-bicubic-sparse,96,8.004,9.33399e+07,10.7135,4, 2401.1,,9.40541,176.335,2401.1,
Nonsmooth_sqrt,GPU-bicubic-sparse,100,9.115,1.05867e+08,9.44582,4, 521.26,,227.921,54.1459,521.26,
Nonsmooth_sqrt,GPU-bicubic-sparse,104,10.394,1.19391e+08,8.37586,4, 1388.09,,59.8678,194.607,1388.09,
Nonsmooth_sqrt,GPU-bicubic-sparse,108,11.486,1.3078e+08,7.64645,4, 2067.58,,109.14,241.138,2067.58,
Nonsmooth_sqrt,GPU-bicubic-sparse,112,13.007,1.50592e+08,6.64046,4, 1804.21,,83.1054,138.384,1804.21,
Nonsmooth_sqrt,GPU-bicubic-sparse,116,13.915,1.67859e+08,5.9574,4, 4691.68,,53.2405,302.203,4691.68,
Nonsmooth_sqrt,GPU-bicubic-sparse,120,15.73,1.87214e+08,5.34147,4, 2065.61,,292.743,266.848,2065.61,
Nonsmooth_sqrt,GPU-bicubic-sparse,124,17.098,1.94415e+08,5.14362,4, 6174.64,,157.903,549.196,6174.64,
Nonsmooth_sqrt,GPU-bicubic-sparse,128,18.816,2.10889e+08,4.74183,4, 7685.21,,222.581,558.364,7685.21,
Nonsmooth_sqrt,GPU-bicubic-sparse,132,21.011,2.35323e+08,4.24947,4, 3803.42,,345.681,342.557,3803.42,
Nonsmooth_sqrt,GPU-bicubic-sparse,136,23.358,2.61559e+08,3.82323,4, 9281.02,,174.504,1335.6,9281.02,
Nonsmooth_sqrt,GPU-bicubic-sparse,140,25.356,2.92123e+08,3.42322,4, 3715.9,,940.934,808.184,3715.9,
