function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_poly,GPU-cheb-dense,8,1.344,119896,8340.56,4, 0.0384262,,0.0312095,0.02523,0.0384262,
Smooth_poly,GPU-cheb-dense,12,0.019,105785,9453.14,4, 0.0385373,,0.0256548,0.0136739,0.0385373,
Smooth_poly,GPU-cheb-dense,16,0.057,133948,7465.58,4, 0.0268594,,0.0207545,0.00881559,0.0268594,
Smooth_poly,GPU-cheb-dense,20,0.025,159395,6273.72,4, 0.0163622,,0.0163622,0.00608572,0.0141521,
Smooth_poly,GPU-cheb-dense,24,0.06,189290,5282.9,4, 0.012498,,0.012498,0.00434382,0.00870298,
Smooth_poly,GPU-cheb-dense,28,0.092,239071,4182.86,4, 0.0101725,,0.00919271,0.00317022,0.0101725,
Smooth_poly,GPU-cheb-dense,32,0.107,331609,3015.6,4, 0.00879533,,0.00645803,0.00233717,0.00879533,
Smooth_poly,GPU-cheb-dense,36,0.118,360946,2770.5,4, 0.0056095,,0.00428397,0.00172965,0.0056095,
Smooth_poly,GPU-cheb-dense,40,0.172,471442,2121.15,4, 0.00405275,,0.00263773,0.00129133,0.00405275,
Smooth_poly,GPU-cheb-dense,44,0.223,751391,1330.87,4, 0.00501245,,0.00277189,0.00123585,0.00501245,
Smooth_poly,GPU-cheb-dense,48,0.281,1.02174e+06,978.725,4, 0.00464626,,0.00291771,0.00122491,0.00464626,
Smooth_poly,GPU-cheb-dense,52,0.379,1.03616e+06,965.1,4, 0.00318162,,0.00282369,0.00120196,0.00318162,
Smooth_poly,GPU-cheb-dense,56,0.502,1.11514e+06,896.746,4, 0.00254506,,0.00254506,0.00116794,0.00244082,
Smooth_poly,GPU-cheb-dense,60,0.667,1.85759e+06,538.331,4, 0.00309678,,0.00214915,0.00112254,0.00309678,
Smooth_poly,GPU-cheb-dense,64,1.093,1.7696e+06,565.098,4, 0.00297086,,0.00170188,0.00106811,0.00297086,
Smooth_poly,GPU-cheb-dense,68,0.859,2.7908e+06,358.32,4, 0.00211068,,0.0012589,0.00100494,0.00211068,
Smooth_poly,GPU-cheb-dense,72,1.383,3.32407e+06,300.836,4, 0.00167004,,0.000969526,0.000935148,0.00167004,
Smooth_poly,GPU-cheb-dense,76,1.56,3.06033e+06,326.762,4, 0.00215044,,0.00115947,0.000858096,0.00215044,
Smooth_poly,GPU-cheb-dense,80,1.959,4.97332e+06,201.073,4, 0.00210647,,0.00126322,0.000778022,0.00210647,
Smooth_poly,GPU-cheb-dense,84,2.131,5.6921e+06,175.682,4, 0.00152933,,0.00126735,0.000693827,0.00152933,
Smooth_poly,GPU-cheb-dense,88,2.953,5.7355e+06,174.353,4, 0.00123228,,0.00118365,0.000609298,0.00123228,
Smooth_poly,GPU-cheb-dense,92,3.345,6.1132e+06,163.58,4, 0.0016039,,0.00103476,0.000525687,0.0016039,
Smooth_poly,GPU-cheb-dense,96,4.748,7.51688e+06,133.034,4, 0.0015926,,0.000847962,0.000446251,0.0015926,
Smooth_poly,GPU-cheb-dense,100,5.397,8.5516e+06,116.937,4, 0.00117582,,0.000649251,0.000372393,0.00117582,
Smooth_poly,GPU-cheb-dense,104,5.626,1.23823e+07,80.7601,4, 0.000957163,,0.000554544,0.000309608,0.000957163,
Smooth_poly,GPU-cheb-dense,108,7.859,1.44608e+07,69.1526,4, 0.00125648,,0.000669483,0.000332804,0.00125648,
Smooth_poly,GPU-cheb-dense,112,7.169,1.38966e+07,71.9599,4, 0.00125577,,0.000738981,0.000351374,0.00125577,
Smooth_poly,GPU-cheb-dense,116,11.147,1.53745e+07,65.0426,4, 0.000939358,,0.000753014,0.000366419,0.000939358,
Smooth_poly,GPU-cheb-dense,120,10.895,1.73186e+07,57.7415,4, 0.000771898,,0.000714136,0.000375475,0.000771898,
Smooth_poly,GPU-cheb-dense,124,14.333,2.04623e+07,48.8703,4, 0.00101432,,0.000634235,0.000379489,0.00101432,
Smooth_poly,GPU-cheb-dense,128,18.365,2.67802e+07,37.341,4, 0.00102399,,0.000528034,0.000378462,0.00102399,
Smooth_poly,GPU-cheb-dense,132,18.137,3.03782e+07,32.9184,4, 0.000772828,,0.000411324,0.00037228,0.000772828,
Smooth_poly,GPU-cheb-dense,136,20.947,2.69829e+07,37.0606,4, 0.000638137,,0.000369295,0.0003592,0.000638137,
Smooth_poly,GPU-cheb-dense,140,24.315,3.83634e+07,26.0665,4, 0.000846834,,0.000448213,0.000343087,0.000846834,
Smooth_poly,GPU-cheb-dense,144,27.677,3.43463e+07,29.1152,4, 0.000855544,,0.000498232,0.000320759,0.000855544,
Smooth_poly,GPU-cheb-dense,148,29.958,3.74215e+07,26.7226,4, 0.000647222,,0.00051168,0.000295322,0.000647222,
Smooth_poly,GPU-cheb-dense,152,34.255,5.0858e+07,19.6626,4, 0.000542964,,0.000489842,0.000268294,0.000542964,
Finished a list. std::bad_alloc
