function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_exp,GPU-bicubic-sparse,8,1.87,5.9872e+06,167.023,4, 0.182155,,0.0511072,0.161943,0.182155,
Smooth_exp,GPU-bicubic-sparse,12,0.009,342018,2923.82,4, 0.0576909,,0.0113764,0.0517976,0.0576909,
Smooth_exp,GPU-bicubic-sparse,16,0.022,671367,1489.5,4, 0.0359985,,0.00797735,0.0124344,0.0359985,
Smooth_exp,GPU-bicubic-sparse,20,0.05,1.16948e+06,855.08,4, 0.0342122,,0.00472868,0.00373635,0.0342122,
Smooth_exp,GPU-bicubic-sparse,24,0.096,1.95831e+06,510.645,4, 0.0240394,,0.00248834,0.00120395,0.0240394,
Smooth_exp,GPU-bicubic-sparse,28,0.153,2.75627e+06,362.81,4, 0.0235017,,0.0011985,0.000979699,0.0235017,
Smooth_exp,GPU-bicubic-sparse,32,0.273,6.9294e+06,144.313,4, 0.0341825,,0.000519444,0.000741084,0.0341825,
Smooth_exp,GPU-bicubic-sparse,36,0.411,5.31808e+06,188.038,4, 0.027451,,0.000204238,0.000723474,0.027451,
Smooth_exp,GPU-bicubic-sparse,40,0.564,7.03082e+06,142.231,4, 0.0266386,,0.000233116,0.00104339,0.0266386,
Smooth_exp,GPU-bicubic-sparse,44,0.628,8.85879e+06,112.882,4, 0.0283996,,0.000220201,0.000655472,0.0283996,
Smooth_exp,GPU-bicubic-sparse,48,0.895,1.12678e+07,88.7485,4, 0.0197586,,0.00028684,0.000762374,0.0197586,
Smooth_exp,GPU-bicubic-sparse,52,1.139,1.5273e+07,65.4749,4, 0.0178319,,0.000539783,0.00155594,0.0178319,
Smooth_exp,GPU-bicubic-sparse,56,1.436,1.87653e+07,53.2898,4, 0.0151695,,0.000632788,0.0012141,0.0151695,
Smooth_exp,GPU-bicubic-sparse,60,1.818,2.25804e+07,44.2862,4, 0.0231666,,0.00080957,0.00284742,0.0231666,
Smooth_exp,GPU-bicubic-sparse,64,2.235,2.6968e+07,37.081,4, 0.0195097,,0.000859383,0.00315736,0.0195097,
