functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,GPUChebDense,8,0.11,87952,11369.8,8, 0.309605,,0.264067,0.309605,0.210317,
NonsmoothAbs,GPUChebDense,12,0.005,89065,11227.8,8, 0.103281,,0.103281,0.0738164,0.0716008,
NonsmoothAbs,GPUChebDense,16,0.017,93439,10702.2,8, 0.0480621,,0.0480621,0.047597,0.0474058,
NonsmoothAbs,GPUChebDense,20,0.011,131815,7586.39,8, 0.0400292,,0.0400292,0.0291582,0.0297121,
NonsmoothAbs,GPUChebDense,24,0.015,183300,5455.54,8, 0.0324615,,0.0324615,0.0197657,0.0235066,
NonsmoothAbs,GPUChebDense,28,0.076,225615,4432.33,8, 0.0252957,,0.0252957,0.0180603,0.0172271,
NonsmoothAbs,GPUChebDense,32,0.092,307266,3254.51,8, 0.0190066,,0.0190066,0.0141019,0.0151854,
NonsmoothAbs,GPUChebDense,36,0.169,355149,2815.72,8, 0.0140151,,0.0140151,0.0100383,0.0113865,
NonsmoothAbs,GPUChebDense,40,0.25,499007,2003.98,8, 0.0107885,,0.00991739,0.0100482,0.0107885,
NonsmoothAbs,GPUChebDense,44,0.333,784127,1275.3,8, 0.00858254,,0.00676349,0.00858254,0.00812429,
NonsmoothAbs,GPUChebDense,48,0.556,1.04975e+06,952.611,8, 0.00827599,,0.00622696,0.00645706,0.00827599,
NonsmoothAbs,GPUChebDense,52,0.632,1.12037e+06,892.561,8, 0.00677805,,0.00555237,0.00677805,0.00605627,
NonsmoothAbs,GPUChebDense,56,0.89,1.22233e+06,818.11,8, 0.0065702,,0.00491906,0.00577995,0.0065702,
NonsmoothAbs,GPUChebDense,60,1.088,2.11139e+06,473.621,8, 0.00493645,,0.00493645,0.00455907,0.00480574,
NonsmoothAbs,GPUChebDense,64,1.48,1.82662e+06,547.46,8, 0.0053714,,0.00471779,0.00488254,0.0053714,
NonsmoothAbs,GPUChebDense,68,1.745,3.0196e+06,331.17,8, 0.00437027,,0.0043371,0.00437027,0.00410728,
NonsmoothAbs,GPUChebDense,72,2.102,3.7502e+06,266.653,8, 0.00448887,,0.00379132,0.00336956,0.00448887,
NonsmoothAbs,GPUChebDense,76,2.595,3.37301e+06,296.471,8, 0.00370575,,0.00315933,0.00370575,0.0036149,
NonsmoothAbs,GPUChebDense,80,3.191,5.14928e+06,194.202,8, 0.00378373,,0.00252234,0.0034272,0.00378373,
NonsmoothAbs,GPUChebDense,84,3.987,6.36191e+06,157.185,8, 0.00319795,,0.00260688,0.00267016,0.00319795,
NonsmoothAbs,GPUChebDense,88,4.699,6.15058e+06,162.586,8, 0.00324607,,0.00273219,0.00296898,0.00324607,
NonsmoothAbs,GPUChebDense,92,5.877,6.84625e+06,146.065,8, 0.002874,,0.00269208,0.00281367,0.002874,
NonsmoothAbs,GPUChebDense,96,7.754,8.04414e+06,124.314,8, 0.0027905,,0.00251076,0.00220233,0.0027905,
NonsmoothAbs,GPUChebDense,100,8.17,9.08038e+06,110.128,8, 0.002594,,0.00222693,0.00242519,0.002594,
NonsmoothAbs,GPUChebDense,104,9.349,1.33873e+07,74.6979,8, 0.00242372,,0.00190555,0.00231489,0.00242372,
NonsmoothAbs,GPUChebDense,108,11.873,1.51585e+07,65.9696,8, 0.00235492,,0.0017436,0.00185608,0.00235492,
NonsmoothAbs,GPUChebDense,112,14.362,1.5058e+07,66.41,8, 0.00210724,,0.0017415,0.00202411,0.00210724,
NonsmoothAbs,GPUChebDense,116,16.127,1.61882e+07,61.7736,8, 0.00215164,,0.00165763,0.00196571,0.00215164,
NonsmoothAbs,GPUChebDense,120,18.359,1.80397e+07,55.4333,8, 0.00184077,,0.0015097,0.00161711,0.00184077,
NonsmoothAbs,GPUChebDense,124,21.751,2.19084e+07,45.6445,8, 0.001966,,0.00131965,0.0017149,0.001966,
Finished a list. std::bad_alloc
