function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_exp,CPU-linear-quad,8,0,8.56263e+07,11.6787,4, 0.477316,,0.477316,0.39659,0.448937,
Smooth_exp,CPU-linear-quad,12,0,2.49254e+08,4.01196,4, 0.342585,,0.342585,0.229055,0.319784,
Smooth_exp,CPU-linear-quad,16,0,5.42746e+08,1.84248,4, 0.213576,,0.213576,0.155687,0.15399,
Smooth_exp,CPU-linear-quad,20,0,9.98248e+08,1.00175,4, 0.145748,,0.125142,0.0992082,0.145748,
Smooth_exp,CPU-linear-quad,24,0,1.45911e+09,0.685349,4, 0.0983039,,0.0675577,0.0900334,0.0983039,
Smooth_exp,CPU-linear-quad,28,0,2.23547e+09,0.447332,4, 0.0882212,,0.03026,0.0757918,0.0882212,
Smooth_exp,CPU-linear-quad,32,0,3.09557e+09,0.323042,4, 0.0621766,,0.00801628,0.0621766,0.0356033,
Smooth_exp,CPU-linear-quad,36,0,4.10296e+09,0.243727,4, 0.0637683,,0.052795,0.0486861,0.0637683,
Smooth_exp,CPU-linear-quad,40,0,5.27329e+09,0.189635,4, 0.0547063,,0.0547063,0.0332071,0.0313133,
Smooth_exp,CPU-linear-quad,44,0,6.43712e+09,0.155349,4, 0.0460431,,0.0460431,0.022227,0.0437706,
Smooth_exp,CPU-linear-quad,48,0,7.82577e+09,0.127783,4, 0.0342867,,0.0342867,0.0306025,0.0168334,
Smooth_exp,CPU-linear-quad,52,0,9.6974e+09,0.10312,4, 0.0412828,,0.0224161,0.0412828,0.0341871,
Smooth_exp,CPU-linear-quad,56,0,1.16283e+10,0.085997,4, 0.030136,,0.011747,0.030136,0.0158252,
Smooth_exp,CPU-linear-quad,60,0,1.32361e+10,0.075551,4, 0.0269772,,0.00294061,0.0216167,0.0269772,
Smooth_exp,CPU-linear-quad,64,0,1.51158e+10,0.0661559,4, 0.0144036,,0.00616683,0.0144036,0.010508,
Smooth_exp,CPU-linear-quad,68,0,1.80089e+10,0.055528,4, 0.0223593,,0.0156468,0.00978463,0.0223593,
Smooth_exp,CPU-linear-quad,72,0,2.01331e+10,0.0496696,4, 0.0192165,,0.0192165,0.00784321,0.00926767,
Smooth_exp,CPU-linear-quad,76,0,2.30319e+10,0.043418,4, 0.0180149,,0.0172394,0.00667174,0.0180149,
Smooth_exp,CPU-linear-quad,80,0,2.58088e+10,0.0387465,4, 0.01354,,0.01354,0.00798139,0.0075782,
Smooth_exp,CPU-linear-quad,84,0,2.84289e+10,0.0351755,4, 0.0159973,,0.00915042,0.00958485,0.0159973,
Smooth_exp,CPU-linear-quad,88,0,3.17317e+10,0.0315142,4, 0.0103434,,0.00450465,0.0103434,0.00584014,
Smooth_exp,CPU-linear-quad,92,0,3.50361e+10,0.028542,4, 0.0129051,,0.00142055,0.0100768,0.0129051,
Smooth_exp,CPU-linear-quad,96,0,3.87927e+10,0.025778,4, 0.0096457,,0.00490505,0.0096457,0.00565154,
Smooth_exp,CPU-linear-quad,100,0,4.22608e+10,0.0236626,4, 0.0122445,,0.00739987,0.00855724,0.0122445,
Smooth_exp,CPU-linear-quad,104,0,4.63112e+10,0.0215931,4, 0.00978228,,0.00978228,0.00632683,0.00455339,
Smooth_exp,CPU-linear-quad,108,0,4.97482e+10,0.0201012,4, 0.0101124,,0.0092396,0.00350851,0.0101124,
Smooth_exp,CPU-linear-quad,112,0,5.47176e+10,0.0182756,4, 0.00749779,,0.00749779,0.00721122,0.00441294,
Smooth_exp,CPU-linear-quad,116,0,5.91556e+10,0.0169046,4, 0.0117745,,0.00512257,0.0117745,0.0096534,
Smooth_exp,CPU-linear-quad,120,0,6.35902e+10,0.0157257,4, 0.0118825,,0.00225333,0.0118825,0.00340371,
Smooth_exp,CPU-linear-quad,124,0,6.76339e+10,0.0147855,4, 0.00810642,,0.00104462,0.00645355,0.00810642,
Smooth_exp,CPU-linear-quad,128,0,7.3056e+10,0.0136881,4, 0.00437819,,0.00378824,0.00437819,0.00368652,
Smooth_exp,CPU-linear-quad,132,0,7.84541e+10,0.0127463,4, 0.00799398,,0.00434934,0.00295574,0.00799398,
Smooth_exp,CPU-linear-quad,136,0,8.37143e+10,0.0119454,4, 0.00610057,,0.00610057,0.00228712,0.00247903,
Smooth_exp,CPU-linear-quad,140,0,8.81398e+10,0.0113456,4, 0.00664335,,0.00590359,0.00234583,0.00664335,
Smooth_exp,CPU-linear-quad,144,0,9.37971e+10,0.0106613,4, 0.00483621,,0.00483621,0.00331958,0.00303043,
