function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,CPU-linear-sparse,8,0,18618,53711.5,8, 0.140203,,0.140203,0.0280518,0.018559,
Nonsmooth_sqrt,CPU-linear-sparse,12,0,15160,65963.1,8, 0.0870173,,0.0870173,0.018028,0.0128247,
Nonsmooth_sqrt,CPU-linear-sparse,16,0,22482,44480,8, 0.0611646,,0.0611646,0.0114984,0.00630446,
Nonsmooth_sqrt,CPU-linear-sparse,20,0.001,56062,17837.4,8, 0.0424922,,0.0424922,0.0105588,0.00649969,
Nonsmooth_sqrt,CPU-linear-sparse,24,0.001,59927,16687,8, 0.022176,,0.022176,0.00827356,0.00408335,
Nonsmooth_sqrt,CPU-linear-sparse,28,0.002,52204,19155.6,8, 0.0126838,,0.0126838,0.00729018,0.00359502,
Nonsmooth_sqrt,CPU-linear-sparse,32,0.002,69389,14411.5,8, 0.00665559,,0.00665559,0.00590009,0.0023535,
Nonsmooth_sqrt,CPU-linear-sparse,36,0.004,72555,13782.6,8, 0.0178522,,0.0178522,0.00513366,0.00341666,
Nonsmooth_sqrt,CPU-linear-sparse,40,0.005,91648,10911.3,8, 0.0194846,,0.0194846,0.00365435,0.00195375,
Nonsmooth_sqrt,CPU-linear-sparse,44,0.006,108501,9216.5,8, 0.0194069,,0.0194069,0.00289129,0.0015934,
Nonsmooth_sqrt,CPU-linear-sparse,48,0.008,140941,7095.17,8, 0.0156433,,0.0156433,0.00271663,0.00136321,
Nonsmooth_sqrt,CPU-linear-sparse,52,0.01,171829,5819.74,8, 0.0100522,,0.0100522,0.00280003,0.00176529,
Nonsmooth_sqrt,CPU-linear-sparse,56,0.014,197574,5061.39,8, 0.00742297,,0.00742297,0.00190847,0.00152239,
Nonsmooth_sqrt,CPU-linear-sparse,60,0.018,232013,4310.1,8, 0.00704867,,0.00704867,0.00192366,0.00118842,
Nonsmooth_sqrt,CPU-linear-sparse,64,0.019,255764,3909.85,8, 0.0102224,,0.0102224,0.00143473,0.000909849,
Nonsmooth_sqrt,CPU-linear-sparse,68,0.023,299399,3340.02,8, 0.00749387,,0.00749387,0.00121007,0.00131281,
Nonsmooth_sqrt,CPU-linear-sparse,72,0.028,362493,2758.67,8, 0.010161,,0.010161,0.00118584,0.00107553,
Nonsmooth_sqrt,CPU-linear-sparse,76,0.033,412979,2421.43,8, 0.00835845,,0.00835845,0.00111428,0.000757857,
Nonsmooth_sqrt,CPU-linear-sparse,80,0.044,479650,2084.85,8, 0.00648636,,0.00648636,0.00122163,0.000733869,
Nonsmooth_sqrt,CPU-linear-sparse,84,0.044,520266,1922.09,8, 0.00503846,,0.00503846,0.00130311,0.0010143,
Nonsmooth_sqrt,CPU-linear-sparse,88,0.05,563629,1774.22,8, 0.0041027,,0.0041027,0.00145132,0.000809758,
Nonsmooth_sqrt,CPU-linear-sparse,92,0.064,608447,1643.53,8, 0.00342104,,0.00342104,0.00131345,0.000634991,
Nonsmooth_sqrt,CPU-linear-sparse,96,0.063,692042,1445,8, 0.00582528,,0.00582528,0.00129733,0.000658113,
Nonsmooth_sqrt,CPU-linear-sparse,100,0.088,767403,1303.1,8, 0.00452491,,0.00452491,0.00129155,0.000794956,
Nonsmooth_sqrt,CPU-linear-sparse,104,0.086,815923,1225.61,8, 0.00506637,,0.00506637,0.00110631,0.000635674,
