function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_runge_abs,GPU-linear-sparse,8,0.147,1.1824e+07,84.5739,4, 0.318407,,0.318407,0.14501,0.261666,
Nonsmooth_runge_abs,GPU-linear-sparse,12,0.001,195353,5118.94,4, 0.268269,,0.268269,0.121192,0.141008,
Nonsmooth_runge_abs,GPU-linear-sparse,16,0.003,173125,5776.17,4, 0.190483,,0.190483,0.0787763,0.0878466,
Nonsmooth_runge_abs,GPU-linear-sparse,20,0.006,228196,4382.2,4, 0.108485,,0.108485,0.0546759,0.0731623,
Nonsmooth_runge_abs,GPU-linear-sparse,24,0.01,306788,3259.58,4, 0.0661565,,0.0661565,0.0524752,0.0492484,
Nonsmooth_runge_abs,GPU-linear-sparse,28,0.015,426356,2345.46,4, 0.0457687,,0.0293397,0.0457687,0.0406903,
Nonsmooth_runge_abs,GPU-linear-sparse,32,0.023,591922,1689.41,4, 0.041105,,0.0156181,0.041105,0.0275534,
Nonsmooth_runge_abs,GPU-linear-sparse,36,0.035,886425,1128.13,4, 0.0476686,,0.0476686,0.0333868,0.0283104,
Nonsmooth_runge_abs,GPU-linear-sparse,40,0.049,1.1031e+06,906.533,4, 0.0498649,,0.0498649,0.0235713,0.0199387,
Nonsmooth_runge_abs,GPU-linear-sparse,44,0.064,1.47199e+06,679.353,4, 0.044449,,0.044449,0.0127507,0.0190111,
Nonsmooth_runge_abs,GPU-linear-sparse,48,0.087,1.81827e+06,549.972,4, 0.0331014,,0.0331014,0.013571,0.0142325,
Nonsmooth_runge_abs,GPU-linear-sparse,52,0.131,2.11472e+06,472.875,4, 0.0225424,,0.0212576,0.0225424,0.0167244,
Nonsmooth_runge_abs,GPU-linear-sparse,56,0.166,2.53369e+06,394.682,4, 0.0163623,,0.0134342,0.0163623,0.0111281,
Nonsmooth_runge_abs,GPU-linear-sparse,60,0.203,2.96907e+06,336.806,4, 0.011706,,0.00956896,0.0107352,0.011706,
Nonsmooth_runge_abs,GPU-linear-sparse,64,0.263,3.56679e+06,280.364,4, 0.0110171,,0.00930303,0.00817839,0.0110171,
Nonsmooth_runge_abs,GPU-linear-sparse,68,0.346,4.26886e+06,234.254,4, 0.0147614,,0.0147614,0.00747221,0.0125947,
Nonsmooth_runge_abs,GPU-linear-sparse,72,0.379,4.90181e+06,204.006,4, 0.0188991,,0.0188991,0.00720005,0.00698604,
Nonsmooth_runge_abs,GPU-linear-sparse,76,0.441,5.67802e+06,176.118,4, 0.0168741,,0.0168741,0.00676562,0.00831342,
Nonsmooth_runge_abs,GPU-linear-sparse,80,0.521,6.45443e+06,154.932,4, 0.0130498,,0.0130498,0.00754998,0.00929404,
Nonsmooth_runge_abs,GPU-linear-sparse,84,0.607,7.3754e+06,135.586,4, 0.0107759,,0.0107759,0.00850738,0.0102277,
