function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_exp,CPU-cheb-dense,8,0.062,46162,21662.8,8, 0.64308,,0.627714,0.64308,0.633661,
Smooth_exp,CPU-cheb-dense,12,0.005,67385,14840.1,8, 0.206776,,0.206776,0.16372,0.177243,
Smooth_exp,CPU-cheb-dense,16,0.017,205387,4868.86,8, 0.0514945,,0.0468451,0.0514945,0.045649,
Smooth_exp,CPU-cheb-dense,20,0.008,584395,1711.17,8, 0.00795294,,0.00795294,0.00662029,0.00774938,
Smooth_exp,CPU-cheb-dense,24,0.012,1.14845e+06,870.738,8, 0.00123696,,0.00114893,0.000986043,0.00123696,
Smooth_exp,CPU-cheb-dense,28,0.032,2.59893e+06,384.773,8, 0.000230119,,0.000112382,0.000230119,0.000158561,
Smooth_exp,CPU-cheb-dense,32,0.031,4.97195e+06,201.128,8, 1.4845e-05,,7.3319e-06,1.29842e-05,1.4845e-05,
Smooth_exp,CPU-cheb-dense,36,0.058,9.10614e+06,109.816,8, 1.42455e-06,,2.53505e-07,1.42455e-06,1.18631e-06,
Smooth_exp,CPU-cheb-dense,40,0.079,1.41038e+07,70.9028,8, 1.22526e-07,,1.43858e-08,1.22526e-07,7.68162e-08,
Smooth_exp,CPU-cheb-dense,44,0.106,2.05998e+07,48.5441,8, 4.40733e-09,,1.57775e-09,4.06914e-09,4.40733e-09,
Smooth_exp,CPU-cheb-dense,48,0.169,3.0474e+07,32.8148,8, 3.5975e-10,,1.28634e-10,3.5975e-10,2.05639e-10,
Smooth_exp,CPU-cheb-dense,52,0.691,4.11395e+07,24.3075,8, 1.89786e-10,,4.09944e-11,3.93238e-11,1.89786e-10,
Smooth_exp,CPU-cheb-dense,56,0.43,5.55412e+07,18.0046,8, 1.24851e-10,,3.65795e-11,5.13184e-11,1.24851e-10,
Smooth_exp,CPU-cheb-dense,60,0.402,7.40031e+07,13.5129,8, 1.23414e-10,,3.26308e-11,5.82289e-11,1.23414e-10,
Smooth_exp,CPU-cheb-dense,64,0.537,1.03362e+08,9.67472,8, 1.61546e-10,,2.85046e-11,6.45578e-11,1.61546e-10,
Smooth_exp,CPU-cheb-dense,68,0.926,1.2172e+08,8.21556,8, 1.77725e-10,,2.7771e-11,7.03472e-11,1.77725e-10,
Smooth_exp,CPU-cheb-dense,72,6.327,1.85611e+08,5.38761,8, 1.13977e-10,,3.5823e-11,7.54263e-11,1.13977e-10,
Smooth_exp,CPU-cheb-dense,76,9.506,2.18167e+08,4.58365,8, 1.24148e-10,,3.82625e-11,7.96284e-11,1.24148e-10,
Smooth_exp,CPU-cheb-dense,80,9.342,2.27729e+08,4.39119,8, 1.58285e-10,,3.79463e-11,8.27856e-11,1.58285e-10,
Smooth_exp,CPU-cheb-dense,84,12.467,2.81092e+08,3.55755,8, 1.68955e-10,,3.59591e-11,8.47173e-11,1.68955e-10,
Smooth_exp,CPU-cheb-dense,88,13.478,3.48482e+08,2.86959,8, 1.05777e-10,,3.29127e-11,8.52398e-11,1.05777e-10,
Smooth_exp,CPU-cheb-dense,92,22.249,4.04449e+08,2.4725,8, 1.22208e-10,,2.92472e-11,8.41191e-11,1.22208e-10,
Smooth_exp,CPU-cheb-dense,96,20.692,5.64884e+08,1.77027,8, 1.53322e-10,,2.53251e-11,8.10763e-11,1.53322e-10,
Smooth_exp,CPU-cheb-dense,100,24.535,6.20958e+08,1.61041,8, 1.60662e-10,,2.38286e-11,7.56763e-11,1.60662e-10,
Smooth_exp,CPU-cheb-dense,104,28.827,7.45414e+08,1.34154,8, 9.9202e-11,,3.121e-11,6.71694e-11,9.9202e-11,
Smooth_exp,CPU-cheb-dense,108,33.036,9.27842e+08,1.07777,8, 1.19235e-10,,3.38095e-11,5.38582e-11,1.19235e-10,
Smooth_exp,CPU-cheb-dense,112,38.919,1.01302e+09,0.98715,8, 1.47977e-10,,3.38666e-11,4.36525e-11,1.47977e-10,
Smooth_exp,CPU-cheb-dense,116,58.077,1.17906e+09,0.848134,8, 1.53158e-10,,3.22937e-11,4.82011e-11,1.53158e-10,
Smooth_exp,CPU-cheb-dense,120,52.666,1.45182e+09,0.688789,8, 9.37465e-11,,2.96517e-11,5.26612e-11,9.37465e-11,
Smooth_exp,CPU-cheb-dense,124,76.104,1.70248e+09,0.587377,8, 1.15923e-10,,2.63692e-11,5.69301e-11,1.15923e-10,
Smooth_exp,CPU-cheb-dense,128,66.252,2.3829e+09,0.419657,8, 1.42744e-10,,2.28064e-11,6.09028e-11,1.42744e-10,
Smooth_exp,CPU-cheb-dense,132,78.837,2.22979e+09,0.448472,8, 1.46447e-10,,2.12301e-11,6.44676e-11,1.46447e-10,
Smooth_exp,CPU-cheb-dense,136,105.409,2.57574e+09,0.388238,8, 8.91194e-11,,2.79647e-11,6.75031e-11,8.91194e-11,
Smooth_exp,CPU-cheb-dense,140,106.4,3.1254e+09,0.319959,8, 1.12576e-10,,3.05022e-11,6.98939e-11,1.12576e-10,
Smooth_exp,CPU-cheb-dense,144,111.795,3.46936e+09,0.288238,8, 1.37804e-10,,3.07219e-11,7.15158e-11,1.37804e-10,
Smooth_exp,CPU-cheb-dense,148,175.95,3.83201e+09,0.260959,8, 1.40452e-10,,2.94105e-11,7.22367e-11,1.40452e-10,
Smooth_exp,CPU-cheb-dense,152,171.207,4.36738e+09,0.22897,8, 8.51238e-11,,2.70727e-11,7.19076e-11,8.51238e-11,
Smooth_exp,CPU-cheb-dense,156,164.383,4.89858e+09,0.204141,8, 1.0933e-10,,2.41072e-11,7.03529e-11,1.0933e-10,
Smooth_exp,CPU-cheb-dense,160,176.782,5.86583e+09,0.170479,8, 1.33209e-10,,2.08559e-11,6.73498e-11,1.33209e-10,
Smooth_exp,CPU-cheb-dense,164,270.451,6.22193e+09,0.160722,8, 1.35082e-10,,1.93389e-11,6.25557e-11,1.35082e-10,
Smooth_exp,CPU-cheb-dense,168,214.46,7.01389e+09,0.142574,8, 8.16262e-11,,2.55414e-11,5.5384e-11,8.16262e-11,
Smooth_exp,CPU-cheb-dense,172,343.162,7.57962e+09,0.131933,8, 1.06242e-10,,2.79704e-11,4.44905e-11,1.06242e-10,
Smooth_exp,CPU-cheb-dense,176,268.548,8.3152e+09,0.120262,8, 1.28962e-10,,2.82687e-11,4.02823e-11,1.28962e-10,
Smooth_exp,CPU-cheb-dense,180,307.659,9.20429e+09,0.108645,8, 1.30247e-10,,2.71336e-11,4.40039e-11,1.30247e-10,
Smooth_exp,CPU-cheb-dense,184,398.101,1.00281e+10,0.0997202,8, 7.85292e-11,,2.50237e-11,4.76538e-11,7.85292e-11,
Smooth_exp,CPU-cheb-dense,188,516.684,1.10601e+10,0.0904154,8, 1.03332e-10,,2.23089e-11,5.11353e-11,1.03332e-10,
Smooth_exp,CPU-cheb-dense,192,382.486,1.31903e+10,0.0758133,8, 1.25042e-10,,1.93111e-11,5.4364e-11,1.25042e-10,
Smooth_exp,CPU-cheb-dense,196,422.292,1.32877e+10,0.0752575,8, 1.25873e-10,,1.78796e-11,5.72396e-11,1.25873e-10,
Smooth_exp,CPU-cheb-dense,200,494.42,1.43885e+10,0.0694999,8, 7.57616e-11,,2.36487e-11,5.96661e-11,7.57616e-11,
Smooth_exp,CPU-cheb-dense,204,615.203,1.57457e+10,0.0635095,8, 1.00601e-10,,2.59645e-11,6.15444e-11,1.00601e-10,
Smooth_exp,CPU-cheb-dense,208,569.514,1.64038e+10,0.0609614,8, 1.21422e-10,,2.63029e-11,6.27694e-11,1.21422e-10,
Smooth_exp,CPU-cheb-dense,212,864.682,1.84617e+10,0.0541661,8, 1.21895e-10,,2.52944e-11,6.32267e-11,1.21895e-10,
Smooth_exp,CPU-cheb-dense,216,658.138,1.97714e+10,0.0505781,8, 7.32681e-11,,2.33606e-11,6.2792e-11,7.32681e-11,
Smooth_exp,CPU-cheb-dense,220,761.536,2.21383e+10,0.0451706,8, 9.80422e-11,,2.08466e-11,6.13219e-11,9.80422e-11,
Smooth_exp,CPU-cheb-dense,224,811.939,2.76112e+10,0.0362172,8, 1.18073e-10,,1.80559e-11,5.86204e-11,1.18073e-10,
Smooth_exp,CPU-cheb-dense,228,1013.86,2.60936e+10,0.0383235,8, 1.1826e-10,,1.67087e-11,5.43985e-11,1.1826e-10,
Smooth_exp,CPU-cheb-dense,232,1116.98,2.77898e+10,0.0359845,8, 7.10061e-11,,2.21192e-11,4.81596e-11,7.10061e-11,
Smooth_exp,CPU-cheb-dense,236,1548.34,3.1218e+10,0.0320328,8, 9.56458e-11,,2.43292e-11,3.8765e-11,9.56458e-11,
