functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothExp,CPULinearSparse,8,0,15545,64329.4,8, 0.477316,,0.477316,0.396586,0.448935,
SmoothExp,CPULinearSparse,12,0,14125,70796.5,8, 0.342585,,0.342585,0.229057,0.319787,
SmoothExp,CPULinearSparse,16,0.013,16851,59343.7,8, 0.213576,,0.213576,0.155681,0.153989,
SmoothExp,CPULinearSparse,20,0.02,27231,36722.9,8, 0.145746,,0.125142,0.0992046,0.145746,
SmoothExp,CPULinearSparse,24,0.029,33723,29653.4,8, 0.0982997,,0.0675576,0.0900347,0.0982997,
SmoothExp,CPULinearSparse,28,0.029,40026,24983.8,8, 0.0882237,,0.0302601,0.0757914,0.0882237,
SmoothExp,CPULinearSparse,32,0.028,56346,17747.5,8, 0.0621771,,0.00801628,0.0621771,0.0356021,
SmoothExp,CPULinearSparse,36,0.026,78847,12682.8,8, 0.0637667,,0.052795,0.048686,0.0637667,
SmoothExp,CPULinearSparse,40,0.027,99380,10062.4,8, 0.0547065,,0.0547065,0.0332074,0.031309,
SmoothExp,CPULinearSparse,44,0.044,122996,8130.35,8, 0.0460428,,0.0460428,0.0222262,0.0437716,
SmoothExp,CPULinearSparse,48,0.058,157885,6333.72,8, 0.0342866,,0.0342866,0.0306042,0.0168204,
SmoothExp,CPULinearSparse,52,0.042,194211,5149.04,8, 0.0412834,,0.022416,0.0412834,0.0341722,
SmoothExp,CPULinearSparse,56,0.01,234120,4271.31,8, 0.030136,,0.0117472,0.030136,0.0158292,
SmoothExp,CPULinearSparse,60,0.043,285139,3507.06,8, 0.0269764,,0.00294061,0.0216165,0.0269764,
SmoothExp,CPULinearSparse,64,0.079,358547,2789.03,8, 0.0144024,,0.00616682,0.0144024,0.0105077,
SmoothExp,CPULinearSparse,68,0.079,422054,2369.37,8, 0.0223622,,0.0156467,0.00978329,0.0223622,
SmoothExp,CPULinearSparse,72,0.081,506432,1974.6,8, 0.0192165,,0.0192165,0.00784293,0.00926579,
SmoothExp,CPULinearSparse,76,0.082,589507,1696.33,8, 0.0180138,,0.0172394,0.00667076,0.0180138,
SmoothExp,CPULinearSparse,80,0.078,698140,1432.38,8, 0.0135397,,0.0135397,0.00798015,0.00757643,
SmoothExp,CPULinearSparse,84,0.138,822330,1216.06,8, 0.0159917,,0.00915,0.00958796,0.0159917,
SmoothExp,CPULinearSparse,88,0.114,972609,1028.16,8, 0.0103435,,0.00450456,0.0103435,0.00584099,
SmoothExp,CPULinearSparse,92,0.159,1.11326e+06,898.264,8, 0.0129047,,0.00142056,0.0100778,0.0129047,
SmoothExp,CPULinearSparse,96,0.147,1.25429e+06,797.264,8, 0.00964605,,0.00490407,0.00964605,0.00565134,
SmoothExp,CPULinearSparse,100,0.154,1.44977e+06,689.763,8, 0.0122458,,0.00739969,0.00855579,0.0122458,
SmoothExp,CPULinearSparse,104,0.148,1.67031e+06,598.691,8, 0.00978233,,0.00978233,0.00632703,0.00455324,
SmoothExp,CPULinearSparse,108,0.196,1.86963e+06,534.866,8, 0.0101128,,0.00923975,0.00350829,0.0101128,
SmoothExp,CPULinearSparse,112,0.218,2.0855e+06,479.502,8, 0.0074981,,0.0074981,0.00721209,0.00441649,
SmoothExp,CPULinearSparse,116,0.214,6.08156e+06,164.432,8, 0.0117738,,0.00512242,0.0117738,0.00965332,
SmoothExp,CPULinearSparse,120,0.199,2.26105e+06,442.273,8, 0.00888197,,0.00225357,0.00888197,0.00340321,
SmoothExp,CPULinearSparse,124,0.248,2.90177e+06,344.617,8, 0.00810375,,0.00104462,0.00645363,0.00810375,
SmoothExp,CPULinearSparse,128,0.31,3.18668e+06,313.806,8, 0.00437757,,0.00378798,0.00437757,0.00368951,
SmoothExp,CPULinearSparse,132,0.297,3.5144e+06,284.544,8, 0.00797026,,0.00434936,0.00295564,0.00797026,
