FunctionName, Calculator,N,Init time (s), Calc.time(s), Calc.Freq(hz), Bytes, MaxError, FirstBlank, Err1, Err2, Err3, Blank
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,60,0,4.39859e+10,0.0227345,8, 0.0111648,,0.00413669,0.0111648,0.0109266,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,64,0,5.34289e+10,0.0187165,8, 0.0190385,,0.00785484,0.016187,0.0190385,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,68,0,6.67251e+10,0.0149869,8, 0.0123521,,0.0116937,0.0123521,0.00869079,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,72,0,8.50226e+10,0.0117616,8, 0.0148625,,0.0148625,0.00905229,0.00497884,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,76,0,1.0223e+11,0.00978189,8, 0.0133676,,0.0133676,0.00626667,0.00769997,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,8,0.019,28804,34717.4,8, 0.367776,,0.367776,0.146157,0.19796,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,12,0.032,34848,28696.1,8, 0.233767,,0.233767,0.0926242,0.173806,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,16,0.029,2.56979e+06,389.137,8, 0.153698,,0.153698,0.0602691,0.0793127,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,20,0.024,91193,10965.8,8, 0.0878289,,0.0878289,0.0442987,0.0422255,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,24,0.04,95358,10486.8,8, 0.0842828,,0.0531909,0.0374021,0.0842828,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,28,0.037,108554,9212.01,8, 0.0657198,,0.0245292,0.0342397,0.0657198,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,32,0.043,125643,7959.06,8, 0.0650823,,0.00734902,0.0249741,0.0650823,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,36,0.037,6.84918e+06,146.003,8, 0.0661937,,0.0378704,0.0227959,0.0661937,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,40,0.058,180473,5541,8, 0.0751259,,0.0395793,0.0395944,0.0751259,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,44,0.059,230551,4337.44,8, 0.0561256,,0.0348944,0.0408915,0.0561256,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,48,0.064,307925,3247.54,8, 0.065128,,0.0264895,0.0132887,0.065128,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,52,0.088,7.00881e+06,142.678,8, 0.0889943,,0.0169558,0.0196497,0.0889943,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,56,0.107,397073,2518.43,8, 0.0727282,,0.00881761,0.0334963,0.0727282,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,60,0.12,570561,1752.66,8, 0.0793361,,0.00413669,0.0341957,0.0793361,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,64,0.11,617434,1619.61,8, 0.0708894,,0.00785484,0.0480788,0.0708894,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,68,0.159,754025,1326.22,8, 0.0835225,,0.0116937,0.0546867,0.0835225,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,72,0.184,8.3798e+06,119.335,8, 0.0715071,,0.0148625,0.0264495,0.0715071,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,76,0.224,773226,1293.28,8, 0.0764696,,0.0133676,0.0331827,0.0764696,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,80,0.438,957453,1044.44,8, 0.0807894,,0.0103691,0.0400417,0.0807894,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,84,0.289,1.17774e+06,849.081,8, 0.0806546,,0.00700203,0.0365297,0.0806546,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,88,0.252,1.35272e+06,739.249,8, 0.0838593,,0.00333835,0.040351,0.0838593,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,92,0.278,1.51861e+06,658.497,8, 0.0748219,,0.00184963,0.0462176,0.0748219,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,96,0.388,1.72902e+06,578.363,8, 0.0783533,,0.00458905,0.0269162,0.0783533,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,100,0.406,1.10405e+07,90.5752,8, 0.078573,,0.005565,0.0326024,0.078573,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,104,0.404,2.24257e+06,445.917,8, 0.0814754,,0.00756401,0.03835,0.0814754,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,108,0.354,2.45048e+06,408.083,8, 0.0845614,,0.00717073,0.034883,0.0845614,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,112,0.447,2.70783e+06,369.3,8, 0.0767777,,0.00583998,0.0399443,0.0767777,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,116,0.428,1.012e+07,98.8145,8, 0.086729,,0.00403204,0.0449723,0.086729,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,120,0.865,8.64286e+06,115.702,8, 0.0795973,,0.00164758,0.0421302,0.0795973,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,124,0.544,3.55999e+06,280.9,8, 0.0823116,,0.0016072,0.0352834,0.0823116,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,128,0.511,9.48884e+06,105.387,8, 0.0755119,,0.0033382,0.0405459,0.0755119,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,132,0.72,4.51325e+06,221.57,8, 0.0843285,,0.00330468,0.0383327,0.0843285,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,136,0.815,9.26137e+06,107.975,8, 0.0866395,,0.00477567,0.0435391,0.0866395,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,140,0.834,9.1162e+06,109.695,8, 0.0496608,,0.00462866,0.0496608,-nan,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,144,0.906,2.71597e+07,36.8193,8, 0.0827502,,0.00382129,0.0549074,0.0827502,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,148,0.825,7.15998e+06,139.665,8, 0.0824291,,0.0107877,0.0415799,0.0824291,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,152,0.971,7.99025e+06,125.152,8, 0.0845575,,0.00751776,0.0449741,0.0845575,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,156,0.897,2.8556e+07,35.0189,8, 0.0792228,,0.00454985,0.0481233,0.0792228,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,160,1.086,2.84566e+07,35.1413,8, 0.0811961,,0.0025281,0.0449904,0.0811961,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,164,1.149,8.27069e+06,120.909,8, 0.0809696,,0.0022172,0.0481218,0.0809696,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,168,1.116,1.00797e+07,99.2088,8, 0.0828679,,0.00510246,0.0510964,0.0828679,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,172,1.219,2.13124e+07,46.9211,8, 0.0848358,,0.00324722,0.0401103,0.0848358,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,176,1.41,1.46258e+07,68.3725,8, 0.0799235,,0.00264962,0.043305,0.0799235,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,180,1.261,3.44311e+07,29.0435,8, 0.0861026,,0.00172865,0.046296,0.0861026,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,184,1.548,1.40579e+07,71.1342,8, 0.0814861,,0.0149883,0.0439421,0.0814861,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,188,1.811,1.6504e+07,60.5914,8, 0.0833546,,0.0121654,0.0469036,0.0833546,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,192,1.673,1.70179e+07,58.7616,8, 0.0789347,,0.00975244,0.0497235,0.0789347,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,196,1.925,1.66934e+07,59.9037,8, 0.0845836,,0.00586838,0.0408866,0.0845836,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,200,1.999,1.9685e+07,50.8002,8, 0.0861088,,0.00298979,0.0441697,0.0861088,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,204,2.026,1.90659e+07,52.4496,8, 0.0820394,,0.00245416,0.0462642,0.0820394,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,208,2.194,5.86713e+07,17.0441,8, 0.0836258,,0.0052022,0.0445095,0.0836258,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,212,2.196,2.75876e+07,36.2482,8, 0.0833171,,0.00230886,0.0475088,0.0833171,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,216,2.322,5.01745e+07,19.9305,8, 0.0847279,,0.000469892,0.0505423,0.0847279,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,220,2.256,6.77025e+07,14.7705,8, 0.0809347,,0.00730006,0.0496584,0.0809347,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,224,2.52,3.19245e+07,31.3239,8, 0.0824803,,0.00515181,0.0465385,0.0824803,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,228,2.718,2.89164e+07,34.5825,8, 0.0871989,,0.0120245,0.0486609,0.0871989,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,232,2.936,2.91458e+07,34.3103,8, 0.0835622,,0.0097974,0.0465611,0.0835622,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,236,2.698,7.28251e+07,13.7315,8, 0.0848592,,0.00711816,0.0487072,0.0848592,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,240,2.973,2.96298e+07,33.7499,8, 0.0814431,,0.00508249,0.0507564,0.0814431,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,244,2.974,2.88738e+07,34.6334,8, 0.0859362,,0.00319031,0.0488625,0.0859362,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,248,3.57,3.33494e+07,29.9855,8, 0.0825261,,0.00141723,0.0452424,0.0825261,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,252,3.287,3.3164e+07,30.1532,8, 0.0837698,,0.0041141,0.0473123,0.0837698,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,256,3.878,3.91063e+07,25.5713,8, 0.0879832,,0.010671,0.0455877,0.0879832,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,260,4.05,3.73754e+07,26.7555,8, 0.084812,,0.0076819,0.0476715,0.084812,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,264,4.823,3.96273e+07,25.2351,8, 0.0859567,,0.00765515,0.0496718,0.0859567,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,268,4.528,3.97982e+07,25.1268,8, 0.082776,,0.00414377,0.0481128,0.082776,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,272,4.309,4.01642e+07,24.8978,8, 0.0867863,,0.00163101,0.0449148,0.0867863,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,276,4.501,4.50032e+07,22.2206,8, 0.0837909,,0.00844158,0.0469275,0.0837909,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,280,5.078,4.98129e+07,20.0751,8, 0.0849067,,0.00680247,0.0455217,0.0849067,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,284,5.993,4.6156e+07,21.6657,8, 0.0859435,,0.00525211,0.0475795,0.0859435,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,288,5.21,4.49905e+07,22.2269,8, 0.0857117,,0.00377601,0.0495877,0.0857117,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,292,4.665,4.83853e+07,20.6674,8, 0.0867456,,0.012472,0.0483751,0.0867456,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,296,5.262,5.30352e+07,18.8554,8, 0.0839743,,0.0102382,0.04576,0.0839743,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,300,5.76,5.16626e+07,19.3564,8, 0.0849712,,0.00928187,0.0482434,0.0849712,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,304,5.013,5.12011e+07,19.5308,8, 0.0847693,,0.00658571,0.0473408,0.0847693,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,308,5.382,6.32937e+07,15.7994,8, 0.0857376,,0.00501658,0.0489519,0.0857376,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,312,5.878,5.7136e+07,17.5021,8, 0.0867771,,0.00353261,0.0505279,0.0867771,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,316,5.579,5.82838e+07,17.1574,8, 0.0840852,,0.00670929,0.0490498,0.0840852,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,320,6.233,5.87442e+07,17.0229,8, 0.0874506,,0.00819514,0.0506467,0.0874506,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,324,7.004,6.84929e+07,14.6001,8, 0.0848511,,0.00608748,0.0478296,0.0848511,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,328,6.215,6.92856e+07,14.433,8, 0.0858027,,0.0143734,0.046473,0.0858027,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,332,6.926,6.64113e+07,15.0577,8, 0.0833092,,0.0125124,0.0480819,0.0833092,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,336,6.636,7.03334e+07,14.218,8, 0.0865114,,0.0108012,0.0496409,0.0865114,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,340,7.484,7.32031e+07,13.6606,8, 0.0873617,,0.00919634,0.0483906,0.0873617,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,344,8.201,6.27228e+07,15.9432,8, 0.0849494,,0.00772265,0.0499345,0.0849494,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,348,9.321,8.74806e+07,11.4311,8, 0.085867,,0.0063528,0.0473902,0.085867,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,352,7.949,7.99125e+07,12.5137,8, 0.0856668,,0.00508988,0.0462215,0.0856668,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,356,8.519,8.43449e+07,11.8561,8, 0.086488,,0.00321021,0.0477873,0.086488,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,360,7.885,6.52673e+07,15.3216,8, 0.0841736,,0.00388109,0.0493365,0.0841736,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,364,9.07,8.18872e+07,12.2119,8, 0.0850261,,0.0160164,0.0482761,0.0850261,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,368,9.909,7.16417e+07,13.9584,8, 0.0879643,,0.0143675,0.0498492,0.0879643,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,372,11.148,9.62919e+07,10.3851,8, 0.0856787,,0.0128465,0.0476206,0.0856787,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,376,10.027,9.37086e+07,10.6714,8, 0.0864862,,0.0114088,0.0467373,0.0864862,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,380,10.384,1.27473e+08,7.8448,8, 0.0842834,,0.0100501,0.0486214,0.0842834,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,384,10.461,1.16266e+08,8.60095,8, 0.0871238,,0.00874898,0.0503748,0.0871238,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,388,11.045,8.43383e+07,11.857,8, 0.0849423,,0.00693594,0.0491772,0.0849423,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,392,11.508,1.46257e+08,6.83728,8, 0.0857196,,0.00549648,0.0504443,0.0857196,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,396,12.459,1.02771e+08,9.73034,8, 0.0864829,,0.00994047,0.0517264,0.0864829,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,400,12.417,1.04126e+08,9.60378,8, 0.0863179,,0.0114064,0.0494368,0.0863179,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,404,13.338,1.4971e+08,6.6796,8, 0.087069,,0.0100015,0.0483362,0.087069,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,408,11.324,1.06493e+08,9.39028,8, 0.0850043,,0.00867629,0.0496148,0.0850043,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,412,11.636,1.01145e+08,9.88679,8, 0.0857411,,0.0132254,0.0508596,0.0857411,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,416,16.319,1.27833e+08,7.8227,8, 0.0855922,,0.0119819,0.0498269,0.0855922,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,420,13.076,1.21239e+08,8.24816,8, 0.0863377,,0.01027,0.051074,0.0863377,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,424,13.556,1.30287e+08,7.67534,8, 0.0870272,,0.00886912,0.0489628,0.0870272,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,428,13.147,1.07313e+08,9.31853,8, 0.085069,,0.00758684,0.04799,0.085069,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,432,14.788,1.21869e+08,8.20551,8, 0.0875331,,0.0108983,0.0492523,0.0875331,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,436,15.204,1.26386e+08,7.91225,8, 0.0856337,,0.0130285,0.0504959,0.0856337,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,440,17.713,1.38738e+08,7.20784,8, 0.0863308,,0.0117574,0.0495884,0.0863308,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,444,15.908,1.57364e+08,6.35468,8, 0.0861645,,0.0105457,0.0508505,0.0861645,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,448,16.666,2.12853e+08,4.69807,8, 0.086823,,0.00938899,0.0489472,0.086823,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,452,16.964,2.00314e+08,4.99217,8, 0.0874934,,0.00781732,0.0481352,0.0874934,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,456,21.912,1.93397e+08,5.17071,8, 0.0856736,,0.0117953,0.0494902,0.0856736,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,460,17.491,2.06474e+08,4.84324,8, 0.0879784,,0.0105725,0.0509704,0.0879784,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,464,17.605,2.18409e+08,4.57857,8, 0.0861689,,0.00954364,0.0503155,0.0861689,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,468,20.029,1.43491e+08,6.96906,8, 0.0868104,,0.0083283,0.0513944,0.0868104,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,472,18.337,1.59419e+08,6.2728,8, 0.0850647,,0.0144941,0.0494555,0.0850647,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,476,15.793,2.01357e+08,4.9663,8, 0.0873006,,0.0132857,0.0485149,0.0873006,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,480,19,1.97897e+08,5.05314,8, 0.0879028,,0.0121376,0.0495933,0.0879028,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,484,17.787,1.49077e+08,6.70795,8, 0.0861751,,0.0106413,0.0506457,0.0861751,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,488,19.417,1.89638e+08,5.27321,8, 0.0867958,,0.00940076,0.0497523,0.0867958,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,492,21.735,2.23333e+08,4.47762,8, 0.0866728,,0.00826261,0.0508156,0.0866728,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,496,19.614,1.91324e+08,5.22673,8, 0.087254,,0.0123547,0.051853,0.087254,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,500,22.964,1.75502e+08,5.69793,8, 0.048156,,0.011009,0.048156,-nan,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,504,33.294,2.63921e+08,3.78901,8, 0.0861769,,0.00999256,0.0492251,0.0861769,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,508,23.169,2.07398e+08,4.82165,8, 0.088301,,0.015754,0.050267,0.088301,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,512,22.842,1.91893e+08,5.21123,8, 0.0494686,,0.0146408,0.0494686,-nan,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,516,22.998,1.94223e+08,5.14872,8, 0.0872216,,0.013188,0.0505281,0.0872216,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; trapezoid rule; CPU,8,0,2.81302e+12,0.00035549,8, 0.0612215,,0.0245419,0.0612215,0.0507607,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,8,0.04,69757,14335.5,8, 0.0616491,,0.0245419,0.0612215,0.0616491,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,12,0.032,95663,10453.4,8, 0.0388522,,0.0157934,0.0388522,0.0354298,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,16,0.045,137608,7267.02,8, 0.0202411,,0.0152994,0.0152301,0.0202411,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,20,0.051,250843,3986.56,8, 0.0159515,,0.00787149,0.00791432,0.0159515,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,24,0.072,341569,2927.67,8, 0.079385,,0.00794529,0.00440825,0.079385,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,28,0.391,439797,2273.78,8, 0.047336,,0.00678478,0.00288372,0.047336,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,32,0.127,683436,1463.19,8, 0.0630753,,0.00413807,0.0229452,0.0630753,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,36,0.23,1.00137e+06,998.629,8, 0.0625296,,0.00166478,0.0170521,0.0625296,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,40,1.378,1.24649e+06,802.251,8, 0.0740627,,0.00121975,0.0361809,0.0740627,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,44,0.307,1.56856e+06,637.528,8, 0.0551186,,0.00128014,0.0460889,0.0551186,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,48,0.323,1.98029e+07,50.4976,8, 0.0640418,,0.00136406,0.00833639,0.0640418,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,52,0.47,2.415e+06,414.079,8, 0.0881602,,0.00124766,0.0219705,0.0881602,
Non-smooth: Wendland CSRBF+Runge,bicubic interp; CPU Sparse Matrix  ,56,0.461,3.09082e+06,323.538,8, 0.0726157,,0.00127431,0.0340854,0.0726157,
