function_name, calculator,N,init_time, calc_time, calc_hz, bytes, max_error, blank_column, err1, err2, err3, Blank
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,200,0.159,5.78381e+06,172.897,8, 1.47323,,0.035422,0.510293,1.47323,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,204,0.187,6.93694e+06,144.156,8, 1.47399,,0.0356066,0.510647,1.47399,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,208,0.058,4.93429e+06,202.663,8, 1.47476,,0.0357533,0.51086,1.47476,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,212,0.096,1.23766e+07,80.7979,8, 1.4756,,0.0359306,0.511102,1.4756,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,216,0.136,5.14466e+06,194.376,8, 1.47634,,0.0360998,0.511384,1.47634,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,220,0.114,5.22523e+06,191.379,8, 1.47701,,0.0362362,0.511643,1.47701,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,224,0.073,4.78415e+06,209.024,8, 1.47773,,0.0364084,0.511882,1.47773,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,228,0.174,8.22504e+06,121.58,8, 1.47845,,0.0366191,0.512081,1.47845,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,232,0.121,9.87787e+06,101.236,8, 1.47902,,0.0368255,0.512314,1.47902,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,236,0.144,1.52938e+07,65.3861,8, 1.47956,,0.0370341,0.512514,1.47956,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,240,0.262,6.21242e+06,160.968,8, 1.48015,,0.0372177,0.512753,1.48015,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,244,0.118,1.4734e+07,67.8702,8, 1.48071,,0.0374101,0.512935,1.48071,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,248,0.121,1.02163e+07,97.8827,8, 1.48117,,0.0375888,0.513103,1.48117,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,252,0.179,9.94303e+06,100.573,8, 1.4817,,0.037762,0.513297,1.4817,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,256,0.115,7.3786e+06,135.527,8, 1.48225,,0.0379418,0.513486,1.48225,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,260,0.114,7.9506e+06,125.777,8, 1.48266,,0.0380978,0.513687,1.48266,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,264,0.144,9.6354e+06,103.784,8, 1.48312,,0.0382624,0.513808,1.48312,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,268,0.137,2.35613e+07,42.4426,8, 1.48362,,0.0384183,0.513981,1.48362,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,272,0.157,1.10353e+07,90.6185,8, 1.48402,,0.0385667,0.514139,1.48402,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,276,0.212,1.049e+07,95.3292,8, 1.48443,,0.0387226,0.5143,1.48443,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,280,0.231,7.39962e+06,135.142,8, 1.48488,,0.0388568,0.514455,1.48488,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,284,0.206,2.38065e+07,42.0054,8, 1.48528,,0.0389972,0.514582,1.48528,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,288,0.144,1.01287e+07,98.7296,8, 1.48564,,0.0391327,0.514726,1.48564,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,292,0.153,2.54314e+07,39.3215,8, 1.48605,,0.0392589,0.51486,1.48605,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,296,0.133,1.71295e+07,58.3788,8, 1.48645,,0.0393919,0.515023,1.48645,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,300,0.244,1.04138e+07,96.0265,8, 1.48677,,0.0395086,0.515123,1.48677,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,304,0.175,1.50245e+07,66.558,8, 1.48713,,0.0396289,0.515241,1.48713,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,308,0.116,1.22667e+07,81.5212,8, 1.48753,,0.0397478,0.51537,1.48753,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,312,0.164,1.36569e+07,73.2228,8, 1.48782,,0.0398568,0.515495,1.48782,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,316,0.171,2.99312e+07,33.4099,8, 1.48815,,0.0399725,0.515615,1.48815,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,320,0.169,1.3291e+07,75.239,8, 1.4885,,0.0400764,0.515715,1.4885,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,324,0.167,1.59089e+07,62.8579,8, 1.48881,,0.0401803,0.515831,1.48881,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,328,0.189,2.30502e+07,43.3836,8, 1.48909,,0.040286,0.515928,1.48909,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,332,0.194,3.5999e+07,27.7785,8, 1.48942,,0.0403805,0.516052,1.48942,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,336,0.249,1.5232e+07,65.6512,8, 1.48972,,0.0404811,0.516147,1.48972,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,340,0.232,2.01034e+07,49.7427,8, 1.48998,,0.0405737,0.516234,1.48998,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,344,0.172,2.58697e+07,38.6553,8, 1.49027,,0.0406652,0.516334,1.49027,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,348,0.24,2.30873e+07,43.3139,8, 1.49058,,0.04076,0.516434,1.49058,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,352,0.184,1.50331e+07,66.5201,8, 1.49082,,0.0408427,0.516544,1.49082,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,356,0.232,3.84429e+07,26.0126,8, 1.49108,,0.0409311,0.51661,1.49108,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,360,0.372,1.87949e+07,53.2059,8, 1.49137,,0.041014,0.516704,1.49137,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,364,0.135,1.70746e+07,58.5667,8, 1.4916,,0.0410943,0.516787,1.4916,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,368,0.218,2.41426e+07,41.4206,8, 1.49184,,0.0411796,0.516876,1.49184,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,372,0.235,2.58771e+07,38.6442,8, 1.4921,,0.0412525,0.516965,1.4921,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,376,0.195,3.21086e+07,31.1443,8, 1.49234,,0.0413309,0.517036,1.49234,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,380,0.264,2.53531e+07,39.443,8, 1.49255,,0.0414063,0.517115,1.49255,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,384,0.215,2.85965e+07,34.9693,8, 1.49278,,0.0414779,0.517192,1.49278,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,388,0.39,5.51252e+07,18.1405,8, 1.49301,,0.0415547,0.517285,1.49301,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,392,0.14,2.21701e+07,45.1058,8, 1.4932,,0.0416212,0.517344,1.4932,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,396,0.254,3.29796e+07,30.3218,8, 1.49338,,0.0416916,0.517414,1.49338,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,400,0.228,2.19458e+07,45.5669,8, 1.49359,,0.0417606,0.517486,1.49359,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,404,0.483,7.44133e+07,13.4385,8, 1.49379,,0.0418249,0.51756,1.49379,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,408,0.395,3.00011e+07,33.3321,8, 1.49396,,0.0418937,0.517633,1.49396,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,412,0.349,6.5116e+07,15.3572,8, 1.49414,,0.0419546,0.517692,1.49414,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,416,0.172,2.49286e+07,40.1146,8, 1.49435,,0.0420176,0.517761,1.49435,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,420,0.309,2.49165e+07,40.1341,8, 1.4945,,0.0420807,0.517817,1.4945,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,424,0.277,4.54075e+07,22.0228,8, 1.49468,,0.0421381,0.517894,1.49468,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,428,0.47,7.19938e+07,13.8901,8, 1.49487,,0.0421998,0.517952,1.49487,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,432,0.229,2.68278e+07,37.2748,8, 1.49503,,0.0422556,0.518006,1.49503,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,436,0.466,7.56724e+07,13.2149,8, 1.49518,,0.0423123,0.518066,1.49518,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,440,0.276,2.80648e+07,35.6319,8, 1.49536,,0.0423704,0.518127,1.49536,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,444,0.288,4.24196e+07,23.574,8, 1.49553,,0.0424223,0.518196,1.49553,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,448,0.192,2.85634e+07,35.0098,8, 1.49567,,0.0424782,0.518239,1.49567,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,452,0.492,8.51796e+07,11.7399,8, 1.49583,,0.04253,0.518298,1.49583,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,456,0.405,3.81393e+07,26.2197,8, 1.496,,0.0425814,0.518348,1.496,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,460,0.29,5.26566e+07,18.991,8, 1.49614,,0.0426355,0.518404,1.49614,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,464,0.282,4.24641e+07,23.5493,8, 1.49629,,0.0426826,0.518462,1.49629,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,468,0.285,3.46402e+07,28.8682,8, 1.49646,,0.0427335,0.518508,1.49646,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,472,0.353,6.10529e+07,16.3792,8, 1.49658,,0.0427816,0.518556,1.49658,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,476,0.325,4.37153e+07,22.8753,8, 1.49672,,0.0428283,0.518606,1.49672,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,480,0.449,3.24906e+07,30.7781,8, 1.49688,,0.0428783,0.518667,1.49688,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,484,0.272,5.29246e+07,18.8948,8, 1.49701,,0.042921,0.518706,1.49701,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,488,0.401,6.70537e+07,14.9134,8, 1.49714,,0.0429672,0.518752,1.49714,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,492,0.386,5.58427e+07,17.9075,8, 1.49728,,0.0430119,0.518798,1.49728,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,496,0.335,5.07064e+07,19.7214,8, 1.49742,,0.0430543,0.518846,1.49742,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,500,0.267,3.76061e+07,26.5914,8, 1.49754,,0.0431001,0.518896,1.49754,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,504,0.423,3.79205e+07,26.3709,8, 1.49767,,0.0431395,0.518935,1.49767,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,508,0.638,1.18656e+08,8.4277,8, 1.49782,,0.0431811,0.518979,1.49782,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,512,0.266,3.75807e+07,26.6094,8, 1.49793,,0.0432225,0.519017,1.49793,
Nonsmooth_runge_abs,DCT+Bessel+IDCT                    ,516,0.371,6.30416e+07,15.8625,8, 1.49805,,0.0432608,0.519068,1.49805,
