calculator,0
CPUBicubicQuad,-1.895486661545966
CPUBicubicSparse,-2.8663310383656997
CPUChebDense,-4.3077083245265735
CPUDCTPadded,-2.2975599188355957
CPULinearQuad,-2.90312658266405
CPULinearSparse,-2.8395544477555856
GPUBicubicSparse,-2.004398934437526
GPUChebDense,-2.6069895522885806
GPULinearSparse,-2.2079694187543164
