functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothExp,CPUDCTPadded,8,0.004,48555,20595.2,4, 0.15035,,0.019529,0.15035,0.133643,
SmoothExp,CPUDCTPadded,12,0.028,47625,20997.4,4, 0.0121743,,0.000911215,0.0112819,0.0121743,
SmoothExp,CPUDCTPadded,16,0.012,60553,16514.5,4, 0.000600571,,3.45474e-05,0.000382283,0.000600571,
SmoothExp,CPUDCTPadded,20,0.043,134848,7415.76,4, 5.96525e-06,,5.30879e-07,5.16479e-06,5.96525e-06,
SmoothExp,CPUDCTPadded,24,0.043,173606,5760.17,4, 2.7971e-07,,9.00953e-08,2.76221e-07,2.7971e-07,
SmoothExp,CPUDCTPadded,28,0.027,248062,4031.25,4, 6.3941e-07,,1.7647e-07,3.22249e-07,6.3941e-07,
SmoothExp,CPUDCTPadded,32,0.018,287612,3476.91,4, 2.76339e-07,,8.70674e-08,2.76339e-07,2.39852e-07,
SmoothExp,CPUDCTPadded,36,0.066,435349,2297.01,4, 3.99608e-07,,8.62855e-08,3.22098e-07,3.99608e-07,
SmoothExp,CPUDCTPadded,40,0.071,516321,1936.78,4, 3.99572e-07,,1.28604e-07,2.76057e-07,3.99572e-07,
SmoothExp,CPUDCTPadded,44,0.016,706334,1415.76,4, 8.39115e-07,,8.53346e-08,2.76056e-07,8.39115e-07,
SmoothExp,CPUDCTPadded,48,0.079,707899,1412.63,4, 5.59402e-07,,1.70065e-07,3.68269e-07,5.59402e-07,
SmoothExp,CPUDCTPadded,52,0.024,931657,1073.36,4, 4.79486e-07,,1.69599e-07,3.68114e-07,4.79486e-07,
SmoothExp,CPUDCTPadded,56,0.044,973099,1027.64,4, 1.19873e-06,,1.69232e-07,3.68109e-07,1.19873e-06,
SmoothExp,CPUDCTPadded,60,0.144,1.09614e+06,912.289,4, 1.07887e-06,,1.68938e-07,4.83147e-07,1.07887e-06,
SmoothExp,CPUDCTPadded,64,0.03,1.16255e+06,860.175,4, 3.99587e-07,,1.68698e-07,2.76057e-07,3.99587e-07,
SmoothExp,CPUDCTPadded,68,0.065,2.19284e+06,456.031,4, 1.51838e-06,,1.685e-07,4.14092e-07,1.51838e-06,
SmoothExp,CPUDCTPadded,72,0.113,1.67802e+06,595.939,4, 1.23867e-06,,1.68335e-07,5.06102e-07,1.23867e-06,
SmoothExp,CPUDCTPadded,76,0.063,3.10182e+06,322.391,4, 1.79807e-06,,1.68195e-07,4.60095e-07,1.79807e-06,
SmoothExp,CPUDCTPadded,80,0.123,2.14206e+06,466.841,4, 1.47843e-06,,1.68076e-07,3.68081e-07,1.47843e-06,
SmoothExp,CPUDCTPadded,84,0.099,2.04262e+06,489.567,4, 1.91794e-06,,1.67975e-07,1.01221e-06,1.91794e-06,
SmoothExp,CPUDCTPadded,88,0.07,2.88077e+06,347.13,4, 1.19871e-06,,1.67887e-07,5.98146e-07,1.19871e-06,
SmoothExp,CPUDCTPadded,92,0.074,4.83773e+06,206.709,4, 3.99572e-07,,2.51715e-07,2.76056e-07,3.99572e-07,
SmoothExp,CPUDCTPadded,96,0.139,3.38076e+06,295.791,4, 2.19764e-06,,2.51614e-07,5.52113e-07,2.19764e-06,
