functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothSqrt,GPUChebDense,8,0.14,91604,10916.6,4, 0.802438,,0.802438,0.421655,0.253212,
NonsmoothSqrt,GPUChebDense,12,0.009,87942,11371.1,4, 0.708211,,0.708211,0.364541,0.250572,
NonsmoothSqrt,GPUChebDense,16,0.02,108606,9207.59,4, 0.618522,,0.618522,0.305792,0.238482,
NonsmoothSqrt,GPUChebDense,20,0.012,126897,7880.41,4, 0.524675,,0.524675,0.266328,0.197287,
NonsmoothSqrt,GPUChebDense,24,0.015,154406,6476.43,4, 0.429276,,0.429276,0.236978,0.123683,
NonsmoothSqrt,GPUChebDense,28,0.048,202297,4943.23,4, 0.337245,,0.337245,0.211175,0.148988,
NonsmoothSqrt,GPUChebDense,32,0.028,277874,3598.75,4, 0.253524,,0.253524,0.186653,0.159829,
NonsmoothSqrt,GPUChebDense,36,0.046,330986,3021.28,4, 0.296966,,0.296966,0.162256,0.143482,
NonsmoothSqrt,GPUChebDense,40,0.111,427731,2337.92,4, 0.387586,,0.387586,0.135773,0.0924429,
NonsmoothSqrt,GPUChebDense,44,0.132,696076,1436.62,4, 0.42034,,0.42034,0.108467,0.115545,
NonsmoothSqrt,GPUChebDense,48,0.266,871129,1147.94,4, 0.408413,,0.408413,0.112348,0.128041,
NonsmoothSqrt,GPUChebDense,52,0.353,960859,1040.74,4, 0.363638,,0.363638,0.113533,0.118181,
NonsmoothSqrt,GPUChebDense,56,0.493,1.13265e+06,882.888,4, 0.309228,,0.309228,0.116949,0.0763911,
NonsmoothSqrt,GPUChebDense,60,0.748,1.80247e+06,554.794,4, 0.250292,,0.250292,0.120059,0.0976655,
NonsmoothSqrt,GPUChebDense,64,0.955,1.60879e+06,621.585,4, 0.19164,,0.19164,0.122493,0.109829,
NonsmoothSqrt,GPUChebDense,68,1.084,2.77776e+06,360.002,4, 0.221731,,0.221731,0.124163,0.102716,
NonsmoothSqrt,GPUChebDense,72,1.364,3.29106e+06,303.853,4, 0.284369,,0.284369,0.125027,0.0667406,
NonsmoothSqrt,GPUChebDense,76,1.534,2.97851e+06,335.738,4, 0.312615,,0.312615,0.124842,0.086088,
NonsmoothSqrt,GPUChebDense,80,1.948,4.74723e+06,210.649,4, 0.316752,,0.316752,0.123512,0.0976584,
NonsmoothSqrt,GPUChebDense,84,2.319,5.63916e+06,177.332,4, 0.303892,,0.303892,0.120962,0.0920971,
NonsmoothSqrt,GPUChebDense,88,2.931,5.57674e+06,179.316,4, 0.279108,,0.279108,0.116985,0.0600139,
NonsmoothSqrt,GPUChebDense,92,3.536,6.09679e+06,164.021,4, 0.244992,,0.244992,0.111432,0.0778703,
NonsmoothSqrt,GPUChebDense,96,4.705,7.34657e+06,136.118,4, 0.195767,,0.195767,0.104107,0.0888021,
NonsmoothSqrt,GPUChebDense,100,5.383,8.37453e+06,119.41,4, 0.179421,,0.179421,0.0945992,0.0842056,
NonsmoothSqrt,GPUChebDense,104,5.766,1.22114e+07,81.891,4, 0.233946,,0.233946,0.082247,0.0549297,
NonsmoothSqrt,GPUChebDense,108,7.71,1.4227e+07,70.2887,4, 0.258345,,0.258345,0.066265,0.0716063,
NonsmoothSqrt,GPUChebDense,112,7.573,1.36462e+07,73.2804,4, 0.263133,,0.263133,0.0706566,0.0819922,
NonsmoothSqrt,GPUChebDense,116,10.656,1.51167e+07,66.152,4, 0.254079,,0.254079,0.0742365,0.0780505,
NonsmoothSqrt,GPUChebDense,120,11.097,1.6987e+07,58.8685,4, 0.235102,,0.235102,0.0782842,0.0509694,
NonsmoothSqrt,GPUChebDense,124,14.18,2.02158e+07,49.4663,4, 0.209613,,0.209613,0.0819658,0.0666397,
NonsmoothSqrt,GPUChebDense,128,18.113,2.65034e+07,37.731,4, 0.180725,,0.180725,0.0851827,0.0765253,
NonsmoothSqrt,GPUChebDense,132,18.521,2.97774e+07,33.5825,4, 0.154076,,0.154076,0.08783,0.0730712,
NonsmoothSqrt,GPUChebDense,136,20.61,2.61629e+07,38.2221,4, 0.203787,,0.203787,0.0897675,0.0477532,
NonsmoothSqrt,GPUChebDense,140,23.693,3.73207e+07,26.7948,4, 0.225153,,0.225153,0.0908949,0.0625876,
NonsmoothSqrt,GPUChebDense,144,26.624,3.31434e+07,30.1719,4, 0.229446,,0.229446,0.0911039,0.072031,
NonsmoothSqrt,GPUChebDense,148,30.718,3.7326e+07,26.791,4, 0.221723,,0.221723,0.0902609,0.0689289,
NonsmoothSqrt,GPUChebDense,152,34.519,4.98531e+07,20.0589,4, 0.205507,,0.205507,0.0882554,0.0450828,
Finished a list. std::bad_alloc
