functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothRunge,GPULinearSparse,8,0.144,352182,2839.44,4, 0.432059,,0.432059,0.2161,0.289422,
SmoothRunge,GPULinearSparse,12,0.023,62466,16008.7,4, 0.285866,,0.285866,0.15039,0.203585,
SmoothRunge,GPULinearSparse,16,0.021,68413,14617.1,4, 0.205543,,0.205543,0.0828505,0.100161,
SmoothRunge,GPULinearSparse,20,0.028,70725,14139.3,4, 0.119724,,0.119724,0.0717737,0.0980122,
SmoothRunge,GPULinearSparse,24,0.035,76945,12996.3,4, 0.0709796,,0.0692915,0.0596775,0.0709796,
SmoothRunge,GPULinearSparse,28,0.033,81197,12315.7,4, 0.0512228,,0.0308923,0.0512228,0.0505029,
SmoothRunge,GPULinearSparse,32,0.04,94556,10575.7,4, 0.0415812,,0.00820882,0.0415812,0.0273088,
SmoothRunge,GPULinearSparse,36,0.066,107507,9301.72,4, 0.0501994,,0.0501994,0.0329208,0.0418,
SmoothRunge,GPULinearSparse,40,0.071,121527,8228.62,4, 0.05346,,0.05346,0.0238176,0.0251342,
SmoothRunge,GPULinearSparse,44,0.09,136538,7323.97,4, 0.0460518,,0.0460518,0.0149442,0.0242785,
SmoothRunge,GPULinearSparse,48,0.146,143291,6978.81,4, 0.0348606,,0.0348606,0.0188375,0.0131095,
SmoothRunge,GPULinearSparse,52,0.134,180224,5548.65,4, 0.0251879,,0.0221177,0.0251879,0.0234477,
SmoothRunge,GPULinearSparse,56,0.184,196336,5093.31,4, 0.01844,,0.0111818,0.01844,0.0130268,
SmoothRunge,GPULinearSparse,60,0.264,204767,4883.6,4, 0.0149347,,0.00364247,0.0135121,0.0149347,
SmoothRunge,GPULinearSparse,64,0.291,239664,4172.51,4, 0.00915558,,0.00753113,0.00915558,0.00786588,
SmoothRunge,GPULinearSparse,68,0.357,247081,4047.26,4, 0.0155555,,0.0153226,0.00611326,0.0155555,
SmoothRunge,GPULinearSparse,72,0.393,268220,3728.28,4, 0.0195278,,0.0195278,0.00517794,0.00784517,
SmoothRunge,GPULinearSparse,76,0.465,284946,3509.44,4, 0.0173528,,0.0173528,0.00462384,0.0100237,
SmoothRunge,GPULinearSparse,80,0.506,304792,3280.93,4, 0.0135516,,0.0135516,0.00564184,0.00559609,
SmoothRunge,GPULinearSparse,84,0.628,334567,2988.94,4, 0.0111836,,0.0089816,0.0066961,0.0111836,
SmoothRunge,GPULinearSparse,88,0.7,364217,2745.62,4, 0.00725722,,0.00425391,0.00725722,0.00487028,
SmoothRunge,GPULinearSparse,92,0.844,386581,2586.78,4, 0.00710031,,0.00155603,0.00708397,0.00710031,
SmoothRunge,GPULinearSparse,96,0.85,409722,2440.68,4, 0.00673719,,0.00577242,0.00673719,0.00413092,
SmoothRunge,GPULinearSparse,100,1.05,451839,2213.18,4, 0.00852834,,0.00729751,0.00603281,0.00852834,
SmoothRunge,GPULinearSparse,104,1.166,492981,2028.48,4, 0.00991341,,0.00991341,0.0045265,0.00330468,
SmoothRunge,GPULinearSparse,108,1.319,521221,1918.57,4, 0.00940245,,0.00940245,0.00252422,0.00558898,
SmoothRunge,GPULinearSparse,112,1.417,548412,1823.45,4, 0.00760535,,0.00760535,0.00446126,0.00316148,
SmoothRunge,GPULinearSparse,116,1.584,587125,1703.21,4, 0.00744888,,0.00522201,0.00744888,0.00673847,
SmoothRunge,GPULinearSparse,120,1.777,696001,1436.78,4, 0.00554891,,0.00209621,0.00554891,0.00244022,
SmoothRunge,GPULinearSparse,124,1.955,670620,1491.16,4, 0.00454269,,0.0011975,0.00408152,0.00454269,
SmoothRunge,GPULinearSparse,128,2.182,715954,1396.74,4, 0.00444023,,0.00444023,0.00279322,0.00263089,
SmoothRunge,GPULinearSparse,132,2.529,766782,1304.15,4, 0.00557274,,0.00433008,0.00182382,0.00557274,
SmoothRunge,GPULinearSparse,136,2.616,827870,1207.92,4, 0.00625525,,0.00625525,0.00149587,0.00181137,
SmoothRunge,GPULinearSparse,140,2.967,860469,1162.16,4, 0.00607482,,0.00607482,0.0016595,0.00375141,
SmoothRunge,GPULinearSparse,144,3.145,947577,1055.32,4, 0.0049682,,0.0049682,0.00230411,0.00214699,
SmoothRunge,GPULinearSparse,148,3.467,976218,1024.36,4, 0.00462932,,0.0032136,0.00275557,0.00462932,
SmoothRunge,GPULinearSparse,152,3.756,1.04306e+06,958.719,4, 0.00302517,,0.00115979,0.00302517,0.00142799,
SmoothRunge,GPULinearSparse,156,3.617,1.11716e+06,895.129,4, 0.00322524,,0.00106894,0.00312986,0.00322524,
SmoothRunge,GPULinearSparse,160,3.903,1.18304e+06,845.277,4, 0.0033759,,0.0033759,0.00299308,0.00181005,
SmoothRunge,GPULinearSparse,164,4.387,1.28368e+06,779.013,4, 0.00391591,,0.00290757,0.00264838,0.00391591,
SmoothRunge,GPULinearSparse,168,4.806,1.34815e+06,741.757,4, 0.00428372,,0.00428372,0.00199404,0.00112707,
SmoothRunge,GPULinearSparse,172,5.112,1.44595e+06,691.588,4, 0.00425409,,0.00425409,0.000996567,0.00275757,
SmoothRunge,GPULinearSparse,176,5.538,1.55569e+06,642.802,4, 0.00346715,,0.00346715,0.0022297,0.00154118,
SmoothRunge,GPULinearSparse,180,5.917,1.62705e+06,614.61,4, 0.00393439,,0.00224939,0.00393439,0.00340351,
SmoothRunge,GPULinearSparse,184,6.312,1.69911e+06,588.545,4, 0.00291713,,0.000783653,0.00291713,0.000924901,
SmoothRunge,GPULinearSparse,188,6.72,1.7759e+06,563.096,4, 0.0024214,,0.000935582,0.00209273,0.0024214,
SmoothRunge,GPULinearSparse,192,7.06,1.93144e+06,517.748,4, 0.00276571,,0.00276571,0.0014053,0.00134788,
SmoothRunge,GPULinearSparse,196,7.589,2.02238e+06,494.466,4, 0.00297222,,0.00203181,0.000850332,0.00297222,
SmoothRunge,GPULinearSparse,200,8.31,2.1016e+06,475.828,4, 0.00318025,,0.00318025,0.000612962,0.000787387,
SmoothRunge,GPULinearSparse,204,8.823,2.20937e+06,452.617,4, 0.00322253,,0.00322253,0.000880763,0.0021425,
SmoothRunge,GPULinearSparse,208,9.331,2.35722e+06,424.229,4, 0.00262809,,0.00262809,0.00127377,0.00120248,
SmoothRunge,GPULinearSparse,212,9.865,2.88301e+06,346.86,4, 0.00261329,,0.00167245,0.00154348,0.00261329,
SmoothRunge,GPULinearSparse,216,10.502,3.09676e+06,322.918,4, 0.00172342,,0.000532749,0.00172342,0.000654243,
SmoothRunge,GPULinearSparse,220,11.245,3.13265e+06,319.219,4, 0.00192045,,0.00087488,0.00181691,0.00192045,
SmoothRunge,GPULinearSparse,224,11.839,3.30298e+06,302.756,4, 0.00229124,,0.00229124,0.00178108,0.00106259,
SmoothRunge,GPULinearSparse,228,12.599,3.44188e+06,290.539,4, 0.00236071,,0.00155896,0.00158206,0.00236071,
SmoothRunge,GPULinearSparse,232,13.321,3.64033e+06,274.7,4, 0.00251575,,0.00251575,0.00120647,0.000586372,
SmoothRunge,GPULinearSparse,236,13.71,3.74646e+06,266.919,4, 0.00248892,,0.00248892,0.000547,0.00171499,
SmoothRunge,GPULinearSparse,240,14.89,3.88265e+06,257.556,4, 0.00203431,,0.00203431,0.00137827,0.000987039,
SmoothRunge,GPULinearSparse,244,15.337,4.0674e+06,245.857,4, 0.00250672,,0.00131212,0.00250672,0.00211157,
SmoothRunge,GPULinearSparse,248,16.157,4.24944e+06,235.325,4, 0.00185509,,0.000398826,0.00185509,0.000548539,
SmoothRunge,GPULinearSparse,252,16.667,4.3343e+06,230.718,4, 0.00157791,,0.000765985,0.00130552,0.00157791,
SmoothRunge,GPULinearSparse,256,17.859,4.48003e+06,223.213,4, 0.00193342,,0.00193342,0.000894284,0.000877913,
SmoothRunge,GPULinearSparse,260,18.666,4.72033e+06,211.85,4, 0.00191336,,0.0012305,0.000533768,0.00191336,
SmoothRunge,GPULinearSparse,264,19.435,4.91747e+06,203.357,4, 0.00199875,,0.00199875,0.000365993,0.000502704,
SmoothRunge,GPULinearSparse,268,20.553,5.13713e+06,194.661,4, 0.00201024,,0.00201024,0.00058147,0.00144587,
SmoothRunge,GPULinearSparse,272,21.307,5.28388e+06,189.255,4, 0.00166436,,0.00166436,0.000842598,0.000808795,
SmoothRunge,GPULinearSparse,276,22.452,5.49933e+06,181.84,4, 0.00174426,,0.00107495,0.00106187,0.00174426,
SmoothRunge,GPULinearSparse,280,23.228,5.7303e+06,174.511,4, 0.00118443,,0.00030816,0.00118443,0.000440034,
SmoothRunge,GPULinearSparse,284,24.648,5.95164e+06,168.021,4, 0.00133258,,0.000697944,0.00122769,0.00133258,
SmoothRunge,GPULinearSparse,288,25.829,6.16246e+06,162.273,4, 0.00168887,,0.00168887,0.00120882,0.000751315,
SmoothRunge,GPULinearSparse,292,26.919,6.45792e+06,154.849,4, 0.00162525,,0.00100084,0.00107418,0.00162525,
SmoothRunge,GPULinearSparse,296,25.434,7.2746e+06,137.465,4, 0.00168181,,0.00168181,0.000814869,0.00041083,
SmoothRunge,GPULinearSparse,300,26.212,7.50603e+06,133.226,4, 0.00168523,,0.00168523,0.000359441,0.00123209,
SmoothRunge,GPULinearSparse,304,27.757,8.63475e+06,115.811,4, 0.00138597,,0.00138597,0.000992754,0.000705062,
SmoothRunge,GPULinearSparse,308,27.761,8.32174e+06,120.167,4, 0.00177957,,0.000857627,0.00177957,0.0014919,
SmoothRunge,GPULinearSparse,312,29.673,8.49525e+06,117.713,4, 0.00133802,,0.000257199,0.00133802,0.000359801,
SmoothRunge,GPULinearSparse,316,31.147,8.84282e+06,113.086,4, 0.00114089,,0.000636855,0.00096351,0.00114089,
SmoothRunge,GPULinearSparse,320,32.382,9.7653e+06,102.403,4, 0.00147233,,0.00147233,0.000632993,0.0006321,
SmoothRunge,GPULinearSparse,324,32.908,9.52573e+06,104.979,4, 0.00138454,,0.000857042,0.000363054,0.00138454,
SmoothRunge,GPULinearSparse,328,35.036,1.06883e+07,93.5599,4, 0.00142207,,0.00142207,0.000279421,0.000332676,
SmoothRunge,GPULinearSparse,332,36.001,1.02853e+07,97.2266,4, 0.00146642,,0.00146642,0.000426642,0.00106477,
SmoothRunge,GPULinearSparse,336,38.377,1.09352e+07,91.4481,4, 0.00120763,,0.00120763,0.000621339,0.000609857,
SmoothRunge,GPULinearSparse,340,38.183,1.09829e+07,91.0503,4, 0.00128799,,0.00077107,0.000767593,0.00128799,
