function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_exp,CPU-linear-sparse,8,0.005,4.08086e+06,245.047,8, 0.477316,,0.477316,0.396586,0.448935,
Smooth_exp,CPU-linear-sparse,12,0.004,6.84947e+06,145.997,8, 0.342585,,0.342585,0.229057,0.319787,
Smooth_exp,CPU-linear-sparse,16,0.012,1.13718e+07,87.9366,8, 0.213576,,0.213576,0.155681,0.153989,
Smooth_exp,CPU-linear-sparse,20,0.011,1.10132e+07,90.8005,8, 0.145746,,0.125142,0.0992046,0.145746,
Smooth_exp,CPU-linear-sparse,24,0.016,5.51505e+06,181.322,8, 0.0982997,,0.0675576,0.0900347,0.0982997,
Smooth_exp,CPU-linear-sparse,28,0.026,5.56016e+06,179.851,8, 0.0882237,,0.0302601,0.0757914,0.0882237,
Smooth_exp,CPU-linear-sparse,32,0.053,5.56431e+06,179.717,8, 0.0621771,,0.00801628,0.0621771,0.0356021,
Smooth_exp,CPU-linear-sparse,36,0.07,5.59234e+06,178.816,8, 0.0637667,,0.052795,0.048686,0.0637667,
Smooth_exp,CPU-linear-sparse,40,0.078,5.22972e+06,191.215,8, 0.0547065,,0.0547065,0.0332074,0.031309,
Smooth_exp,CPU-linear-sparse,44,0.101,1.17138e+07,85.3696,8, 0.0460428,,0.0460428,0.0222262,0.0437716,
Smooth_exp,CPU-linear-sparse,48,0.195,1.43891e+07,69.4973,8, 0.0342866,,0.0342866,0.0306042,0.0168204,
Smooth_exp,CPU-linear-sparse,52,0.191,1.17987e+07,84.755,8, 0.0412834,,0.022416,0.0412834,0.0341722,
Smooth_exp,CPU-linear-sparse,56,0.072,5.88901e+06,169.808,8, 0.030136,,0.0117472,0.030136,0.0158292,
Smooth_exp,CPU-linear-sparse,60,0.081,5.83754e+06,171.305,8, 0.0269764,,0.00294061,0.0216165,0.0269764,
Smooth_exp,CPU-linear-sparse,64,0.057,8.20738e+06,121.842,8, 0.0144024,,0.00616682,0.0144024,0.0105077,
Smooth_exp,CPU-linear-sparse,68,0.548,6.10731e+06,163.738,8, 0.0223622,,0.0156467,0.00978329,0.0223622,
Smooth_exp,CPU-linear-sparse,72,0.131,6.39689e+06,156.326,8, 0.0192165,,0.0192165,0.00784293,0.00926579,
Smooth_exp,CPU-linear-sparse,76,0.194,6.58233e+06,151.922,8, 0.0180138,,0.0172394,0.00667076,0.0180138,
Smooth_exp,CPU-linear-sparse,80,0.171,6.39576e+06,156.354,8, 0.0135397,,0.0135397,0.00798015,0.00757643,
Smooth_exp,CPU-linear-sparse,84,0.269,6.86658e+06,145.633,8, 0.0159917,,0.00915,0.00958796,0.0159917,
Smooth_exp,CPU-linear-sparse,88,0.229,1.34136e+06,745.512,8, 0.0103435,,0.00450456,0.0103435,0.00584099,
Smooth_exp,CPU-linear-sparse,92,0.243,1.45924e+06,685.288,8, 0.0129047,,0.00142056,0.0100778,0.0129047,
Smooth_exp,CPU-linear-sparse,96,0.294,1.63985e+06,609.813,8, 0.00964605,,0.00490407,0.00964605,0.00565134,
Smooth_exp,CPU-linear-sparse,100,0.321,1.90254e+06,525.612,8, 0.0122458,,0.00739969,0.00855579,0.0122458,
Smooth_exp,CPU-linear-sparse,104,0.431,2.07673e+06,481.527,8, 0.00978233,,0.00978233,0.00632703,0.00455324,
Smooth_exp,CPU-linear-sparse,108,0.339,2.33445e+06,428.367,8, 0.0101128,,0.00923975,0.00350829,0.0101128,
Smooth_exp,CPU-linear-sparse,112,0.446,2.63916e+06,378.909,8, 0.0074981,,0.0074981,0.00721209,0.00441649,
Smooth_exp,CPU-linear-sparse,116,0.469,2.87086e+06,348.328,8, 0.0117738,,0.00512242,0.0117738,0.00965332,
Smooth_exp,CPU-linear-sparse,120,0.432,3.14319e+06,318.148,8, 0.00888197,,0.00225357,0.00888197,0.00340321,
Smooth_exp,CPU-linear-sparse,124,0.524,3.41782e+06,292.585,8, 0.00810375,,0.00104462,0.00645363,0.00810375,
Smooth_exp,CPU-linear-sparse,128,0.603,3.67774e+06,271.906,8, 0.00437757,,0.00378798,0.00437757,0.00368951,
Smooth_exp,CPU-linear-sparse,132,0.641,4.21449e+06,237.277,8, 0.00797026,,0.00434936,0.00295564,0.00797026,
Smooth_exp,CPU-linear-sparse,136,0.688,4.6377e+06,215.624,8, 0.00610022,,0.00610022,0.00228719,0.00247866,
Smooth_exp,CPU-linear-sparse,140,0.63,4.99139e+06,200.345,8, 0.00664488,,0.00590355,0.00234378,0.00664488,
Smooth_exp,CPU-linear-sparse,144,0.677,5.45679e+06,183.258,8, 0.0048363,,0.0048363,0.0033189,0.0030322,
Smooth_exp,CPU-linear-sparse,148,0.672,5.76781e+06,173.376,8, 0.00663782,,0.00319763,0.0039767,0.00663782,
Smooth_exp,CPU-linear-sparse,152,0.561,6.20943e+06,161.045,8, 0.00432221,,0.00129029,0.00432221,0.00194474,
Smooth_exp,CPU-linear-sparse,156,0.928,6.67074e+06,149.908,8, 0.00565824,,0.000835858,0.00448347,0.00565824,
Smooth_exp,CPU-linear-sparse,160,1.006,7.36109e+06,135.849,8, 0.00429048,,0.0029437,0.00429048,0.00259361,
Smooth_exp,CPU-linear-sparse,164,1.153,9.78881e+06,102.157,8, 0.0056094,,0.00288422,0.00373895,0.0056094,
Smooth_exp,CPU-linear-sparse,168,1.032,8.62074e+06,115.999,8, 0.00418533,,0.00418533,0.00279875,0.00153591,
Smooth_exp,CPU-linear-sparse,172,1.178,9.10816e+06,109.792,8, 0.00478466,,0.00412509,0.00153758,0.00478466,
