functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,GPUBicubicSparse,8,0.15,386095,2590.04,4, 0.136029,,0.0659966,0.136029,0.0915684,
NonsmoothAbs,GPUBicubicSparse,12,0.013,117333,8522.75,4, 0.155746,,0.033139,0.0820129,0.155746,
NonsmoothAbs,GPUBicubicSparse,16,0.027,174075,5744.65,4, 0.854766,,0.0469307,0.137391,0.854766,
NonsmoothAbs,GPUBicubicSparse,20,0.08,209207,4779.95,4, 1.92428,,0.151404,1.0316,1.92428,
NonsmoothAbs,GPUBicubicSparse,24,0.119,291281,3433.11,4, 7.4191,,0.257463,4.19971,7.4191,
NonsmoothAbs,GPUBicubicSparse,28,0.144,412280,2425.54,4, 18.9241,,0.555866,5.146,18.9241,
NonsmoothAbs,GPUBicubicSparse,32,0.281,564615,1771.12,4, 24.1769,,0.784478,6.45455,24.1769,
NonsmoothAbs,GPUBicubicSparse,36,0.42,707532,1413.36,4, 50.5753,,4.0532,19.2888,50.5753,
NonsmoothAbs,GPUBicubicSparse,40,0.514,734638,1361.21,4, 74.6389,,3.30376,29.8474,74.6389,
NonsmoothAbs,GPUBicubicSparse,44,0.684,872892,1145.62,4, 174.537,,6.75689,55.0748,174.537,
NonsmoothAbs,GPUBicubicSparse,48,0.935,973928,1026.77,4, 200.335,,12.9989,73.0846,200.335,
NonsmoothAbs,GPUBicubicSparse,52,1.169,1.0784e+06,927.296,4, 297.422,,10.7368,100.472,297.422,
NonsmoothAbs,GPUBicubicSparse,56,1.492,1.23976e+06,806.605,4, 449.198,,12.4648,130.563,449.198,
NonsmoothAbs,GPUBicubicSparse,60,1.731,1.42296e+06,702.758,4, 598.803,,18.5178,291.448,598.803,
NonsmoothAbs,GPUBicubicSparse,64,2.147,1.60997e+06,621.131,4, 894.058,,24.9139,300.703,894.058,
NonsmoothAbs,GPUBicubicSparse,68,2.75,1.81368e+06,551.364,4, 1152.43,,30.1508,455.869,1152.43,
NonsmoothAbs,GPUBicubicSparse,72,3.301,2.22065e+06,450.318,4, 2363.3,,70.5462,888.859,2363.3,
