functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothSqrt,CPUBicubicSparse,8,0.002,108223,9240.18,4, 0.011738,,0.011738,0.00783507,0.00515327,
NonsmoothSqrt,CPUBicubicSparse,12,0.003,38059,26275,4, 0.0107579,,0.0107579,0.00570416,0.00449795,
NonsmoothSqrt,CPUBicubicSparse,16,0.011,64314,15548.7,4, 0.0635433,,0.00895358,0.00520837,0.0635433,
NonsmoothSqrt,CPUBicubicSparse,20,0.058,108470,9219.14,4, 0.0385937,,0.0110331,0.00966073,0.0385937,
NonsmoothSqrt,CPUBicubicSparse,24,0.037,190742,5242.68,4, 0.315245,,0.0111674,0.0831024,0.315245,
NonsmoothSqrt,CPUBicubicSparse,28,0.065,274577,3641.97,4, 0.836065,,0.0210156,0.0808869,0.836065,
NonsmoothSqrt,CPUBicubicSparse,32,0.052,402963,2481.62,4, 1.40805,,0.0371523,0.114543,1.40805,
NonsmoothSqrt,CPUBicubicSparse,36,0.061,564990,1769.94,4, 5.31204,,0.0795194,0.614188,5.31204,
NonsmoothSqrt,CPUBicubicSparse,40,0.079,771163,1296.74,4, 2.52837,,0.174233,0.244856,2.52837,
NonsmoothSqrt,CPUBicubicSparse,44,0.089,1.06662e+06,937.541,4, 9.20825,,0.208875,1.70171,9.20825,
NonsmoothSqrt,CPUBicubicSparse,48,0.129,1.41758e+06,705.426,4, 30.0478,,0.366928,1.83888,30.0478,
NonsmoothSqrt,CPUBicubicSparse,52,0.135,1.74334e+06,573.613,4, 15.9085,,0.497939,3.10548,15.9085,
NonsmoothSqrt,CPUBicubicSparse,56,0.17,1.82622e+06,547.578,4, 75.8784,,0.972926,6.28899,75.8784,
NonsmoothSqrt,CPUBicubicSparse,60,0.203,2.53712e+06,394.147,4, 52.0384,,0.720512,2.63382,52.0384,
NonsmoothSqrt,CPUBicubicSparse,64,0.219,3.09388e+06,323.219,4, 137.98,,1.32789,14.8666,137.98,
NonsmoothSqrt,CPUBicubicSparse,68,0.294,3.84599e+06,260.011,4, 146.041,,1.73845,21.6684,146.041,
NonsmoothSqrt,CPUBicubicSparse,72,0.251,4.09012e+06,244.492,4, 166.447,,2.53003,14.5369,166.447,
NonsmoothSqrt,CPUBicubicSparse,76,0.327,5.68342e+06,175.951,4, 299.054,,2.2964,46.9735,299.054,
NonsmoothSqrt,CPUBicubicSparse,80,0.346,6.54164e+06,152.867,4, 215.125,,3.97831,21.0533,215.125,
NonsmoothSqrt,CPUBicubicSparse,84,0.411,7.36824e+06,135.718,4, 425.154,,8.16243,60.1227,425.154,
NonsmoothSqrt,CPUBicubicSparse,88,0.437,8.37556e+06,119.395,4, 700.249,,11.0387,80.8014,700.249,
NonsmoothSqrt,CPUBicubicSparse,92,0.451,9.36068e+06,106.83,4, 421.199,,17.8395,60.2836,421.199,
NonsmoothSqrt,CPUBicubicSparse,96,0.507,1.87237e+07,53.4084,4, 2380.92,,36.4892,173.57,2380.92,
NonsmoothSqrt,CPUBicubicSparse,100,0.568,1.12331e+07,89.0225,4, 523.451,,192.469,96.2177,523.451,
NonsmoothSqrt,CPUBicubicSparse,104,0.702,1.30676e+07,76.5254,4, 1391.27,,20.7121,194.329,1391.27,
NonsmoothSqrt,CPUBicubicSparse,108,0.684,1.4474e+07,69.0892,4, 2068.3,,38.2365,236.866,2068.3,
NonsmoothSqrt,CPUBicubicSparse,112,0.766,1.61149e+07,62.0544,4, 1798.18,,108.292,128.425,1798.18,
NonsmoothSqrt,CPUBicubicSparse,116,0.827,1.71966e+07,58.1511,4, 4707.58,,41.5639,310.444,4707.58,
