functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothExp,GPUBicubicSparse,8,0.133,403213,2480.08,8, 0.181978,,0.0510817,0.161952,0.181978,
SmoothExp,GPUBicubicSparse,12,0.013,157702,6341.07,8, 0.0517239,,0.0113759,0.0517239,0.045444,
SmoothExp,GPUBicubicSparse,16,0.028,223472,4474.83,8, 0.0159685,,0.00797649,0.0122879,0.0159685,
SmoothExp,GPUBicubicSparse,20,0.055,308809,3238.25,8, 0.00472815,,0.00472815,0.00351693,0.00322387,
SmoothExp,GPUBicubicSparse,24,0.105,476210,2099.91,8, 0.00248734,,0.00248734,0.00116373,0.00097213,
SmoothExp,GPUBicubicSparse,28,0.173,610489,1638.03,8, 0.00119781,,0.00119781,0.000423003,0.0007582,
SmoothExp,GPUBicubicSparse,32,0.274,803718,1244.22,8, 0.000519782,,0.000519782,0.000177205,0.000451871,
SmoothExp,GPUBicubicSparse,36,0.485,924346,1081.85,8, 0.000203585,,0.000203585,0.000103325,0.00014821,
SmoothExp,GPUBicubicSparse,40,0.625,1.10639e+06,903.843,8, 9.50348e-05,,9.50348e-05,6.4181e-05,7.27407e-05,
SmoothExp,GPUBicubicSparse,44,0.864,1.26313e+06,791.687,8, 7.53557e-05,,6.56194e-05,4.17161e-05,7.53557e-05,
SmoothExp,GPUBicubicSparse,48,1.029,1.4494e+06,689.94,8, 5.71934e-05,,5.69603e-05,2.83054e-05,5.71934e-05,
SmoothExp,GPUBicubicSparse,52,1.38,1.63423e+06,611.907,8, 4.978e-05,,4.978e-05,2.24398e-05,2.40235e-05,
SmoothExp,GPUBicubicSparse,56,1.8,1.82342e+06,548.419,8, 4.02044e-05,,4.02044e-05,1.82052e-05,1.52693e-05,
SmoothExp,GPUBicubicSparse,60,2.233,1.96585e+06,508.685,8, 2.92856e-05,,2.92856e-05,1.44042e-05,1.72297e-05,
SmoothExp,GPUBicubicSparse,64,2.743,2.33122e+06,428.959,8, 1.90224e-05,,1.90224e-05,1.12355e-05,1.42646e-05,
SmoothExp,GPUBicubicSparse,68,3.504,2.50034e+06,399.945,8, 1.14326e-05,,1.14326e-05,8.67256e-06,6.91149e-06,
SmoothExp,GPUBicubicSparse,72,4.151,3.15844e+06,316.612,8, 7.81892e-06,,7.81892e-06,6.71467e-06,4.88436e-06,
SmoothExp,GPUBicubicSparse,76,4.546,3.60925e+06,277.066,8, 6.58171e-06,,6.58171e-06,5.14789e-06,5.80769e-06,
SmoothExp,GPUBicubicSparse,80,5.081,3.76942e+06,265.293,8, 6.19327e-06,,6.19327e-06,3.88355e-06,5.08148e-06,
SmoothExp,GPUBicubicSparse,84,6.062,4.08577e+06,244.752,8, 5.81181e-06,,5.81181e-06,2.88464e-06,2.70319e-06,
SmoothExp,GPUBicubicSparse,88,6.917,4.54079e+06,220.226,8, 5.12953e-06,,5.12953e-06,2.11457e-06,2.01314e-06,
SmoothExp,GPUBicubicSparse,92,7.918,4.93975e+06,202.44,8, 4.16257e-06,,4.16257e-06,1.53765e-06,2.4635e-06,
SmoothExp,GPUBicubicSparse,96,9.526,5.35315e+06,186.806,8, 3.09121e-06,,3.09121e-06,1.21197e-06,2.24131e-06,
