functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothRunge,GPUChebDense,8,0.145,96414,10371.9,8, 0.30642,,0.30642,0.136413,0.167862,
SmoothRunge,GPUChebDense,12,0.006,94512,10580.7,8, 0.12736,,0.12736,0.0925803,0.0936167,
SmoothRunge,GPUChebDense,16,0.017,102064,9797.77,8, 0.0660291,,0.0660291,0.0299686,0.0370413,
SmoothRunge,GPUChebDense,20,0.011,144251,6932.36,8, 0.0314845,,0.0314845,0.0125585,0.014866,
SmoothRunge,GPUChebDense,24,0.05,190934,5237.41,8, 0.00556,,0.00556,0.00518757,0.00484361,
SmoothRunge,GPUChebDense,28,0.153,234305,4267.94,8, 0.0036038,,0.00220839,0.00250501,0.0036038,
SmoothRunge,GPUChebDense,32,0.111,331103,3020.21,8, 0.00314504,,0.0012713,0.00140786,0.00314504,
SmoothRunge,GPUChebDense,36,0.177,390240,2562.53,8, 0.00206565,,0.000839085,0.000873555,0.00206565,
SmoothRunge,GPUChebDense,40,0.257,485948,2057.83,8, 0.00136618,,0.000521914,0.000645657,0.00136618,
SmoothRunge,GPUChebDense,44,0.376,774090,1291.84,8, 0.00179248,,0.000563172,0.000599005,0.00179248,
SmoothRunge,GPUChebDense,48,0.514,950566,1052,8, 0.00172414,,0.000593607,0.000595827,0.00172414,
SmoothRunge,GPUChebDense,52,0.614,1.12119e+06,891.906,8, 0.00120766,,0.000573432,0.000577216,0.00120766,
SmoothRunge,GPUChebDense,56,0.918,1.2208e+06,819.138,8, 0.000855753,,0.000515309,0.000560174,0.000855753,
SmoothRunge,GPUChebDense,60,1.06,2.01779e+06,495.591,8, 0.00113488,,0.000433004,0.000540556,0.00113488,
SmoothRunge,GPUChebDense,64,1.474,1.88365e+06,530.884,8, 0.00111704,,0.000342765,0.000515927,0.00111704,
SmoothRunge,GPUChebDense,68,1.736,3.1157e+06,320.955,8, 0.000807805,,0.000251321,0.000484843,0.000807805,
SmoothRunge,GPUChebDense,72,2.164,3.60633e+06,277.29,8, 0.000599937,,0.000192826,0.000449222,0.000599937,
SmoothRunge,GPUChebDense,76,2.587,3.39402e+06,294.636,8, 0.000799691,,0.000233044,0.000412574,0.000799691,
SmoothRunge,GPUChebDense,80,3.234,5.29389e+06,188.897,8, 0.000798917,,0.000254106,0.000372625,0.000798917,
SmoothRunge,GPUChebDense,84,3.974,6.19314e+06,161.469,8, 0.000589083,,0.000255632,0.000331142,0.000589083,
SmoothRunge,GPUChebDense,88,4.586,6.20332e+06,161.204,8, 0.000450363,,0.000238257,0.000290098,0.000450363,
SmoothRunge,GPUChebDense,92,5.743,6.86544e+06,145.657,8, 0.000602223,,0.00020782,0.000249045,0.000602223,
SmoothRunge,GPUChebDense,96,7.601,8.08549e+06,123.678,8, 0.000607622,,0.000170242,0.000209865,0.000607622,
SmoothRunge,GPUChebDense,100,8.296,9.32981e+06,107.183,8, 0.000453954,,0.000129753,0.000173976,0.000453954,
SmoothRunge,GPUChebDense,104,9.372,1.34117e+07,74.5619,8, 0.000354018,,0.000110489,0.000145252,0.000354018,
SmoothRunge,GPUChebDense,108,11.699,1.52916e+07,65.3953,8, 0.00047449,,0.00013439,0.000156934,0.00047449,
SmoothRunge,GPUChebDense,112,13.759,1.48318e+07,67.4229,8, 0.000482132,,0.000148705,0.00016653,0.000482132,
SmoothRunge,GPUChebDense,116,16.278,1.6715e+07,59.8265,8, 0.000363624,,0.000151725,0.000174064,0.000363624,
SmoothRunge,GPUChebDense,120,18.052,1.83452e+07,54.5102,8, 0.000287704,,0.000143683,0.000178947,0.000287704,
SmoothRunge,GPUChebDense,124,21.734,2.16174e+07,46.259,8, 0.000386301,,0.000127422,0.000181045,0.000386301,
Finished a list. std::bad_alloc
