functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothRunge,CPULinearSparse,8,0.001,9716,102923,4, 0.432059,,0.432059,0.2161,0.289422,
SmoothRunge,CPULinearSparse,12,0.032,13410,74571.2,4, 0.285866,,0.285866,0.15039,0.203585,
SmoothRunge,CPULinearSparse,16,0.001,15527,64403.9,4, 0.205543,,0.205543,0.0828506,0.10016,
SmoothRunge,CPULinearSparse,20,0.001,17877,55937.8,4, 0.119724,,0.119724,0.0717738,0.0980122,
SmoothRunge,CPULinearSparse,24,0.001,29755,33607.8,4, 0.0709798,,0.0692915,0.0596774,0.0709798,
SmoothRunge,CPULinearSparse,28,0.001,33844,29547.3,4, 0.051223,,0.0308924,0.051223,0.0505032,
SmoothRunge,CPULinearSparse,32,0.002,46958,21295.6,4, 0.0415814,,0.00820886,0.0415814,0.0273088,
SmoothRunge,CPULinearSparse,36,0.003,58638,17053.8,4, 0.0501993,,0.0501993,0.0329206,0.0418,
SmoothRunge,CPULinearSparse,40,0.002,82655,12098.5,4, 0.05346,,0.05346,0.0238171,0.0251343,
SmoothRunge,CPULinearSparse,44,0.003,103081,9701.11,4, 0.0460517,,0.0460517,0.0149441,0.0242787,
SmoothRunge,CPULinearSparse,48,0.005,142114,7036.6,4, 0.0348605,,0.0348605,0.0188374,0.0131094,
SmoothRunge,CPULinearSparse,52,0.005,161921,6175.85,4, 0.0251879,,0.0221178,0.0251879,0.0234479,
SmoothRunge,CPULinearSparse,56,0.008,199931,5001.73,4, 0.01844,,0.0111818,0.01844,0.0130269,
SmoothRunge,CPULinearSparse,60,0.01,243285,4110.41,4, 0.0149355,,0.00364238,0.0135122,0.0149355,
SmoothRunge,CPULinearSparse,64,0.013,291607,3429.27,4, 0.00915543,,0.00753113,0.00915543,0.00786567,
SmoothRunge,CPULinearSparse,68,0.017,357807,2794.8,4, 0.0155554,,0.0153224,0.00611346,0.0155554,
SmoothRunge,CPULinearSparse,72,0.025,436385,2291.55,4, 0.0195277,,0.0195277,0.00517814,0.00784528,
SmoothRunge,CPULinearSparse,76,0.032,501964,1992.17,4, 0.0173529,,0.0173529,0.00462345,0.0100236,
SmoothRunge,CPULinearSparse,80,0.042,590763,1692.73,4, 0.0135516,,0.0135516,0.00564164,0.00559599,
SmoothRunge,CPULinearSparse,84,0.04,668664,1495.52,4, 0.0111837,,0.00898178,0.00669639,0.0111837,
SmoothRunge,CPULinearSparse,88,0.039,795670,1256.8,4, 0.00725731,,0.00425391,0.00725731,0.00487018,
SmoothRunge,CPULinearSparse,92,0.046,873221,1145.19,4, 0.0071002,,0.00155603,0.00708397,0.0071002,
SmoothRunge,CPULinearSparse,96,0.051,992342,1007.72,4, 0.00673719,,0.00577242,0.00673719,0.00413102,
SmoothRunge,CPULinearSparse,100,0.082,1.158e+06,863.554,4, 0.00852866,,0.00729769,0.00603339,0.00852866,
SmoothRunge,CPULinearSparse,104,0.172,1.44871e+06,690.269,4, 0.0099135,,0.0099135,0.00452631,0.00330405,
SmoothRunge,CPULinearSparse,108,0.19,1.74874e+06,571.84,4, 0.00940245,,0.00940245,0.00252335,0.00558835,
SmoothRunge,CPULinearSparse,112,0.18,1.78911e+06,558.936,4, 0.00760553,,0.00760553,0.00446117,0.00316158,
SmoothRunge,CPULinearSparse,116,0.158,1.94376e+06,514.467,4, 0.00744859,,0.0052221,0.00744859,0.00673806,
SmoothRunge,CPULinearSparse,120,0.203,2.16773e+06,461.312,4, 0.0055491,,0.00209639,0.0055491,0.00244032,
SmoothRunge,CPULinearSparse,124,0.212,4.90192e+06,204.002,4, 0.0045429,,0.0011975,0.00408162,0.0045429,
SmoothRunge,CPULinearSparse,128,0.208,2.52582e+06,395.911,4, 0.0044405,,0.0044405,0.00279312,0.0026311,
SmoothRunge,CPULinearSparse,132,0.299,2.94666e+06,339.367,4, 0.00557274,,0.00433008,0.00182373,0.00557274,
SmoothRunge,CPULinearSparse,136,0.234,3.23715e+06,308.914,4, 0.00625516,,0.00625516,0.00149539,0.00181105,
