functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,CPUBicubicQuad,8,0,6.11927e+08,1.63418,8, 0.106103,,0.066297,0.106103,0.081542,
NonsmoothAbs,CPUBicubicQuad,12,0,1.99876e+09,0.500311,8, 0.0331385,,0.0331385,0.0231267,0.0285629,
NonsmoothAbs,CPUBicubicQuad,16,0,3.88542e+09,0.257373,8, 0.020831,,0.020831,0.0158655,0.0140226,
NonsmoothAbs,CPUBicubicQuad,20,0,6.10927e+09,0.163686,8, 0.0122648,,0.0122648,0.00886736,0.0118755,
NonsmoothAbs,CPUBicubicQuad,24,0,9.0928e+09,0.109977,8, 0.00797606,,0.00659426,0.00797606,0.00739415,
NonsmoothAbs,CPUBicubicQuad,28,0,1.19097e+10,0.0839652,8, 0.00720176,,0.00519068,0.00666511,0.00720176,
NonsmoothAbs,CPUBicubicQuad,32,0,1.51799e+10,0.0658767,8, 0.00553948,,0.00553948,0.0043404,0.00504798,
NonsmoothAbs,CPUBicubicQuad,36,0,2.01208e+10,0.0496997,8, 0.00491499,,0.00491499,0.0042884,0.00486571,
NonsmoothAbs,CPUBicubicQuad,40,0,2.29407e+10,0.0435907,8, 0.00391249,,0.00372005,0.00391249,0.00376027,
NonsmoothAbs,CPUBicubicQuad,44,0,2.70066e+10,0.037028,8, 0.00350691,,0.00304694,0.00271317,0.00350691,
NonsmoothAbs,CPUBicubicQuad,48,0,3.03512e+10,0.0329477,8, 0.00302502,,0.00302502,0.00274758,0.0029746,
NonsmoothAbs,CPUBicubicQuad,52,0,3.47119e+10,0.0288085,8, 0.00264782,,0.0026226,0.00264782,0.0026091,
NonsmoothAbs,CPUBicubicQuad,56,0,4.45974e+10,0.0224228,8, 0.00244428,,0.00199251,0.0019156,0.00244428,
NonsmoothAbs,CPUBicubicQuad,60,0,5.03977e+10,0.0198422,8, 0.0020996,,0.0020996,0.00191999,0.0019955,
NonsmoothAbs,CPUBicubicQuad,64,0,4.69641e+10,0.0212928,8, 0.00205788,,0.0019123,0.0019413,0.00205788,
NonsmoothAbs,CPUBicubicQuad,68,0,5.6428e+10,0.0177217,8, 0.00199585,,0.0015262,0.00145728,0.00199585,
NonsmoothAbs,CPUBicubicQuad,72,0,5.58685e+10,0.0178992,8, 0.00176468,,0.00133684,0.00142478,0.00176468,
NonsmoothAbs,CPUBicubicQuad,76,0,6.29281e+10,0.0158912,8, 0.00257464,,0.00119394,0.00150345,0.00257464,
NonsmoothAbs,CPUBicubicQuad,80,0,6.90081e+10,0.0144911,8, 0.00184651,,0.00109875,0.00115975,0.00184651,
NonsmoothAbs,CPUBicubicQuad,84,0,7.5462e+10,0.0132517,8, 0.00196821,,0.00120094,0.00110192,0.00196821,
NonsmoothAbs,CPUBicubicQuad,88,0,8.37415e+10,0.0119415,8, 0.0022036,,0.00115326,0.00120987,0.0022036,
NonsmoothAbs,CPUBicubicQuad,92,0,9.09314e+10,0.0109973,8, 0.00152814,,0.00100336,0.000959984,0.00152814,
