function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_runge_abs,CPU-bicubic-sparse,8,0.008,259287,3856.73,4, 0.098844,,0.0740529,0.098844,0.0842392,
Nonsmooth_runge_abs,CPU-bicubic-sparse,12,0.148,43427,23027.1,4, 0.103035,,0.0421438,0.0484608,0.103035,
Nonsmooth_runge_abs,CPU-bicubic-sparse,16,0.035,80625,12403.1,4, 0.427524,,0.133976,0.172842,0.427524,
Nonsmooth_runge_abs,CPU-bicubic-sparse,20,0.004,122578,8158.07,4, 1.86317,,0.683805,0.655259,1.86317,
Nonsmooth_runge_abs,CPU-bicubic-sparse,24,0.006,164136,6092.51,4, 3.68274,,1.1805,2.57216,3.68274,
Nonsmooth_runge_abs,CPU-bicubic-sparse,28,0.01,252612,3958.64,4, 19.0462,,4.39618,6.55754,19.0462,
Nonsmooth_runge_abs,CPU-bicubic-sparse,32,0.015,291665,3428.59,4, 30.837,,5.63635,21.5568,30.837,
Nonsmooth_runge_abs,CPU-bicubic-sparse,36,0.024,392159,2549.99,4, 45.5213,,12.9908,36.3396,45.5213,
Nonsmooth_runge_abs,CPU-bicubic-sparse,40,0.032,624967,1600.08,4, 124.467,,27.7003,47.9236,124.467,
Nonsmooth_runge_abs,CPU-bicubic-sparse,44,0.042,817732,1222.89,4, 183.994,,114.18,107.654,183.994,
Nonsmooth_runge_abs,CPU-bicubic-sparse,48,0.053,882149,1133.6,4, 260.866,,119.851,260.866,241.486,
Nonsmooth_runge_abs,CPU-bicubic-sparse,52,0.065,872487,1146.15,4, 548.169,,128.62,165.465,548.169,
Nonsmooth_runge_abs,CPU-bicubic-sparse,56,0.081,1.14538e+06,873.077,4, 1115.13,,161.599,332.369,1115.13,
Nonsmooth_runge_abs,CPU-bicubic-sparse,60,0.095,1.13874e+06,878.165,4, 1680.81,,87.5562,698.162,1680.81,
Nonsmooth_runge_abs,CPU-bicubic-sparse,64,0.126,1.41657e+06,705.932,4, 2165.46,,500.495,698.79,2165.46,
Nonsmooth_runge_abs,CPU-bicubic-sparse,68,0.153,1.97176e+06,507.161,4, 2088.31,,396.962,734.501,2088.31,
Nonsmooth_runge_abs,CPU-bicubic-sparse,72,0.183,2.34006e+06,427.339,4, 2492.43,,767.154,1490.52,2492.43,
Nonsmooth_runge_abs,CPU-bicubic-sparse,76,0.209,2.31014e+06,432.874,4, 4290.49,,562.412,2370.8,4290.49,
Nonsmooth_runge_abs,CPU-bicubic-sparse,80,0.246,3.09639e+06,322.956,4, 6017.52,,1188.69,3269.68,6017.52,
Nonsmooth_runge_abs,CPU-bicubic-sparse,84,0.284,3.12878e+06,319.613,4, 8394.61,,1864.34,4948.09,8394.61,
Nonsmooth_runge_abs,CPU-bicubic-sparse,88,0.325,4.05804e+06,246.425,4, 10664.8,,2655.81,6602.4,10664.8,
Nonsmooth_runge_abs,CPU-bicubic-sparse,92,0.368,3.97519e+06,251.56,4, 6814.71,,2158.29,4068.17,6814.71,
Nonsmooth_runge_abs,CPU-bicubic-sparse,96,0.417,4.98794e+06,200.484,4, 24717.6,,5491.17,18311.4,24717.6,
Nonsmooth_runge_abs,CPU-bicubic-sparse,100,0.488,5.09984e+06,196.084,4, 45359.8,,13776.7,33369.7,45359.8,
Nonsmooth_runge_abs,CPU-bicubic-sparse,104,0.544,6.43244e+06,155.462,4, 27606.7,,8864.84,18482.3,27606.7,
Nonsmooth_runge_abs,CPU-bicubic-sparse,108,0.601,6.38203e+06,156.69,4, 49220.2,,6151.72,18031.7,49220.2,
Nonsmooth_runge_abs,CPU-bicubic-sparse,112,0.671,7.95758e+06,125.666,4, 77096.7,,24175,30038.4,77096.7,
