functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
SmoothExp,GPULinearSparse,8,0.107,353462,2829.16,8, 0.477316,,0.477316,0.396586,0.448935,
SmoothExp,GPULinearSparse,12,0.002,73962,13520.5,8, 0.342585,,0.342585,0.229057,0.319787,
SmoothExp,GPULinearSparse,16,0.004,75518,13241.9,8, 0.213576,,0.213576,0.155681,0.153989,
SmoothExp,GPULinearSparse,20,0.007,86677,11537.1,8, 0.145746,,0.125142,0.0992046,0.145746,
SmoothExp,GPULinearSparse,24,0.011,101949,9808.83,8, 0.0982997,,0.0675576,0.0900347,0.0982997,
SmoothExp,GPULinearSparse,28,0.017,113661,8798.09,8, 0.0882237,,0.0302601,0.0757914,0.0882237,
SmoothExp,GPULinearSparse,32,0.026,132953,7521.45,8, 0.0621771,,0.00801628,0.0621771,0.0356021,
SmoothExp,GPULinearSparse,36,0.041,143812,6953.52,8, 0.0637667,,0.052795,0.048686,0.0637667,
SmoothExp,GPULinearSparse,40,0.065,169253,5908.31,8, 0.0547065,,0.0547065,0.0332074,0.031309,
SmoothExp,GPULinearSparse,44,0.087,193788,5160.28,8, 0.0460428,,0.0460428,0.0222262,0.0437716,
SmoothExp,GPULinearSparse,48,0.115,212676,4701.99,8, 0.0342866,,0.0342866,0.0306042,0.0168204,
SmoothExp,GPULinearSparse,52,0.155,238462,4193.54,8, 0.0412834,,0.022416,0.0412834,0.0341722,
SmoothExp,GPULinearSparse,56,0.208,250528,3991.57,8, 0.030136,,0.0117472,0.030136,0.0158292,
SmoothExp,GPULinearSparse,60,0.276,288305,3468.55,8, 0.0269764,,0.00294061,0.0216165,0.0269764,
SmoothExp,GPULinearSparse,64,0.31,300890,3323.47,8, 0.0144024,,0.00616682,0.0144024,0.0105077,
SmoothExp,GPULinearSparse,68,0.388,324880,3078.06,8, 0.0223622,,0.0156467,0.00978329,0.0223622,
SmoothExp,GPULinearSparse,72,0.478,345597,2893.54,8, 0.0192165,,0.0192165,0.00784293,0.00926579,
SmoothExp,GPULinearSparse,76,0.537,372297,2686.03,8, 0.0180138,,0.0172394,0.00667076,0.0180138,
SmoothExp,GPULinearSparse,80,0.515,432115,2314.2,8, 0.0135397,,0.0135397,0.00798015,0.00757643,
SmoothExp,GPULinearSparse,84,0.634,465639,2147.59,8, 0.0159917,,0.00915,0.00958796,0.0159917,
SmoothExp,GPULinearSparse,88,0.726,500591,1997.64,8, 0.0103435,,0.00450456,0.0103435,0.00584099,
SmoothExp,GPULinearSparse,92,0.882,542341,1843.86,8, 0.0129047,,0.00142056,0.0100778,0.0129047,
SmoothExp,GPULinearSparse,96,0.931,581792,1718.83,8, 0.00964605,,0.00490407,0.00964605,0.00565134,
SmoothExp,GPULinearSparse,100,1.212,603603,1656.72,8, 0.0122458,,0.00739969,0.00855579,0.0122458,
SmoothExp,GPULinearSparse,104,1.315,653822,1529.47,8, 0.00978233,,0.00978233,0.00632703,0.00455324,
SmoothExp,GPULinearSparse,108,1.48,702333,1423.83,8, 0.0101128,,0.00923975,0.00350829,0.0101128,
SmoothExp,GPULinearSparse,112,1.691,774453,1291.23,8, 0.0074981,,0.0074981,0.00721209,0.00441649,
SmoothExp,GPULinearSparse,116,1.826,812773,1230.36,8, 0.0117738,,0.00512242,0.0117738,0.00965332,
SmoothExp,GPULinearSparse,120,2.079,881710,1134.16,8, 0.00888197,,0.00225357,0.00888197,0.00340321,
SmoothExp,GPULinearSparse,124,2.306,953693,1048.56,8, 0.00810375,,0.00104462,0.00645363,0.00810375,
SmoothExp,GPULinearSparse,128,2.559,1.00026e+06,999.738,8, 0.00437757,,0.00378798,0.00437757,0.00368951,
SmoothExp,GPULinearSparse,132,2.869,1.08609e+06,920.737,8, 0.00797026,,0.00434936,0.00295564,0.00797026,
SmoothExp,GPULinearSparse,136,3.134,1.17114e+06,853.872,8, 0.00610022,,0.00610022,0.00228719,0.00247866,
SmoothExp,GPULinearSparse,140,3.451,1.28215e+06,779.939,8, 0.00664488,,0.00590355,0.00234378,0.00664488,
SmoothExp,GPULinearSparse,144,3.718,1.34849e+06,741.571,8, 0.0048363,,0.0048363,0.0033189,0.0030322,
SmoothExp,GPULinearSparse,148,4.075,1.46516e+06,682.518,8, 0.00663782,,0.00319763,0.0039767,0.00663782,
SmoothExp,GPULinearSparse,152,4.55,1.53266e+06,652.463,8, 0.00432221,,0.00129029,0.00432221,0.00194474,
SmoothExp,GPULinearSparse,156,4.816,1.65976e+06,602.497,8, 0.00565824,,0.000835858,0.00448347,0.00565824,
SmoothExp,GPULinearSparse,160,5.177,1.84883e+06,540.884,8, 0.00429048,,0.0029437,0.00429048,0.00259361,
SmoothExp,GPULinearSparse,164,5.679,1.95936e+06,510.372,8, 0.0056094,,0.00288422,0.00373895,0.0056094,
SmoothExp,GPULinearSparse,168,6.129,2.09266e+06,477.86,8, 0.00418533,,0.00418533,0.00279875,0.00153591,
SmoothExp,GPULinearSparse,172,6.569,2.69629e+06,370.88,8, 0.00478466,,0.00412509,0.00153758,0.00478466,
SmoothExp,GPULinearSparse,176,7.009,2.79793e+06,357.407,8, 0.00359264,,0.00337589,0.00359264,0.00220725,
SmoothExp,GPULinearSparse,180,7.546,2.91161e+06,343.453,8, 0.00610863,,0.00223518,0.00610863,0.00485574,
SmoothExp,GPULinearSparse,184,7.968,3.10864e+06,321.685,8, 0.00465126,,0.000844114,0.00465126,0.00120499,
SmoothExp,GPULinearSparse,188,8.51,3.24467e+06,308.197,8, 0.00417455,,0.000720388,0.0032917,0.00417455,
SmoothExp,GPULinearSparse,192,9.004,3.48217e+06,287.178,8, 0.00241497,,0.00241497,0.00218567,0.00195238,
SmoothExp,GPULinearSparse,196,9.805,3.72971e+06,268.117,8, 0.00424452,,0.00203793,0.00135963,0.00424452,
SmoothExp,GPULinearSparse,200,10.45,3.73637e+06,267.64,8, 0.00309197,,0.00309197,0.000929213,0.00109286,
SmoothExp,GPULinearSparse,204,10.889,3.93957e+06,253.835,8, 0.00363243,,0.00309001,0.00124574,0.00363243,
SmoothExp,GPULinearSparse,208,11.648,4.14721e+06,241.126,8, 0.00253011,,0.00253011,0.00182689,0.00172338,
SmoothExp,GPULinearSparse,212,12.273,4.45637e+06,224.398,8, 0.00373055,,0.00165181,0.0022041,0.00373055,
SmoothExp,GPULinearSparse,216,13.112,4.6702e+06,214.124,8, 0.00246416,,0.000570964,0.00246416,0.0009201,
SmoothExp,GPULinearSparse,220,13.627,4.8482e+06,206.262,8, 0.00323515,,0.000672548,0.00258875,0.00323515,
SmoothExp,GPULinearSparse,224,14.58,5.10704e+06,195.808,8, 0.00251147,,0.0020065,0.00251147,0.00151528,
SmoothExp,GPULinearSparse,228,15.495,5.2769e+06,189.505,8, 0.00335698,,0.00154423,0.0022381,0.00335698,
SmoothExp,GPULinearSparse,232,16.37,5.58493e+06,179.053,8, 0.00240493,,0.00240493,0.00170989,0.000793789,
SmoothExp,GPULinearSparse,236,16.976,5.76045e+06,173.598,8, 0.00288501,,0.00239434,0.000742064,0.00288501,
SmoothExp,GPULinearSparse,240,18.035,6.0865e+06,164.298,8, 0.00219288,,0.00196371,0.00219288,0.0014084,
SmoothExp,GPULinearSparse,244,18.881,6.33146e+06,157.941,8, 0.00383125,,0.00127905,0.00383125,0.00302677,
SmoothExp,GPULinearSparse,248,19.754,6.5897e+06,151.752,8, 0.00290408,,0.000405088,0.00290408,0.000744811,
SmoothExp,GPULinearSparse,252,20.672,6.84723e+06,146.045,8, 0.00261727,,0.000597651,0.00206944,0.00261727,
SmoothExp,GPULinearSparse,256,21.989,7.01814e+06,142.488,8, 0.00169917,,0.00169917,0.00138352,0.00124891,
SmoothExp,GPULinearSparse,260,23.291,7.50353e+06,133.271,8, 0.00273437,,0.00120286,0.000822158,0.00273437,
SmoothExp,GPULinearSparse,264,24.437,7.71756e+06,129.575,8, 0.00191407,,0.00191407,0.000534759,0.000666485,
SmoothExp,GPULinearSparse,268,25.766,8.11244e+06,123.268,8, 0.00238157,,0.00192586,0.000819601,0.00238157,
SmoothExp,GPULinearSparse,272,26.639,8.74458e+06,114.356,8, 0.0015915,,0.0015915,0.00119484,0.00112918,
SmoothExp,GPULinearSparse,276,24.975,9.31031e+06,107.408,8, 0.00248522,,0.0010278,0.00146389,0.00248522,
SmoothExp,GPULinearSparse,280,25.372,9.68105e+06,103.295,8, 0.00166251,,0.000294049,0.00166251,0.000585961,
SmoothExp,GPULinearSparse,284,25.927,1.0085e+07,99.1569,8, 0.00216772,,0.000545733,0.00174025,0.00216772,
SmoothExp,GPULinearSparse,288,27.879,1.06019e+07,94.3225,8, 0.00169571,,0.00146619,0.00169571,0.00104532,
SmoothExp,GPULinearSparse,292,28.867,1.21708e+07,82.1639,8, 0.00228177,,0.000966625,0.00150169,0.00228177,
SmoothExp,GPULinearSparse,296,30.19,1.18393e+07,84.4645,8, 0.00158111,,0.00158111,0.00111372,0.00052484,
SmoothExp,GPULinearSparse,300,31.795,1.2199e+07,81.9737,8, 0.00199044,,0.00159473,0.000438465,0.00199044,
SmoothExp,GPULinearSparse,304,32.43,1.26147e+07,79.2725,8, 0.00153961,,0.00131419,0.00153961,0.000959953,
SmoothExp,GPULinearSparse,308,34.783,1.31729e+07,75.9135,8, 0.00269726,,0.000831759,0.00269726,0.00209233,
