function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,CPU-linear-sparse,8,0.022,2.76945e+06,361.083,4, 0.140203,,0.140203,0.0280519,0.0185588,
Nonsmooth_sqrt,CPU-linear-sparse,12,0.001,2.81306e+06,355.485,4, 0.0870173,,0.0870173,0.018028,0.0128243,
Nonsmooth_sqrt,CPU-linear-sparse,16,0.017,1.21061e+07,82.6028,4, 0.0611646,,0.0611646,0.0114985,0.00630411,
Nonsmooth_sqrt,CPU-linear-sparse,20,0.002,4.20976e+06,237.543,4, 0.0424922,,0.0424922,0.0105586,0.0064996,
Nonsmooth_sqrt,CPU-linear-sparse,24,0.02,5.90749e+06,169.277,4, 0.0221763,,0.0221763,0.00827332,0.00408332,
Nonsmooth_sqrt,CPU-linear-sparse,28,0.05,4.21002e+06,237.529,4, 0.0126843,,0.0126843,0.00729036,0.0035943,
Nonsmooth_sqrt,CPU-linear-sparse,32,0.033,5.56618e+06,179.656,4, 0.00665554,,0.00665554,0.00590006,0.0023533,
Nonsmooth_sqrt,CPU-linear-sparse,36,0.031,76094,13141.6,4, 0.017853,,0.017853,0.00513439,0.00341658,
Nonsmooth_sqrt,CPU-linear-sparse,40,0.046,5.62194e+06,177.875,4, 0.0194846,,0.0194846,0.00365367,0.00195324,
Nonsmooth_sqrt,CPU-linear-sparse,44,0.038,5.64335e+06,177.2,4, 0.0194069,,0.0194069,0.00289166,0.00159351,
Nonsmooth_sqrt,CPU-linear-sparse,48,0.061,5.72387e+06,174.707,4, 0.0156433,,0.0156433,0.00271833,0.00136404,
Nonsmooth_sqrt,CPU-linear-sparse,52,0.068,5.69872e+06,175.478,4, 0.0100519,,0.0100519,0.00280053,0.00176662,
