functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothRungeAbs,GPUBicubicSparse,8,0.187,413232,2419.95,8, 0.0988643,,0.0740217,0.0988643,0.0727927,
NonsmoothRungeAbs,GPUBicubicSparse,12,0.011,154201,6485.04,8, 0.0313598,,0.0243146,0.0313598,0.029515,
NonsmoothRungeAbs,GPUBicubicSparse,16,0.026,218569,4575.21,8, 0.0144296,,0.0144275,0.00960404,0.0144296,
NonsmoothRungeAbs,GPUBicubicSparse,20,0.058,302287,3308.11,8, 0.0112397,,0.0112397,0.00633232,0.0100476,
NonsmoothRungeAbs,GPUBicubicSparse,24,0.112,459287,2177.29,8, 0.0121237,,0.0100895,0.00625856,0.0121237,
NonsmoothRungeAbs,GPUBicubicSparse,28,0.178,572323,1747.27,8, 0.0138482,,0.0138482,0.00484337,0.0119527,
NonsmoothRungeAbs,GPUBicubicSparse,32,0.272,751276,1331.07,8, 0.0155313,,0.0155313,0.00441243,0.00507783,
NonsmoothRungeAbs,GPUBicubicSparse,36,0.496,882880,1132.66,8, 0.00834258,,0.00834258,0.00408667,0.00503771,
NonsmoothRungeAbs,GPUBicubicSparse,40,0.679,1.05129e+06,951.212,8, 0.00790779,,0.00534124,0.00409765,0.00790779,
NonsmoothRungeAbs,GPUBicubicSparse,44,0.815,1.15132e+06,868.567,8, 0.0084215,,0.0036548,0.00430869,0.0084215,
NonsmoothRungeAbs,GPUBicubicSparse,48,1.06,1.37119e+06,729.295,8, 0.00495654,,0.00351923,0.00495654,0.00359077,
NonsmoothRungeAbs,GPUBicubicSparse,52,1.467,1.55583e+06,642.743,8, 0.00565913,,0.00431201,0.00565913,0.00405941,
NonsmoothRungeAbs,GPUBicubicSparse,56,1.842,1.69244e+06,590.864,8, 0.00597291,,0.00597291,0.00500827,0.0059538,
NonsmoothRungeAbs,GPUBicubicSparse,60,2.255,1.85412e+06,539.34,8, 0.00766451,,0.00766451,0.0042527,0.00647962,
NonsmoothRungeAbs,GPUBicubicSparse,64,2.679,1.83238e+07,54.5739,8, 0.00860007,,0.00860007,0.00353907,0.002931,
NonsmoothRungeAbs,GPUBicubicSparse,68,3.392,2.42154e+06,412.96,8, 0.00520658,,0.00520658,0.00290822,0.00344819,
NonsmoothRungeAbs,GPUBicubicSparse,72,4.058,3.14382e+06,318.085,8, 0.00488028,,0.00399009,0.00236522,0.00488028,
NonsmoothRungeAbs,GPUBicubicSparse,76,4.836,3.54246e+06,282.29,8, 0.00526794,,0.00316996,0.00189699,0.00526794,
NonsmoothRungeAbs,GPUBicubicSparse,80,5.14,3.7372e+06,267.58,8, 0.00247967,,0.00247967,0.00159525,0.00243885,
NonsmoothRungeAbs,GPUBicubicSparse,84,6.313,3.93542e+06,254.102,8, 0.00298496,,0.00279128,0.00161115,0.00298496,
NonsmoothRungeAbs,GPUBicubicSparse,88,7.177,4.38182e+06,228.215,8, 0.00420607,,0.00404082,0.00163968,0.00420607,
NonsmoothRungeAbs,GPUBicubicSparse,92,8.396,4.79906e+06,208.374,8, 0.0053613,,0.0053613,0.00169312,0.00447068,
NonsmoothRungeAbs,GPUBicubicSparse,96,9.772,5.1399e+06,194.556,8, 0.00619328,,0.00619328,0.00174946,0.0020886,
NonsmoothRungeAbs,GPUBicubicSparse,100,11.311,5.69056e+06,175.73,8, 0.00386032,,0.00386032,0.00183361,0.00260138,
NonsmoothRungeAbs,GPUBicubicSparse,104,12.796,6.02204e+06,166.057,8, 0.00372421,,0.00300832,0.00195772,0.00372421,
NonsmoothRungeAbs,GPUBicubicSparse,108,13.959,6.56747e+06,152.266,8, 0.00392636,,0.00248922,0.00215349,0.00392636,
NonsmoothRungeAbs,GPUBicubicSparse,112,16.11,7.18241e+06,139.229,8, 0.0025666,,0.00214571,0.0025666,0.00184988,
NonsmoothRungeAbs,GPUBicubicSparse,116,18.202,7.61724e+06,131.281,8, 0.00298696,,0.00211758,0.00298696,0.00228548,
NonsmoothRungeAbs,GPUBicubicSparse,120,18.921,8.32233e+06,120.159,8, 0.00333336,,0.00310693,0.00270084,0.00333336,
NonsmoothRungeAbs,GPUBicubicSparse,124,20.854,8.70412e+06,114.888,8, 0.00417105,,0.00417105,0.00238691,0.00352925,
NonsmoothRungeAbs,GPUBicubicSparse,128,24.549,9.36864e+06,106.739,8, 0.00486731,,0.00486731,0.002,0.00168439,
NonsmoothRungeAbs,GPUBicubicSparse,132,26.529,1.03302e+07,96.8037,8, 0.00309213,,0.00309213,0.00171511,0.00204266,
NonsmoothRungeAbs,GPUBicubicSparse,136,27.29,1.09902e+07,90.9899,8, 0.00300001,,0.00243636,0.0013663,0.00300001,
NonsmoothRungeAbs,GPUBicubicSparse,140,28.423,1.19583e+07,83.6238,8, 0.00321684,,0.00202906,0.0011695,0.00321684,
NonsmoothRungeAbs,GPUBicubicSparse,144,31.18,1.26371e+07,79.1322,8, 0.0017867,,0.0017867,0.00101478,0.0015589,
NonsmoothRungeAbs,GPUBicubicSparse,148,35.42,1.35567e+07,73.7643,8, 0.00186062,,0.00171558,0.0010756,0.00186062,
NonsmoothRungeAbs,GPUBicubicSparse,152,39.164,1.44375e+07,69.2641,8, 0.00272191,,0.00251807,0.001091,0.00272191,
NonsmoothRungeAbs,GPUBicubicSparse,156,40.831,1.54092e+07,64.8963,8, 0.00340033,,0.00340033,0.00117885,0.00294966,
NonsmoothRungeAbs,GPUBicubicSparse,160,46.537,1.63947e+07,60.9952,8, 0.00403598,,0.00403598,0.00126925,0.00144609,
NonsmoothRungeAbs,GPUBicubicSparse,164,51.396,1.79066e+07,55.8453,8, 0.00255053,,0.00255053,0.00138786,0.0019094,
NonsmoothRungeAbs,GPUBicubicSparse,168,54.271,1.86748e+07,53.548,8, 0.0024975,,0.0020156,0.00172375,0.0024975,
NonsmoothRungeAbs,GPUBicubicSparse,172,57.309,2.05326e+07,48.703,8, 0.00275902,,0.00170959,0.00176039,0.00275902,
