function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,CPU-bicubic-sparse,8,0.219,85832,11650.7,8, 0.0117411,,0.0117411,0.00783483,0.00459801,
Nonsmooth_sqrt,CPU-bicubic-sparse,12,0.02,107980,9260.97,8, 0.0107646,,0.0107646,0.00568572,0.0044395,
Nonsmooth_sqrt,CPU-bicubic-sparse,16,0.04,164672,6072.68,8, 0.00893795,,0.00893795,0.0021003,0.0012635,
Nonsmooth_sqrt,CPU-bicubic-sparse,20,0.014,222186,4500.73,8, 0.0108805,,0.0108805,0.0024351,0.00134125,
Nonsmooth_sqrt,CPU-bicubic-sparse,24,0.064,366906,2725.49,8, 0.00611345,,0.00611345,0.00115072,0.000596744,
Nonsmooth_sqrt,CPU-bicubic-sparse,28,0.083,509589,1962.37,8, 0.00487252,,0.00487252,0.000876032,0.000487676,
Nonsmooth_sqrt,CPU-bicubic-sparse,32,0.167,775603,1289.32,8, 0.00627035,,0.00627035,0.000980908,0.000742116,
Nonsmooth_sqrt,CPU-bicubic-sparse,36,0.335,1.01298e+06,987.185,8, 0.00240367,,0.00240367,0.000583817,0.000344577,
Nonsmooth_sqrt,CPU-bicubic-sparse,40,0.236,1.38656e+06,721.212,8, 0.0025615,,0.0025615,0.00074166,0.000487759,
Nonsmooth_sqrt,CPU-bicubic-sparse,44,0.248,1.55548e+06,642.887,8, 0.00207996,,0.00207996,0.000434625,0.000261038,
Nonsmooth_sqrt,CPU-bicubic-sparse,48,0.326,1.95919e+06,510.414,8, 0.00179864,,0.00179864,0.000367257,0.000239147,
Nonsmooth_sqrt,CPU-bicubic-sparse,52,0.391,2.71324e+06,368.563,8, 0.00326959,,0.00326959,0.000526266,0.000331365,
Nonsmooth_sqrt,CPU-bicubic-sparse,56,0.414,3.29276e+06,303.696,8, 0.00206264,,0.00206264,0.000294471,0.000183813,
Nonsmooth_sqrt,CPU-bicubic-sparse,60,3.398,3.40054e+06,294.071,8, 0.0024185,,0.0024185,0.000432113,0.00026585,
Nonsmooth_sqrt,CPU-bicubic-sparse,64,0.536,4.56403e+06,219.105,8, 0.00137381,,0.00137381,0.000266311,0.000152524,
Nonsmooth_sqrt,CPU-bicubic-sparse,68,1.032,5.86437e+06,170.521,8, 0.00120535,,0.00120535,0.000236098,0.000144757,
Nonsmooth_sqrt,CPU-bicubic-sparse,72,0.776,6.17965e+06,161.821,8, 0.00163747,,0.00163747,0.000348369,0.00020678,
Nonsmooth_sqrt,CPU-bicubic-sparse,76,0.871,7.30228e+06,136.943,8, 0.00112632,,0.00112632,0.000184246,0.000116804,
Nonsmooth_sqrt,CPU-bicubic-sparse,80,1.037,8.46172e+06,118.179,8, 0.00166731,,0.00166731,0.000287873,0.00019076,
Nonsmooth_sqrt,CPU-bicubic-sparse,84,1.208,1.0062e+07,99.3841,8, 0.000963507,,0.000963507,0.000164043,0.00010506,
Nonsmooth_sqrt,CPU-bicubic-sparse,88,1.438,1.13135e+07,88.39,8, 0.000976907,,0.000976907,0.000159824,9.30132e-05,
Nonsmooth_sqrt,CPU-bicubic-sparse,92,1.478,2.42883e+07,41.1721,8, 0.00128002,,0.00128002,0.00022596,0.000146604,
Nonsmooth_sqrt,CPU-bicubic-sparse,96,1.679,1.40212e+07,71.3204,8, 0.000782639,,0.000782639,0.000130676,9.68636e-05,
Nonsmooth_sqrt,CPU-bicubic-sparse,100,1.662,2.64309e+07,37.8345,8, 0.00108423,,0.00108423,0.000202596,0.000124882,
