function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,CPU-DCT-nopad,8,0.001,6773,147645,8, 1.07172,,0.845609,0.926044,1.07172,
Nonsmooth_sqrt,CPU-DCT-nopad,12,0.005,17677,56570.7,8, 0.896494,,0.806965,0.891415,0.896494,
Nonsmooth_sqrt,CPU-DCT-nopad,16,0.004,24876,40199.4,8, 0.886308,,0.790168,0.874979,0.886308,
Nonsmooth_sqrt,CPU-DCT-nopad,20,0.023,31365,31882.7,8, 0.88002,,0.780565,0.865228,0.88002,
Nonsmooth_sqrt,CPU-DCT-nopad,24,0.032,143797,6954.25,8, 0.875767,,0.77423,0.858817,0.875767,
Nonsmooth_sqrt,CPU-DCT-nopad,28,0.015,96095,10406.4,8, 0.862281,,0.769667,0.854267,0.862281,
Nonsmooth_sqrt,CPU-DCT-nopad,32,0.017,159262,6278.96,8, 0.861614,,0.766182,0.850875,0.861614,
Nonsmooth_sqrt,CPU-DCT-nopad,36,0.044,170130,5877.86,8, 0.861011,,0.780611,0.848248,0.861011,
Nonsmooth_sqrt,CPU-DCT-nopad,40,0.059,269814,3706.26,8, 0.860479,,0.776407,0.846153,0.860479,
Nonsmooth_sqrt,CPU-DCT-nopad,44,0.016,238871,4186.36,8, 0.853146,,0.772964,0.844443,0.853146,
Nonsmooth_sqrt,CPU-DCT-nopad,48,0.054,406543,2459.76,8, 0.853481,,0.770087,0.843022,0.853481,
Nonsmooth_sqrt,CPU-DCT-nopad,52,0.019,627686,1593.15,8, 0.853722,,0.767648,0.824073,0.853722,
Nonsmooth_sqrt,CPU-DCT-nopad,56,0.033,614446,1627.48,8, 0.853898,,0.765555,0.824333,0.853898,
Nonsmooth_sqrt,CPU-DCT-nopad,60,0.085,592193,1688.64,8, 0.848913,,0.76374,0.824556,0.848913,
Nonsmooth_sqrt,CPU-DCT-nopad,64,0.035,597544,1673.52,8, 0.849434,,0.762153,0.824751,0.849434,
Nonsmooth_sqrt,CPU-DCT-nopad,68,0.041,1.16769e+06,856.389,8, 0.849869,,0.769586,0.824922,0.849869,
Nonsmooth_sqrt,CPU-DCT-nopad,72,0.082,721565,1385.88,8, 0.850234,,0.767807,0.825074,0.850234,
Nonsmooth_sqrt,CPU-DCT-nopad,76,0.044,1.51494e+06,660.093,8, 0.846471,,0.766224,0.825209,0.846471,
Nonsmooth_sqrt,CPU-DCT-nopad,80,0.091,764912,1307.34,8, 0.847013,,0.764807,0.82533,0.847013,
Nonsmooth_sqrt,CPU-DCT-nopad,84,0.061,1.23041e+06,812.736,8, 0.847485,,0.763532,0.82544,0.847485,
Nonsmooth_sqrt,CPU-DCT-nopad,88,0.033,1.35775e+06,736.51,8, 0.847901,,0.762379,0.825539,0.847901,
Nonsmooth_sqrt,CPU-DCT-nopad,92,0.049,2.18888e+06,456.855,8, 0.844882,,0.76133,0.82563,0.844882,
Nonsmooth_sqrt,CPU-DCT-nopad,96,0.096,1.29295e+06,773.424,8, 0.845401,,0.760372,0.825712,0.845401,
Nonsmooth_sqrt,CPU-DCT-nopad,100,0.088,1.77479e+06,563.448,8, 0.845865,,0.76543,0.825788,0.845865,
Nonsmooth_sqrt,CPU-DCT-nopad,104,0.04,1.96354e+06,509.284,8, 0.846284,,0.764371,0.825858,0.846284,
Nonsmooth_sqrt,CPU-DCT-nopad,108,0.082,1.73031e+06,577.932,8, 0.843766,,0.763394,0.825923,0.843766,
Nonsmooth_sqrt,CPU-DCT-nopad,112,0.06,1.80124e+06,555.172,8, 0.844251,,0.762489,0.825983,0.844251,
Nonsmooth_sqrt,CPU-DCT-nopad,116,0.061,3.30589e+06,302.49,8, 0.844693,,0.761649,0.818362,0.844693,
Nonsmooth_sqrt,CPU-DCT-nopad,120,0.176,1.5065e+06,663.788,8, 0.845097,,0.760866,0.818665,0.845097,
Nonsmooth_sqrt,CPU-DCT-nopad,124,0.063,4.07649e+06,245.309,8, 0.842938,,0.760135,0.818949,0.842938,
Nonsmooth_sqrt,CPU-DCT-nopad,128,0.036,1.5472e+06,646.329,8, 0.843389,,0.759451,0.819215,0.843389,
Nonsmooth_sqrt,CPU-DCT-nopad,132,0.063,2.58288e+06,387.165,8, 0.843805,,0.763282,0.819466,0.843805,
