function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_abs,CPU-linear-sparse,8,0.003,3.49398e+06,286.207,8, 0.485522,,0.485522,0.23264,0.305251,
Nonsmooth_abs,CPU-linear-sparse,12,0.002,5.12537e+06,195.108,8, 0.342779,,0.342779,0.176703,0.291589,
Nonsmooth_abs,CPU-linear-sparse,16,0.001,4.31474e+06,231.764,8, 0.21116,,0.21116,0.0805152,0.125244,
Nonsmooth_abs,CPU-linear-sparse,20,0.003,45820,21824.5,8, 0.119104,,0.119104,0.0595224,0.069367,
Nonsmooth_abs,CPU-linear-sparse,24,0.005,1.01885e+07,98.1497,8, 0.0631507,,0.0556338,0.0559289,0.0631507,
Nonsmooth_abs,CPU-linear-sparse,28,0.005,108588,9209.12,8, 0.0882966,,0.0104521,0.0520018,0.0882966,
Nonsmooth_abs,CPU-linear-sparse,32,0.006,126939,7877.8,8, 0.0452629,,0.0229865,0.0452629,0.0294034,
Nonsmooth_abs,CPU-linear-sparse,36,0.013,171983,5814.53,8, 0.0539657,,0.0539657,0.0346532,0.0238829,
Nonsmooth_abs,CPU-linear-sparse,40,0.013,221516,4514.35,8, 0.0650082,,0.0650082,0.0230578,0.0227247,
Nonsmooth_abs,CPU-linear-sparse,44,0.052,273493,3656.4,8, 0.0610852,,0.0610852,0.0170241,0.0365495,
Nonsmooth_abs,CPU-linear-sparse,48,0.021,293298,3409.5,8, 0.0441459,,0.0441459,0.0413347,0.0126439,
Nonsmooth_abs,CPU-linear-sparse,52,0.031,342461,2920.04,8, 0.0496496,,0.0213317,0.0496496,0.0132117,
Nonsmooth_abs,CPU-linear-sparse,56,0.045,480472,2081.29,8, 0.0345717,,0.0105061,0.0345717,0.015339,
Nonsmooth_abs,CPU-linear-sparse,60,0.088,519041,1926.63,8, 0.027448,,0.0140029,0.027448,0.0215143,
Nonsmooth_abs,CPU-linear-sparse,64,0.062,677643,1475.7,8, 0.0277109,,0.0277109,0.0180993,0.010778,
Nonsmooth_abs,CPU-linear-sparse,68,0.09,8.22292e+06,121.611,8, 0.0185351,,0.0185351,0.012069,0.00917544,
Nonsmooth_abs,CPU-linear-sparse,72,0.082,1.49416e+07,66.9273,8, 0.0294548,,0.0294548,0.00927419,0.0108245,
Nonsmooth_abs,CPU-linear-sparse,76,0.13,1.21882e+07,82.0464,8, 0.0242026,,0.0242026,0.00658112,0.013831,
Nonsmooth_abs,CPU-linear-sparse,80,0.142,1.51171e+07,66.1502,8, 0.0167336,,0.0167336,0.00559686,0.00802348,
Nonsmooth_abs,CPU-linear-sparse,84,0.14,1.296e+06,771.605,8, 0.00951428,,0.00951428,0.00757588,0.00709123,
Nonsmooth_abs,CPU-linear-sparse,88,0.142,1.35654e+06,737.169,8, 0.00885068,,0.0048582,0.00885068,0.00820869,
Nonsmooth_abs,CPU-linear-sparse,92,0.25,1.71366e+06,583.545,8, 0.00955688,,0.00621814,0.00827815,0.00955688,
Nonsmooth_abs,CPU-linear-sparse,96,0.19,1.88798e+06,529.667,8, 0.0163944,,0.0163944,0.00773556,0.00615994,
Nonsmooth_abs,CPU-linear-sparse,100,0.284,2.13501e+06,468.382,8, 0.00904851,,0.00904851,0.00770879,0.00553138,
Nonsmooth_abs,CPU-linear-sparse,104,0.221,2.46284e+06,406.036,8, 0.0135289,,0.0135289,0.00578557,0.00686408,
Nonsmooth_abs,CPU-linear-sparse,108,0.309,2.74652e+06,364.097,8, 0.0124286,,0.0124286,0.00458744,0.00713918,
Nonsmooth_abs,CPU-linear-sparse,112,0.261,3.07263e+06,325.454,8, 0.0104173,,0.0104173,0.0100121,0.00478402,
Nonsmooth_abs,CPU-linear-sparse,116,0.549,3.34578e+06,298.884,8, 0.0127118,,0.0072861,0.0127118,0.00438263,
Nonsmooth_abs,CPU-linear-sparse,120,0.49,3.47623e+06,287.668,8, 0.0109538,,0.00323409,0.0109538,0.00536172,
Nonsmooth_abs,CPU-linear-sparse,124,0.347,3.91778e+06,255.246,8, 0.00869619,,0.00560668,0.00869619,0.00550451,
Nonsmooth_abs,CPU-linear-sparse,128,0.38,3.99018e+06,250.615,8, 0.0114146,,0.0114146,0.00593569,0.0038144,
Nonsmooth_abs,CPU-linear-sparse,132,0.716,4.58786e+06,217.967,8, 0.00594471,,0.00594471,0.00482326,0.00386368,
Nonsmooth_abs,CPU-linear-sparse,136,0.696,5.41951e+06,184.518,8, 0.0089778,,0.0089778,0.00340098,0.00408111,
Nonsmooth_abs,CPU-linear-sparse,140,0.513,5.66707e+06,176.458,8, 0.00875383,,0.00875383,0.0019832,0.00478819,
Nonsmooth_abs,CPU-linear-sparse,144,0.536,6.20604e+06,161.133,8, 0.00722908,,0.00722908,0.00278792,0.00305984,
Nonsmooth_abs,CPU-linear-sparse,148,0.856,6.71053e+06,149.02,8, 0.00357641,,0.00357641,0.0031633,0.00301409,
Nonsmooth_abs,CPU-linear-sparse,152,0.828,6.81705e+06,146.691,8, 0.00354708,,0.00270074,0.00354708,0.00329879,
Nonsmooth_abs,CPU-linear-sparse,156,0.634,7.83365e+06,127.654,8, 0.00441923,,0.00397627,0.00382953,0.00441923,
Nonsmooth_abs,CPU-linear-sparse,160,0.701,8.45285e+06,118.303,8, 0.00774877,,0.00774877,0.00354971,0.00239816,
Nonsmooth_abs,CPU-linear-sparse,164,1.085,8.95484e+06,111.671,8, 0.00432694,,0.00432694,0.00347028,0.00260677,
Nonsmooth_abs,CPU-linear-sparse,168,1.16,9.56204e+06,104.58,8, 0.00590038,,0.00590038,0.00274045,0.00268427,
Nonsmooth_abs,CPU-linear-sparse,172,1.279,1.05371e+07,94.9029,8, 0.00623955,,0.00623955,0.00221519,0.00387845,
Nonsmooth_abs,CPU-linear-sparse,176,1.456,1.06958e+07,93.4943,8, 0.00470896,,0.00470896,0.00463447,0.00180797,
Nonsmooth_abs,CPU-linear-sparse,180,1.514,1.13716e+07,87.9386,8, 0.00680232,,0.00273441,0.00680232,0.00238458,
Nonsmooth_abs,CPU-linear-sparse,184,1.458,1.19792e+07,83.4779,8, 0.00581888,,0.0015874,0.00581888,0.00212082,
