FunctionName, Calculator,N,Init time (s), Calc.time(s), Calc.Freq(hz), Bytes, MaxError, FirstBlank, Err1, Err2, Err3, Blank
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,256,0,6.64544e+08,1.50479,8, 0.00723144,,0.00708227,0.00310589,0.00723144,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,260,0,6.84663e+08,1.46057,8, 0.012092,,0.0019789,0.00388274,0.012092,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,264,0,7.06681e+08,1.41507,8, 0.00610371,,0.00398275,0.00385763,0.00610371,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,268,0,7.28456e+08,1.37277,8, 0.00840895,,0.00477195,0.00595252,0.00840895,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,272,0,7.53437e+08,1.32725,8, 0.0121284,,0.00367837,0.0036682,0.0121284,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,276,0,7.74999e+08,1.29032,8, 0.00747532,,0.00259511,0.00397119,0.00747532,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,280,0,7.98953e+08,1.25164,8, 0.00967859,,0.00136722,0.0049939,0.00967859,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,284,0,8.22309e+08,1.21609,8, 0.00654252,,0.0032177,0.00549837,0.00654252,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,288,0,8.45587e+08,1.18261,8, 0.00944435,,0.00534035,0.00367432,0.00944435,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,292,0,8.69888e+08,1.14957,8, 0.0080336,,0.00193423,0.00287971,0.0080336,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,296,0,8.92686e+08,1.12021,8, 0.00799936,,0.00404191,0.00223625,0.00799936,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,300,0,9.17043e+08,1.09046,8, 0.0047469,,0.00419547,0.00418501,0.0047469,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,304,0,9.3983e+08,1.06402,8, 0.0111983,,0.00306697,0.00542003,0.0111983,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,308,0,9.65799e+08,1.03541,8, 0.00741378,,0.00125701,0.00505599,0.00741378,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,312,0,9.9792e+08,1.00208,8, 0.00711903,,0.000737942,0.00416238,0.00711903,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,316,0,1.02293e+09,0.97758,8, 0.00837194,,0.00335995,0.00300117,0.00837194,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,320,0,1.04877e+09,0.953502,8, 0.00496026,,0.00427391,0.00415507,0.00496026,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,324,0,1.16339e+09,0.859557,8, 0.00614664,,0.00212062,0.00182246,0.00614664,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,328,0,1.10282e+09,0.906763,8, 0.00528028,,0.00308174,0.00215,0.00528028,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,332,0,1.13396e+09,0.881865,8, 0.00577943,,0.00325893,0.00299209,0.00577943,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,336,0,1.1647e+09,0.858587,8, 0.00568307,,0.00336404,0.00420374,0.00568307,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,340,0,1.19268e+09,0.83845,8, 0.00613484,,0.00175981,0.00613484,0.00378799,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,344,0,1.22688e+09,0.815075,8, 0.00873791,,0.000601628,0.00873791,0.00582168,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,348,0,1.25615e+09,0.796084,8, 0.00856732,,0.00199133,0.00856732,0.00777944,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,352,0,1.28818e+09,0.776288,8, 0.00859938,,0.0046636,0.00859938,0.00407085,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,356,0,1.31807e+09,0.758688,8, 0.00576007,,0.00112161,0.00576007,0.00567156,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,360,0,1.35199e+09,0.739652,8, 0.00666651,,0.00406951,0.00330611,0.00666651,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,364,0,1.38321e+09,0.722956,8, 0.00630938,,0.00630938,0.00334844,0.00625689,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,368,0,1.46973e+09,0.680397,8, 0.0131045,,0.00264777,0.0043349,0.0131045,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,372,0,1.45208e+09,0.688668,8, 0.0373436,,0.00142947,0.0373436,0.0112978,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,376,0,1.48285e+09,0.674378,8, 0.0072782,,0.000609254,0.00332041,0.0072782,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,380,0,1.51175e+09,0.661485,8, 0.00754214,,0.00224169,0.00379604,0.00754214,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,384,0,1.54301e+09,0.648085,8, 0.00725594,,0.0033139,0.00725594,0.00704113,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,388,0,1.57738e+09,0.633962,8, 0.00689427,,0.00138877,0.00427385,0.00689427,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,392,0,1.61501e+09,0.619191,8, 0.00461112,,0.00218542,0.0032866,0.00461112,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,396,0,1.64747e+09,0.606991,8, 0.00683058,,0.00304895,0.00497086,0.00683058,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,400,0,1.68408e+09,0.593795,8, 0.00530671,,0.00248272,0.00243071,0.00530671,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,404,0,1.74315e+09,0.573673,8, 0.00548946,,0.00136916,0.00452316,0.00548946,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,408,0,1.75869e+09,0.568604,8, 0.00607382,,0.000872518,0.00326771,0.00607382,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,412,0,1.79833e+09,0.556072,8, 0.0092707,,0.00135376,0.00312678,0.0092707,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,416,0,1.83915e+09,0.54373,8, 0.00596294,,0.00390631,0.00247712,0.00596294,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,420,0,1.87884e+09,0.532243,8, 0.00503141,,0.00134768,0.00376381,0.00503141,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,424,0,1.92108e+09,0.520539,8, 0.011579,,0.00199249,0.00479176,0.011579,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,428,0,1.95988e+09,0.510236,8, 0.00541553,,0.00174766,0.00347232,0.00541553,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,432,0,2.00122e+09,0.499695,8, 0.00685315,,0.0022299,0.00685315,0.00562532,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,436,0,2.04104e+09,0.489947,8, 0.00372381,,0.00103819,0.00320441,0.00372381,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,440,0,2.07943e+09,0.4809,8, 0.005228,,0.000536361,0.00406384,0.005228,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,444,0,2.20412e+09,0.453697,8, 0.00437978,,0.00149096,0.00290291,0.00437978,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,448,0,2.16705e+09,0.461456,8, 0.00529845,,0.00337603,0.0030712,0.00529845,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,452,0,2.21203e+09,0.452073,8, 0.019764,,0.000944782,0.0063676,0.019764,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,456,0,2.24425e+09,0.445583,8, 0.00437167,,0.00209979,0.00165366,0.00437167,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,460,0,2.28129e+09,0.438348,8, 0.00495643,,0.00163537,0.00365229,0.00495643,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,464,0,2.32238e+09,0.430593,8, 0.00462553,,0.00178374,0.00408779,0.00462553,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,468,0,2.36422e+09,0.422973,8, 0.00513945,,0.00102968,0.0028564,0.00513945,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,472,0,2.40928e+09,0.415062,8, 0.00670456,,0.000433753,0.00670456,0.00429478,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,476,0,2.45293e+09,0.407676,8, 0.00309786,,0.00169001,0.00287372,0.00309786,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,480,0,2.49963e+09,0.400059,8, 0.00471916,,0.00244203,0.00286666,0.00471916,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,484,0,2.54341e+09,0.393172,8, 0.00816038,,0.00111802,0.00638259,0.00816038,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,488,0,2.59536e+09,0.385304,8, 0.00440012,,0.00120826,0.00225642,0.00440012,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,492,0,2.65579e+09,0.376535,8, 0.00469132,,0.00171475,0.00233627,0.00469132,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,496,0,2.68767e+09,0.372069,8, 0.00474183,,0.00129246,0.00278971,0.00474183,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,500,0,2.73853e+09,0.365159,8, 0.00299291,,0.00109862,0.00286513,0.00299291,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,504,0,2.78974e+09,0.358456,8, 0.00552199,,0.000361427,0.00297496,0.00552199,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,508,0,2.83458e+09,0.352786,8, 0.00539517,,0.00196257,0.00325131,0.00539517,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,512,0,2.89177e+09,0.345809,8, 0.00466573,,0.00263136,0.00466573,0.00399908,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,516,0,2.92783e+09,0.34155,8, 0.00261359,,0.000898608,0.00199637,0.00261359,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,8,0.002,2.78192e+06,359.464,8, 0.499171,,0.499171,0.265678,0.336057,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,12,0.003,2.79656e+06,357.582,8, 0.387365,,0.387365,0.270488,0.32152,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,16,0.005,6.73346e+06,148.512,8, 0.307666,,0.307666,0.175008,0.20158,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,20,0.01,4.50828e+06,221.814,8, 0.224949,,0.224949,0.134997,0.161779,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,24,0.016,4.54256e+06,220.14,8, 0.178047,,0.132652,0.131739,0.178047,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,28,0.021,6.51897e+06,153.399,8, 0.140668,,0.0555343,0.0845073,0.140668,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,32,0.032,6.15277e+06,162.528,8, 0.0946747,,0.0261592,0.0888658,0.0946747,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,36,0.055,6.86041e+06,145.764,8, 0.0890716,,0.0820832,0.0890716,0.0784359,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,40,0.089,1.38316e+07,72.298,8, 0.10527,,0.10527,0.0813614,0.0743792,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,44,0.141,1.45948e+07,68.5176,8, 0.0965602,,0.0965602,0.0763646,0.0829041,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,48,0.172,1.47268e+07,67.9036,8, 0.0760789,,0.0760789,0.0675828,0.0642897,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,52,0.221,1.42509e+07,70.171,8, 0.0469639,,0.043222,0.0469639,0.0410058,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,56,0.31,8.17003e+06,122.399,8, 0.039512,,0.0223082,0.0381002,0.039512,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,60,0.351,1.12122e+07,89.1886,8, 0.0554773,,0.0165644,0.0351765,0.0554773,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,64,0.374,1.13195e+07,88.3433,8, 0.0535924,,0.0361169,0.0458439,0.0535924,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,68,0.44,1.48684e+07,67.2567,8, 0.038415,,0.0295194,0.038415,0.0328443,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,72,0.64,9.22988e+06,108.344,8, 0.0461823,,0.0461823,0.031409,0.0226974,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,76,0.718,1.34806e+07,74.1806,8, 0.0390091,,0.0390091,0.024773,0.0341364,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,80,0.802,1.47255e+07,67.9093,8, 0.0312721,,0.0286818,0.0202494,0.0312721,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,84,0.872,6.09338e+06,164.112,8, 0.0305685,,0.0172173,0.0162484,0.0305685,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,88,1.153,7.21465e+06,138.607,8, 0.018613,,0.0088555,0.0118108,0.018613,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,92,1.188,6.12373e+06,163.299,8, 0.0221913,,0.00831511,0.0128394,0.0221913,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,96,1.345,9.9096e+06,100.912,8, 0.0264868,,0.0246403,0.0141684,0.0264868,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,100,1.473,1.37819e+07,72.5591,8, 0.0299442,,0.0145589,0.0139086,0.0299442,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,104,1.629,1.55236e+07,64.4179,8, 0.0222236,,0.0222236,0.0153077,0.0176533,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,108,1.706,8.08164e+06,123.737,8, 0.0211001,,0.0211001,0.0146169,0.0132225,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,112,2.252,8.10567e+06,123.37,8, 0.0204166,,0.0172025,0.0153696,0.0204166,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,116,2.45,9.41654e+06,106.196,8, 0.0155301,,0.0117357,0.0155301,0.0118319,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,120,2.475,8.02045e+06,124.681,8, 0.0180185,,0.00468821,0.0145777,0.0180185,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,124,2.958,7.66557e+06,130.453,8, 0.0133664,,0.00811629,0.0133664,0.00891759,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,128,3.196,9.35952e+06,106.843,8, 0.0181257,,0.0181257,0.0123894,0.0137254,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,132,3.392,9.92258e+06,100.78,8, 0.0154508,,0.00882279,0.0102311,0.0154508,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,136,3.981,1.12284e+07,89.0595,8, 0.0195279,,0.0147081,0.00676006,0.0195279,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,140,4.676,5.00584e+06,199.767,8, 0.0145117,,0.0145117,0.00954635,0.00978052,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,144,4.948,1.04106e+07,96.0564,8, 0.0154035,,0.0119317,0.0154035,0.00894366,
