FunctionName, Calculator,N,Init time (s), Calc.time(s), Calc.Freq(hz), Bytes, MaxError, FirstBlank, Err1, Err2, Err3, Blank
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,188,0,3.40328e+08,2.93835,8, 0.0199176,,0.000740549,0.00701762,0.0199176,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,192,0,3.55977e+08,2.80917,8, 0.00751638,,0.00216403,0.00751638,0.00598136,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,196,0,3.7232e+08,2.68587,8, 0.00903184,,0.0023078,0.00391965,0.00903184,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,200,0,3.91518e+08,2.55416,8, 0.00701064,,0.00318985,0.0042806,0.00701064,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,204,0,4.08638e+08,2.44715,8, 0.00569863,,0.00329872,0.00361626,0.00569863,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,208,0,4.26807e+08,2.34298,8, 0.00732991,,0.00300156,0.00258293,0.00732991,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,212,0,4.43246e+08,2.25609,8, 0.00604715,,0.00139645,0.00292884,0.00604715,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,216,0,4.71175e+08,2.12235,8, 0.00444421,,0.000941307,0.0037788,0.00444421,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,220,0,4.79866e+08,2.08391,8, 0.0200489,,0.000668351,0.00546941,0.0200489,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,224,0,4.98097e+08,2.00764,8, 0.0163735,,0.00218275,0.00520794,0.0163735,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,228,0,5.27464e+08,1.89586,8, 0.0118788,,0.00180972,0.00945398,0.0118788,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,232,0,5.37909e+08,1.85905,8, 0.00340472,,0.00308742,0.00340472,0.00329944,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,236,0,5.7637e+08,1.735,8, 0.00800601,,0.00285078,0.00435261,0.00800601,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,240,0,5.79165e+08,1.72662,8, 0.00799036,,0.00216991,0.00316676,0.00799036,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,244,0,6.31468e+08,1.58361,8, 0.00852915,,0.00128442,0.00249119,0.00852915,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,248,0,6.22765e+08,1.60574,8, 0.00369637,,0.000517329,0.00355577,0.00369637,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,252,0,6.46833e+08,1.54599,8, 0.00556576,,0.000445816,0.00275533,0.00556576,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,256,0,6.96961e+08,1.4348,8, 0.00757846,,0.00187002,0.00757846,0.00360817,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,260,0,7.04048e+08,1.42036,8, 0.00662514,,0.00103754,0.00174238,0.00662514,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,264,0,7.16963e+08,1.39477,8, 0.0051309,,0.0018115,0.00186116,0.0051309,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,268,0,7.60973e+08,1.31411,8, 0.00381399,,0.00208483,0.00261819,0.00381399,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,272,0,7.71874e+08,1.29555,8, 0.00362069,,0.00161769,0.00227608,0.00362069,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,276,0,7.79843e+08,1.28231,8, 0.00626621,,0.00121296,0.00291573,0.00626621,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,280,0,8.03374e+08,1.24475,8, 0.0045999,,0.000732672,0.00263697,0.0045999,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,284,0,8.26677e+08,1.20966,8, 0.00515461,,0.000649981,0.00293393,0.00515461,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,288,0,8.49849e+08,1.17668,8, 0.0046403,,0.00136834,0.00139788,0.0046403,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,292,0,8.87927e+08,1.12622,8, 0.00536412,,0.00101476,0.00165903,0.00536412,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,296,0,9.14014e+08,1.09408,8, 0.00508274,,0.00171053,0.00179207,0.00508274,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,300,0,9.36185e+08,1.06816,8, 0.0030097,,0.00175431,0.0030097,0.00267959,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,304,0,9.61084e+08,1.04049,8, 0.00861549,,0.00134675,0.00293822,0.00861549,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,308,0,9.69824e+08,1.03112,8, 0.00321076,,0.000724856,0.00321076,0.00226687,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,312,0,1.01771e+09,0.9826,8, 0.00548622,,0.000239623,0.00266131,0.00548622,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,316,0,1.02678e+09,0.973923,8, 0.00923687,,0.000803599,0.00137159,0.00923687,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,320,0,1.05758e+09,0.945557,8, 0.0034448,,0.00111526,0.00240019,0.0034448,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,324,0,1.08367e+09,0.922792,8, 0.00404722,,0.001026,0.000905862,0.00404722,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,328,0,1.10683e+09,0.903479,8, 0.00349793,,0.00133411,0.00142244,0.00349793,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,332,0,1.13731e+09,0.879264,8, 0.00368853,,0.00137897,0.00163078,0.00368853,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,336,0,1.18751e+09,0.842098,8, 0.0107954,,0.00142064,0.0107954,0.00187388,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,340,0,1.21582e+09,0.82249,8, 0.00393754,,0.000836744,0.00393754,0.00273526,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,344,0,1.24683e+09,0.802032,8, 0.00475321,,0.000302429,0.00387481,0.00475321,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,348,0,1.28674e+09,0.77716,8, 0.00330574,,0.000400047,0.00308914,0.00330574,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,352,0,1.2956e+09,0.771844,8, 0.00464712,,0.00126668,0.00464712,0.00239567,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,356,0,1.34988e+09,0.740809,8, 0.00450949,,0.000600687,0.00335728,0.00450949,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,360,0,1.3575e+09,0.73665,8, 0.00285375,,0.00163188,0.00260214,0.00285375,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,364,0,1.41296e+09,0.707734,8, 0.00236252,,0.00219629,0.00168531,0.00236252,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,368,0,1.44248e+09,0.693249,8, 0.00757483,,0.00112955,0.00374381,0.00757483,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,372,0,1.4767e+09,0.677187,8, 0.00730219,,0.000687295,0.00188778,0.00730219,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,376,0,1.49032e+09,0.670995,8, 0.00437428,,0.000118637,0.00111704,0.00437428,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,380,0,1.51975e+09,0.658004,8, 0.00485133,,0.00266693,0.00399487,0.00485133,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,384,0,1.57285e+09,0.635789,8, 0.00586704,,0.000866794,0.00586704,0.00418895,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,388,0,1.58368e+09,0.63144,8, 0.00441796,,0.00363422,0.00319457,0.00441796,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,392,0,1.65188e+09,0.60537,8, 0.00332238,,0.000927719,0.00186713,0.00332238,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,396,0,1.68395e+09,0.593843,8, 0.00363865,,0.00124747,0.00363865,0.00161853,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,400,0,1.72101e+09,0.581054,8, 0.00194661,,0.00104971,0.00106063,0.00194661,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,404,0,1.74444e+09,0.573249,8, 0.00363295,,0.000639433,0.00347648,0.00363295,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,408,0,1.76619e+09,0.566189,8, 0.00337354,,0.000118851,0.00150592,0.00337354,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,412,0,1.82187e+09,0.548887,8, 0.00629483,,0.000267517,0.00250718,0.00629483,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,416,0,1.87637e+09,0.532945,8, 0.00352278,,0.00110231,0.00169901,0.00352278,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,420,0,1.88693e+09,0.529962,8, 0.0083307,,0.000664583,0.0024868,0.0083307,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,424,0,1.92804e+09,0.518661,8, 0.00228292,,0.00162011,0.00228292,0.00213558,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,428,0,1.99533e+09,0.501171,8, 0.00344789,,0.000733015,0.00182407,0.00344789,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,432,0,2.00771e+09,0.498079,8, 0.00532923,,0.000913103,0.0047052,0.00532923,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,436,0,2.08122e+09,0.480488,8, 0.00318318,,0.000793134,0.00238752,0.00318318,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,440,0,2.08866e+09,0.478775,8, 0.00708225,,0.000278145,0.00708225,0.00335084,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,444,0,2.16166e+09,0.462607,8, 0.00386718,,0.000852768,0.00160221,0.00386718,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,448,0,2.17573e+09,0.459617,8, 0.00399806,,0.000943217,0.00220949,0.00399806,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,452,0,2.21684e+09,0.451092,8, 0.00439047,,0.000472635,0.00439047,0.0028105,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,456,0,2.26247e+09,0.441995,8, 0.00241412,,0.000908364,0.00106751,0.00241412,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,460,0,2.2894e+09,0.436796,8, 0.00330511,,0.000666136,0.00238511,0.00330511,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,464,0,2.32794e+09,0.429565,8, 0.00486742,,0.000760377,0.00295214,0.00486742,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,468,0,2.40258e+09,0.416219,8, 0.00312656,,0.000496961,0.00200151,0.00312656,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,472,0,2.41624e+09,0.413866,8, 0.00492678,,0.000137203,0.00176717,0.00492678,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,476,0,2.46105e+09,0.406331,8, 0.0146723,,0.000415947,0.00168152,0.0146723,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,480,0,2.51008e+09,0.398394,8, 0.00511617,,0.000661919,0.00511617,0.00377541,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,484,0,2.55612e+09,0.391218,8, 0.00522378,,0.000509183,0.00154842,0.00522378,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,488,0,2.60854e+09,0.383356,8, 0.00259644,,0.00155993,0.00138667,0.00259644,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,492,0,2.65448e+09,0.376721,8, 0.00848485,,0.000710643,0.00848485,0.00330564,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,496,0,2.71008e+09,0.368993,8, 0.00295685,,0.000562328,0.00236262,0.00295685,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,500,0,2.74547e+09,0.364236,8, 0.0029862,,0.000493172,0.00137203,0.0029862,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,504,0,2.79846e+09,0.35734,8, 0.00306627,,6.82696e-05,0.00183071,0.00306627,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,508,0,2.84374e+09,0.35165,8, 0.0026699,,0.000522276,0.00202514,0.0026699,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,512,0,2.99029e+09,0.334416,8, 0.00270732,,0.000727512,0.00270732,0.0020607,
Smooth exp(-Ar^2-b*rho^2),linear interp; trapezoid rule; CPU ,516,0,2.96488e+09,0.337281,8, 0.0027456,,0.000426167,0.0027456,0.00227094,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,8,0.004,6.46837e+06,154.599,8, 0.484378,,0.484378,0.431963,0.429232,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,12,0.004,5.39636e+06,185.31,8, 0.356146,,0.356146,0.253128,0.345279,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,16,0.006,9.07884e+06,110.146,8, 0.226154,,0.226154,0.172341,0.177257,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,20,0.009,8.43961e+06,118.489,8, 0.133817,,0.133817,0.0873799,0.106037,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,24,0.015,3.60568e+06,277.34,8, 0.151253,,0.0725848,0.0748252,0.151253,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,28,0.02,6.83188e+06,146.372,8, 0.140176,,0.0326052,0.0632784,0.140176,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,32,0.03,6.86911e+06,145.579,8, 0.0664518,,0.00859651,0.0582343,0.0664518,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,36,0.053,1.04091e+07,96.0701,8, 0.0567508,,0.0567508,0.0515696,0.0382994,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,40,0.068,1.43611e+07,69.6324,8, 0.0590504,,0.0590504,0.0433342,0.0572677,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,44,0.147,1.43097e+07,69.8829,8, 0.0498321,,0.0498321,0.0397137,0.0363609,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,48,0.187,1.43338e+07,69.765,8, 0.0479461,,0.0371243,0.0317729,0.0479461,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,52,0.197,1.44747e+07,69.0861,8, 0.0242294,,0.0242294,0.0209756,0.0171082,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,56,0.305,1.45649e+07,68.6581,8, 0.0279435,,0.0126459,0.0157086,0.0279435,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,60,0.318,1.46109e+07,68.4422,8, 0.030447,,0.00322269,0.0237876,0.030447,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,64,0.382,1.46742e+07,68.147,8, 0.0432505,,0.00682585,0.0335824,0.0432505,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,68,0.388,1.48112e+07,67.5167,8, 0.0265041,,0.0169187,0.0265041,0.0160425,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,72,0.555,7.52063e+06,132.968,8, 0.0208525,,0.0208525,0.0204293,0.0131264,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,76,0.683,8.37719e+06,119.372,8, 0.0212107,,0.0186929,0.0148614,0.0212107,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,80,0.748,9.4042e+06,106.336,8, 0.0146704,,0.0146704,0.0108375,0.00847181,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,84,0.804,1.03437e+07,96.6768,8, 0.0183917,,0.00990249,0.00739809,0.0183917,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,88,1.033,1.51971e+07,65.8021,8, 0.00670949,,0.00485488,0.0052814,0.00670949,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,92,0.989,1.35343e+07,73.8862,8, 0.013736,,0.00157267,0.0053001,0.013736,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,96,1.298,1.4972e+07,66.7915,8, 0.0122446,,0.00539787,0.00531133,0.0122446,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,100,1.462,1.41173e+07,70.8353,8, 0.020388,,0.00800949,0.00632537,0.020388,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,104,1.543,4.83351e+06,206.889,8, 0.0106119,,0.0106119,0.00722809,0.00607009,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,108,1.728,3.98589e+06,250.885,8, 0.010025,,0.010025,0.00762036,0.00807772,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,112,2.13,1.04211e+07,95.9592,8, 0.0115419,,0.00813691,0.00795508,0.0115419,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,116,2.363,8.53074e+06,117.223,8, 0.008111,,0.0055584,0.008111,0.00591403,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,120,2.59,8.71466e+06,114.749,8, 0.00909203,,0.0024263,0.00747252,0.00909203,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,124,2.895,9.3302e+06,107.179,8, 0.00662682,,0.00115863,0.00662682,0.00360907,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,128,3.096,9.33912e+06,107.076,8, 0.0086747,,0.00416343,0.00556,0.0086747,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,132,3.441,9.87376e+06,101.279,8, 0.00620568,,0.00471148,0.00372077,0.00620568,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,136,3.781,9.98266e+06,100.174,8, 0.0117794,,0.00662395,0.00270754,0.0117794,
Smooth exp(-Ar^2-b*rho^2),linear interp; CPU Sparse Matrix   ,140,4.393,7.85256e+06,127.347,8, 0.00641224,,0.00641224,0.00620466,0.00279317,
