function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Smooth_exp,CPU-DCT-padded,8,0.01,8.32228e+06,120.159,8, 0.15035,,0.0195289,0.15035,0.133643,
Smooth_exp,CPU-DCT-padded,12,0.034,1.489e+07,67.159,8, 0.0121741,,0.000911149,0.0112818,0.0121741,
Smooth_exp,CPU-DCT-padded,16,0.019,1.59029e+07,62.8815,8, 0.000600507,,3.45159e-05,0.000382007,0.000600507,
Smooth_exp,CPU-DCT-padded,20,0.055,1.17483e+07,85.1186,8, 5.61723e-06,,4.94908e-07,4.9047e-06,5.61723e-06,
Smooth_exp,CPU-DCT-padded,24,0.056,1.30005e+07,76.9199,8, 2.59535e-08,,2.85598e-09,2.45466e-08,2.59535e-08,
Smooth_exp,CPU-DCT-padded,28,0.031,1.06331e+07,94.0463,8, 1.58324e-10,,3.85248e-11,1.32267e-10,1.58324e-10,
Smooth_exp,CPU-DCT-padded,32,0.032,1.14095e+07,87.6462,8, 1.41227e-10,,3.14299e-11,9.60203e-11,1.41227e-10,
Smooth_exp,CPU-DCT-padded,36,0.086,1.25635e+07,79.5957,8, 1.86982e-10,,3.52336e-11,9.67531e-11,1.86982e-10,
Smooth_exp,CPU-DCT-padded,40,0.087,1.10431e+07,90.554,8, 1.40086e-10,,4.27149e-11,9.01974e-11,1.40086e-10,
Smooth_exp,CPU-DCT-padded,44,0.029,1.12962e+07,88.5251,8, 1.15818e-10,,4.38405e-11,7.40459e-11,1.15818e-10,
Smooth_exp,CPU-DCT-padded,48,0.093,1.14697e+07,87.186,8, 1.59439e-10,,4.25422e-11,3.79982e-11,1.59439e-10,
Smooth_exp,CPU-DCT-padded,52,0.033,1.16888e+07,85.5523,8, 1.85584e-10,,3.99461e-11,4.4669e-11,1.85584e-10,
Smooth_exp,CPU-DCT-padded,56,0.054,1.1866e+07,84.2743,8, 1.24723e-10,,3.65374e-11,5.15544e-11,1.24723e-10,
Smooth_exp,CPU-DCT-padded,60,0.175,1.23578e+07,80.9204,8, 1.23427e-10,,3.26317e-11,5.82517e-11,1.23427e-10,
Smooth_exp,CPU-DCT-padded,64,0.039,1.2374e+07,80.8149,8, 1.6156e-10,,2.8506e-11,6.45746e-11,1.6156e-10,
Smooth_exp,CPU-DCT-padded,68,0.084,1.35323e+07,73.8972,8, 1.77728e-10,,2.77703e-11,7.03631e-11,1.77728e-10,
Smooth_exp,CPU-DCT-padded,72,0.133,1.30128e+07,76.8473,8, 1.13969e-10,,3.58229e-11,7.54413e-11,1.13969e-10,
