function_name, calculator,N,init-time, calc-time, calc-hz, bytes, max-error, blank-column, err1, err2, err3, Blank
Nonsmooth_sqrt,CPU-linear-quad,8,0,6.14482e+07,16.2739,8, 0.140203,,0.140203,0.0280518,0.018559,
Nonsmooth_sqrt,CPU-linear-quad,12,0,1.67547e+08,5.96847,8, 0.0870173,,0.0870173,0.018028,0.0198351,
Nonsmooth_sqrt,CPU-linear-quad,16,0,4.56396e+08,2.19108,8, 0.0611646,,0.0611646,0.0145326,0.0142316,
Nonsmooth_sqrt,CPU-linear-quad,20,0,1.01287e+09,0.987292,8, 0.0424922,,0.0424922,0.0105588,0.023353,
Nonsmooth_sqrt,CPU-linear-quad,24,0,1.86971e+09,0.534843,8, 0.0261262,,0.022176,0.00827356,0.0261262,
Nonsmooth_sqrt,CPU-linear-quad,28,0,3.16055e+09,0.3164,8, 0.0396132,,0.0126838,0.00729018,0.0396132,
Nonsmooth_sqrt,CPU-linear-quad,32,0,5.03134e+09,0.198754,8, 0.0381495,,0.00665559,0.0329314,0.0381495,
Nonsmooth_sqrt,CPU-linear-quad,36,0,7.66687e+09,0.130431,8, 0.0351029,,0.0178522,0.0221455,0.0351029,
Nonsmooth_sqrt,CPU-linear-quad,40,0,1.13637e+10,0.0879998,8, 0.062235,,0.0194846,0.0422075,0.062235,
Nonsmooth_sqrt,CPU-linear-quad,44,0,1.4838e+10,0.0673945,8, 0.0456606,,0.0194069,0.0227519,0.0456606,
Nonsmooth_sqrt,CPU-linear-quad,48,0,2.06424e+10,0.0484439,8, 0.0539587,,0.0156433,0.0141134,0.0539587,
Nonsmooth_sqrt,CPU-linear-quad,52,0,2.78902e+10,0.0358549,8, 0.0414423,,0.0100522,0.0287063,0.0414423,
Nonsmooth_sqrt,CPU-linear-quad,56,0,3.7042e+10,0.0269964,8, 0.0603548,,0.00742297,0.0425616,0.0603548,
Nonsmooth_sqrt,CPU-linear-quad,60,0,4.40421e+10,0.0227056,8, 0.0509934,,0.00704867,0.0360365,0.0509934,
Nonsmooth_sqrt,CPU-linear-quad,64,0,5.53462e+10,0.0180681,8, 0.054315,,0.0102224,0.0479643,0.054315,
Nonsmooth_sqrt,CPU-linear-quad,68,0,7.11755e+10,0.0140498,8, 0.0448211,,0.00749387,0.0348758,0.0448211,
Nonsmooth_sqrt,CPU-linear-quad,72,0,8.58341e+10,0.0116504,8, 0.0497589,,0.010161,0.0303091,0.0497589,
Nonsmooth_sqrt,CPU-linear-quad,76,0,1.02202e+11,0.00978458,8, 0.0632194,,0.00835845,0.0418184,0.0632194,
